Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)",,"Temp, ÁC (SEN S/N: 684639)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 2279300)","Temp, ÁC (SEN S/N: 2429935)","RH, % (SEN S/N: 2429935)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
27/11/10,08:00:00,0,,10.858,-73.852,10.834,9.952,96.5,9.4,298.7,6.47,11.8,,0.1336
27/11/10,09:00:00,0,,10.81,-91.857,11.71,10.443,95.2,9.7,428.7,5.71,10.66,,0.1331
27/11/10,10:00:00,0,,10.81,-91.857,13.209,11.589,94.6,10.8,598.7,6.47,11.04,,0.1327
27/11/10,11:00:00,0,,10.834,-91.857,16.915,12.871,91.7,11.6,1831.2,7.23,12.18,,0.1314
27/11/10,12:00:00,0,,10.956,-91.857,18.557,12.147,86.9,10,1433.7,7.99,14.09,,0.131
27/11/10,13:00:00,0,,11.151,-91.857,19.77,13.786,85.9,11.5,1681.2,7.61,13.7,,0.1302
27/11/10,14:00:00,0,,11.394,-91.857,20.031,12.122,82.4,9.2,1368.7,7.99,14.09,,0.1297
27/11/10,15:00:00,0.76,,11.613,-61.724,15.557,10.173,86.6,8,648.7,9.14,15.23,,0.1297
27/11/10,16:00:00,2.29,,11.759,-47.952,13.497,10.026,92.8,8.9,331.2,7.99,15.23,,0.137
27/11/10,17:00:00,2.03,,11.832,-63.528,12.34,9.706,96.2,9.1,331.2,7.23,16.75,,0.1454
27/11/10,18:00:00,2.54,,11.807,-49.787,12.195,9.015,97.1,8.6,171.2,5.71,11.8,,0.1522
27/11/10,19:00:00,4.57,,11.783,-74.603,10.883,9.089,98.5,8.9,51.2,6.09,11.04,,0.1857
27/11/10,20:00:00,4.06,,11.759,-85.581,10.247,8.866,98.8,8.7,13.7,8.38,19.41,,0.1789
27/11/10,21:00:00,3.05,,11.662,-85.581,9.854,8.891,98.6,8.7,1.2,9.52,15.99,,0.1751
27/11/10,22:00:00,1.78,,11.565,-87.363,9.829,9.064,98.7,8.9,1.2,8.38,15.61,,0.17
27/11/10,23:00:00,3.81,,11.443,-89.421,9.805,9.114,98.8,8.9,1.2,7.23,14.85,,0.1785
28/11/10,00:00:00,4.32,,11.321,-89.421,9.632,9.706,98.2,9.4,1.2,7.99,14.85,,0.1832
28/11/10,01:00:00,3.05,,11.224,-84.007,9.805,9.903,97.5,9.5,1.2,8.76,16.37,,0.1789
28/11/10,02:00:00,3.3,,11.127,-89.421,9.903,10.1,97,9.7,1.2,10.28,19.41,,0.1777
28/11/10,03:00:00,2.29,,11.053,-91.857,9.977,10.051,96.5,9.5,1.2,11.8,20.94,,0.1722
28/11/10,04:00:00,2.54,,10.98,-91.857,10.001,10.026,97.6,9.7,1.2,12.94,21.32,,0.1713
28/11/10,05:00:00,2.29,,10.932,-91.857,10.026,10.051,97.5,9.7,1.2,11.42,21.7,,0.1705
28/11/10,06:00:00,3.56,,10.883,-91.857,10.026,10.026,97.6,9.7,1.2,11.8,20.18,,0.1751
28/11/10,07:00:00,6.61,,10.834,-91.857,10.075,9.558,99,9.4,31.2,9.9,18.27,,0.2031
28/11/10,08:00:00,6.86,,10.785,-91.857,10.075,9.731,99.2,9.6,103.7,8.76,17.51,,0.1997
28/11/10,09:00:00,4.06,,10.736,-91.857,10.932,10.051,99.3,10,301.2,6.47,14.47,,0.1862
28/11/10,10:00:00,1.27,,10.736,-91.857,12.944,10.492,99.3,10.4,531.2,3.81,9.14,,0.173
28/11/10,11:00:00,0.51,,10.761,-84.007,14.936,11.419,99.4,11.3,853.7,3.81,7.23,,0.1654
28/11/10,12:00:00,0.51,,10.858,-80.143,16.534,10.271,99.4,10.2,728.7,1.9,5.33,,0.1607
28/11/10,13:00:00,0.51,,11.029,-82.596,15.796,9.583,99.4,9.5,498.7,1.52,4.57,,0.1586
28/11/10,14:00:00,0.51,,11.2,-84.007,15.843,9.534,99.4,9.5,573.7,1.14,4.95,,0.1573
28/11/10,15:00:00,3.81,,11.346,-91.857,14.266,8.767,99.4,8.7,341.2,2.28,5.33,,0.1666
28/11/10,16:00:00,0.76,,11.516,-91.857,13.425,7.77,99.4,7.7,421.2,3.81,7.23,,0.1658
28/11/10,17:00:00,0.25,,11.613,-91.857,13.257,6.864,99.5,6.8,441.2,4.57,8.76,,0.1616
28/11/10,18:00:00,0.25,,11.637,-91.857,11.904,5.693,99.5,5.6,263.7,4.95,9.14,,0.1582
28/11/10,19:00:00,0,,11.662,-84.007,10.516,4.506,99.5,4.4,93.7,5.33,9.9,,0.1556
28/11/10,20:00:00,0.51,,11.613,-91.857,9.139,4.35,99.5,4.3,21.2,4.57,8.76,,0.1539
28/11/10,21:00:00,0.51,,11.516,-91.857,8.494,3.722,99.5,3.7,1.2,4.19,8.38,,0.1531
28/11/10,22:00:00,0,,11.394,-77.111,8.07,3.512,99.5,3.4,1.2,3.81,7.99,,0.1522
28/11/10,23:00:00,0,,11.248,-69.993,7.695,3.089,99.5,3,1.2,3.81,7.61,,0.1514
29/11/10,00:00:00,0,,11.102,-69.433,7.318,3.195,99.6,3.1,1.2,4.57,7.99,,0.1505
29/11/10,01:00:00,0,,10.932,-72.455,7.066,3.168,99.6,3.1,1.2,5.33,9.52,,0.1497
29/11/10,02:00:00,0,,10.785,-77.111,6.712,3.354,99.6,3.3,1.2,6.85,10.28,,0.1488
29/11/10,03:00:00,0,,10.614,-87.363,6.585,3.327,99.6,3.3,1.2,6.47,10.28,,0.1484
29/11/10,04:00:00,0.25,,10.467,-91.857,6.433,3.327,99.6,3.3,1.2,7.23,12.56,,0.1476
29/11/10,05:00:00,0,,10.32,-91.857,6.255,3.301,99.6,3.2,1.2,7.23,11.42,,0.1471
29/11/10,06:00:00,0.25,,10.173,-91.857,6.153,3.301,99.6,3.2,1.2,6.47,11.04,,0.1471
29/11/10,07:00:00,0,,10.026,-91.857,6.128,3.168,99.7,3.1,28.7,7.61,12.18,,0.1467
29/11/10,08:00:00,0.25,,9.879,-91.857,6,2.316,99.6,2.3,111.2,8.76,13.7,,0.1467
29/11/10,09:00:00,0.25,,9.756,-79.06,6.661,3.089,99.6,3,346.2,7.99,12.56,,0.1467
29/11/10,10:00:00,0,,9.632,-75.392,7.192,3.354,99.7,3.3,323.7,8.38,14.09,,0.1467
29/11/10,11:00:00,0,,9.558,-79.06,7.368,3.854,99.7,3.8,338.7,7.99,14.09,,0.1459
29/11/10,12:00:00,0,,9.485,-81.316,7.469,4.141,99.7,4.1,273.7,7.23,12.94,,0.1454
29/11/10,13:00:00,0,,9.435,-87.363,9.114,5.847,99.8,5.8,826.2,6.47,10.28,,0.145
29/11/10,14:00:00,0,,9.386,-87.363,13.04,6,99.8,6,1268.7,6.47,11.8,,0.1446
29/11/10,15:00:00,0,,9.435,-74.603,12.871,5.821,99.8,5.8,928.7,6.47,10.66,,0.1437
29/11/10,16:00:00,0,,9.558,-74.603,11.613,5.076,99.8,5.1,561.2,5.33,9.9,,0.1433
29/11/10,17:00:00,0,,9.682,-80.143,10.271,5.024,99.7,5,311.2,5.33,9.52,,0.1429
29/11/10,18:00:00,0,,9.756,-87.363,9.361,4.454,99.8,4.4,228.7,5.71,10.28,,0.1429
29/11/10,19:00:00,0,,9.756,-91.857,8.494,4.089,99.7,4,113.7,5.33,8.38,,0.1425
29/11/10,20:00:00,0.25,,9.756,-91.857,7.67,3.827,99.8,3.8,26.2,4.95,10.28,,0.1429
29/11/10,21:00:00,0,,9.706,-91.857,7.167,3.564,99.8,3.5,1.2,4.19,7.23,,0.1429
29/11/10,22:00:00,0,,9.632,-91.857,6.839,3.564,99.8,3.5,1.2,4.19,7.61,,0.1429
29/11/10,23:00:00,0,,9.558,-91.857,6.763,3.591,99.7,3.5,1.2,3.05,6.09,,0.1429
30/11/10,00:00:00,0,,9.485,-91.857,6.687,3.459,99.8,3.4,1.2,2.66,4.57,,0.1425
30/11/10,01:00:00,0.25,,9.386,-91.857,6.585,3.459,99.8,3.4,1.2,2.28,5.33,,0.1425
30/11/10,02:00:00,0,,9.312,-91.857,6.636,3.775,99.8,3.7,1.2,1.14,3.43,,0.1425
30/11/10,03:00:00,0,,9.262,-89.421,6.839,4.272,99.9,4.3,1.2,0,2.28,,0.142
30/11/10,04:00:00,0,,9.188,-87.363,6.889,4.869,99.8,4.8,1.2,0,3.05,,0.1416
30/11/10,05:00:00,0,,9.139,-85.581,6.94,5.36,99.8,5.3,1.2,0,1.9,,0.1416
30/11/10,06:00:00,0.51,,9.089,-85.581,7.091,5.334,99.8,5.3,3.7,0,1.9,,0.142
30/11/10,07:00:00,0.51,,9.04,-85.581,7.393,6.179,99.9,6.2,61.2,0,2.28,,0.1425
30/11/10,08:00:00,0,,9.015,-82.596,8.618,7.015,99.9,7,296.2,1.14,3.81,,0.1425
30/11/10,09:00:00,0,,9.015,-82.596,11.053,8.22,99.9,8.2,743.7,2.28,6.09,,0.142
30/11/10,10:00:00,0,,9.064,-91.857,13.546,8.568,99.9,8.6,1048.7,3.05,6.09,,0.1416
30/11/10,11:00:00,0,,9.188,-91.857,16.844,9.829,99.4,9.7,1711.2,3.81,6.85,,0.1408
30/11/10,12:00:00,0,,9.41,-91.857,17.13,8.02,99.3,7.9,1076.2,3.43,7.61,,0.1403
30/11/10,13:00:00,0,,9.682,-91.857,16.272,8.643,99.7,8.6,1076.2,2.66,5.71,,0.1399
30/11/10,14:00:00,0,,9.903,-91.857,17.415,8.965,99.6,8.9,1088.7,2.66,5.33,,0.1395
30/11/10,15:00:00,0,,10.124,-91.857,16.296,8.593,99.4,8.5,646.2,2.28,5.33,,0.1395
30/11/10,16:00:00,0,,10.32,-53.665,13.762,8.369,99.7,8.3,276.2,2.66,6.47,,0.1391
30/11/10,17:00:00,0.76,,10.443,-75.392,12.509,8.145,99.7,8.1,241.2,3.43,6.47,,0.1403
30/11/10,18:00:00,1.27,,10.516,-91.857,11.297,7.845,99.8,7.8,126.2,4.57,7.23,,0.1442
30/11/10,19:00:00,0.25,,10.565,-91.857,10.687,7.72,99.8,7.7,98.7,4.95,8.76,,0.1446
30/11/10,20:00:00,1.52,,10.541,-91.857,10.026,7.444,99.8,7.4,28.7,4.95,9.14,,0.1488
30/11/10,21:00:00,0.76,,10.516,-91.857,9.336,7.368,99.8,7.3,1.2,4.57,7.99,,0.1518
30/11/10,22:00:00,1.02,,10.467,-91.857,9.114,7.268,99.9,7.3,1.2,3.81,6.85,,0.1543
30/11/10,23:00:00,0.51,,10.394,-91.857,8.916,7.444,99.9,7.4,1.2,3.81,6.09,,0.1552
01/12/10,00:00:00,0.51,,10.32,-91.857,8.891,7.469,99.9,7.5,1.2,2.28,6.47,,0.1556
01/12/10,01:00:00,0,,10.247,-89.421,8.965,7.544,99.9,7.5,1.2,1.9,5.33,,0.1543
01/12/10,02:00:00,0.25,,10.198,-91.857,8.99,7.77,99.9,7.8,1.2,1.14,5.33,,0.1531
01/12/10,03:00:00,0,,10.124,-85.581,9.015,7.92,99.9,7.9,1.2,1.14,6.09,,0.1518
01/12/10,04:00:00,0.25,,10.1,-81.316,8.99,8.07,99.9,8.1,1.2,1.9,6.85,,0.151
01/12/10,05:00:00,0,,10.051,-76.227,8.941,7.72,100,7.7,1.2,1.52,6.47,,0.1501
01/12/10,06:00:00,0,,10.001,-67.866,8.841,7.494,100,7.5,3.7,1.52,6.47,,0.1488
01/12/10,07:00:00,0,,9.952,-60.408,8.99,8.02,100,8,71.2,1.14,6.09,,0.148
01/12/10,08:00:00,0,,9.928,-61.724,10.271,8.866,100,8.9,381.2,1.9,6.09,,0.1471
01/12/10,09:00:00,0,,9.903,-62.783,12.074,8.568,100,8.6,411.2,1.52,5.33,,0.1463
01/12/10,10:00:00,0,,9.952,-46.133,12.437,8.941,100,9,531.2,1.52,5.33,,0.1454
01/12/10,11:00:00,0,,10.001,-43.942,13.233,8.866,100,8.9,471.2,1.52,4.95,,0.145
01/12/10,12:00:00,0.76,,10.1,-45.703,13.233,9.015,100,9,448.7,0.38,4.57,,0.145
01/12/10,13:00:00,0.76,,10.198,-63.151,13.161,9.706,99.9,9.7,538.7,1.14,6.47,,0.1459
01/12/10,14:00:00,0.51,,10.296,-69.433,14.792,9.903,99.4,9.8,796.2,1.52,5.71,,0.1459
01/12/10,15:00:00,0.25,,10.394,-71.175,14.864,9.903,98.4,9.7,591.2,1.14,5.71,,0.1459
01/12/10,16:00:00,0.76,,10.541,-74.603,15.318,10.1,99.3,10,653.7,1.52,6.09,,0.1471
01/12/10,17:00:00,0,,10.687,-78.053,14.96,9.854,99.3,9.8,501.2,1.52,7.23,,0.1471
01/12/10,18:00:00,0,,10.81,-89.421,14.146,9.952,98.9,9.8,283.7,1.14,4.95,,0.1463
01/12/10,19:00:00,1.27,,10.932,-80.143,12.871,9.756,99.5,9.7,128.7,0.38,3.81,,0.1476
01/12/10,20:00:00,0,,11.005,-71.802,12.147,9.361,99.4,9.3,38.7,0,4.19,,0.1471
01/12/10,21:00:00,0,,11.029,-70.572,11.346,9.583,99.4,9.5,1.2,0.76,4.19,,0.1467
01/12/10,22:00:00,0,,11.029,-69.433,10.761,9.805,98.3,9.6,1.2,2.28,7.23,,0.1463
01/12/10,23:00:00,0,,11.005,-69.433,10.247,9.485,97.2,9.1,1.2,4.95,7.99,,0.1459
02/12/10,00:00:00,0,,10.956,-73.852,9.558,9.41,94.8,8.6,1.2,4.57,8.76,,0.1454
02/12/10,01:00:00,0,,10.907,-91.857,9.312,9.188,95.2,8.5,1.2,4.57,9.14,,0.1446
02/12/10,02:00:00,0,,10.834,-91.857,9.361,9.312,96.3,8.8,1.2,4.19,10.28,,0.1446
02/12/10,03:00:00,0.51,,10.761,-77.111,9.632,9.114,98.3,8.9,1.2,3.43,7.23,,0.1446
02/12/10,04:00:00,0.25,,10.687,-78.053,9.657,9.015,98.4,8.8,1.2,3.81,9.52,,0.1446
02/12/10,05:00:00,0,,10.638,-71.175,9.632,8.965,98.3,8.7,1.2,2.28,7.61,,0.1442
02/12/10,06:00:00,0,,10.59,-71.802,9.608,8.668,98.7,8.5,1.2,1.14,5.33,,0.1442
02/12/10,07:00:00,0,,10.516,-71.175,9.682,8.965,99.4,8.9,43.7,1.9,6.85,,0.1437
02/12/10,08:00:00,0.51,,10.492,-69.993,10.222,9.064,99.5,9,143.7,1.9,5.71,,0.1437
02/12/10,09:00:00,0,,10.443,-67.376,11.394,9.509,98.6,9.3,368.7,3.43,6.85,,0.1433
02/12/10,10:00:00,0,,10.443,-67.376,12.727,10.296,98.1,10,546.2,3.05,5.71,,0.1429
02/12/10,11:00:00,0.51,,10.467,-68.893,14.337,11.102,98.1,10.8,901.2,3.05,6.47,,0.1425
02/12/10,12:00:00,0,,10.565,-78.053,17.629,11.904,94.4,11,1016.2,2.66,5.71,,0.142
02/12/10,13:00:00,0,,10.736,-91.857,18.176,11.492,93.8,10.5,1033.7,2.66,6.09,,0.142
02/12/10,14:00:00,0,,10.956,-91.857,21.604,12.896,91.4,11.5,1531.2,2.66,6.47,,0.1412
02/12/10,15:00:00,0,,11.2,-91.857,22.441,12.823,85,10.4,1293.7,2.28,6.09,,0.1408
02/12/10,16:00:00,0.51,,11.492,-91.857,16.844,10.663,86.8,8.6,323.7,3.81,9.14,,0.1408
02/12/10,17:00:00,3.3,,11.71,-85.581,12.896,8.394,90.9,7,43.7,4.95,15.61,,0.1488
02/12/10,18:00:00,2.29,,11.807,-87.363,11.224,9.879,89.3,8.2,318.7,6.85,14.09,,0.1573
02/12/10,19:00:00,0,,11.807,-91.857,12.509,10.883,86.7,8.8,548.7,4.95,9.14,,0.1552
02/12/10,20:00:00,0,,11.759,-91.857,11.346,9.336,87,7.3,68.7,6.85,15.99,,0.1526
02/12/10,21:00:00,0.25,,11.686,-91.857,10.516,9.854,92.7,8.7,1.2,4.19,6.85,,0.1514
02/12/10,22:00:00,0,,11.613,-91.857,10.198,9.903,92.4,8.7,1.2,2.28,7.61,,0.1505
02/12/10,23:00:00,0,,11.516,-91.857,10.394,9.756,95.7,9.1,1.2,1.14,6.47,,0.1493
03/12/10,00:00:00,2.79,,11.419,-78.053,10.198,9.163,97,8.7,1.2,3.43,10.66,,0.1526
03/12/10,01:00:00,0.25,,11.346,-87.363,9.78,8.593,95.8,8,1.2,3.81,8.76,,0.1526
03/12/10,02:00:00,0,,11.248,-81.316,9.361,8.02,98.6,7.8,1.2,4.57,8.38,,0.1514
03/12/10,03:00:00,0,,11.151,-77.111,8.643,8.444,95,7.7,1.2,4.95,8.38,,0.151
03/12/10,04:00:00,0,,11.053,-77.111,8.195,8.295,91.8,7,1.2,3.43,6.85,,0.1501
03/12/10,05:00:00,0,,10.932,-79.06,8.02,8.767,93.3,7.8,1.2,4.57,7.61,,0.1493
03/12/10,06:00:00,0,,10.81,-85.581,8.344,9.064,95.9,8.5,8.7,4.19,7.99,,0.1484
03/12/10,07:00:00,0,,10.712,-91.857,9.139,10.222,98.3,10,213.7,4.57,7.99,,0.1476
03/12/10,08:00:00,0,,10.614,-91.857,11.175,11.273,96.9,10.8,741.2,5.71,9.9,,0.1467
03/12/10,09:00:00,0,,10.59,-91.857,14.409,11.078,94.8,10.3,1196.2,4.57,8.76,,0.1454
03/12/10,10:00:00,0,,10.687,-91.857,15.557,12.799,92.6,11.6,918.7,4.57,8.38,,0.1442
03/12/10,11:00:00,0,,10.834,-91.857,17.819,12.558,89,10.8,1196.2,4.95,9.52,,0.1433
03/12/10,12:00:00,0,,11.029,-91.857,16.058,12.485,88.2,10.6,641.2,4.57,9.14,,0.1429
03/12/10,13:00:00,0,,11.2,-91.857,18.39,13.425,84.3,10.8,1373.7,4.95,10.66,,0.142
03/12/10,14:00:00,0,,11.37,-91.857,21.318,14.529,76.8,10.5,1753.7,4.95,9.9,,0.1412
03/12/10,15:00:00,0,,11.565,-91.857,18.628,14.457,81.9,11.4,1033.7,4.95,10.28,,0.1403
03/12/10,16:00:00,0,,11.759,-91.857,22.178,13.954,81.7,10.9,1491.2,4.57,10.66,,0.1399
03/12/10,17:00:00,0,,11.953,-91.857,20.198,13.93,71,8.8,873.7,3.81,7.23,,0.1395
03/12/10,18:00:00,0,,12.147,-91.857,16.392,12.63,77.5,8.8,438.7,3.43,6.47,,0.1391
03/12/10,19:00:00,0,,12.268,-91.857,14.577,12.292,80.2,9,221.2,3.43,6.47,,0.1386
03/12/10,20:00:00,0,,12.316,-91.857,13.064,10.883,84.8,8.4,98.7,1.9,5.71,,0.1386
03/12/10,21:00:00,0,,12.292,-91.857,11.516,11.297,88.7,9.5,1.2,2.28,4.57,,0.1382
03/12/10,22:00:00,0,,12.243,-91.857,11.346,11.565,92.3,10.4,1.2,3.43,7.99,,0.1382
03/12/10,23:00:00,9.15,,12.147,-79.06,11.029,10.418,94.8,9.6,1.2,2.66,9.9,,0.1696
04/12/10,00:00:00,0.25,,12.05,-78.053,10.81,8.742,95.5,8.1,1.2,3.43,8.76,,0.1607
04/12/10,01:00:00,2.54,,11.953,-77.111,10.149,7.845,95.2,7.1,1.2,4.19,9.9,,0.1603
04/12/10,02:00:00,0,,11.832,-78.053,9.534,8.965,92.5,7.8,1.2,1.9,4.95,,0.1594
04/12/10,03:00:00,0,,11.71,-77.111,9.262,9.262,90.5,7.8,1.2,3.05,6.85,,0.1569
04/12/10,04:00:00,0,,11.565,-75.392,8.99,8.916,94.3,8.1,1.2,3.81,7.99,,0.1552
04/12/10,05:00:00,0.51,,11.443,-71.802,9.41,9.287,97.5,8.9,1.2,3.81,8.76,,0.1535
04/12/10,06:00:00,0,,11.321,-73.852,9.805,9.262,98.7,9.1,3.7,3.43,6.47,,0.1522
04/12/10,07:00:00,0,,11.224,-65.99,9.977,9.706,98.8,9.5,66.2,3.81,7.99,,0.1514
04/12/10,08:00:00,0,,11.151,-61.385,11.127,10.026,99.1,9.9,318.7,3.81,8.76,,0.1501
04/12/10,09:00:00,0,,11.127,-60.094,12.823,11.224,98.6,11,696.2,3.81,7.61,,0.1493
04/12/10,10:00:00,0,,11.127,-91.857,17.058,12.316,95.1,11.6,1743.7,4.57,7.99,,0.1476
04/12/10,11:00:00,0,,11.248,-91.857,20.674,12.871,91.7,11.6,1573.7,4.19,8.76,,0.1459
04/12/10,12:00:00,0,,11.492,-91.857,22.729,14.768,87.8,12.8,1956.2,3.43,7.99,,0.1446
04/12/10,13:00:00,0,,11.807,-91.857,26.256,15.294,81.3,12.1,2081.2,3.05,6.09,,0.1433
04/12/10,14:00:00,0,,12.171,-91.857,27.431,16.129,72.6,11.2,2186.2,3.43,7.99,,0.142
04/12/10,15:00:00,0,,12.582,-91.857,28.891,15.629,69.2,10,1663.7,3.43,7.99,,0.1408
04/12/10,16:00:00,0,,12.992,-91.857,25.38,15.7,67.6,9.7,1326.2,3.05,6.85,,0.1403
04/12/10,17:00:00,0,,13.305,-91.857,25.404,16.654,56.6,8,1658.7,3.81,7.61,,0.1399
04/12/10,18:00:00,0,,13.546,-91.857,21.294,16.034,55.8,7.2,938.7,3.81,8.38,,0.1395
04/12/10,19:00:00,0,,13.666,-91.857,17.463,13.329,71.1,8.2,648.7,3.05,7.61,,0.1391
04/12/10,20:00:00,0,,13.714,-91.857,15.676,11.832,89.8,10.2,58.7,1.9,6.09,,0.1391
04/12/10,21:00:00,0,,13.714,-91.857,13.594,9.903,93.6,8.9,3.7,0.38,2.28,,0.1386
04/12/10,22:00:00,0,,13.618,-91.857,11.662,9.805,96.4,9.3,1.2,0,0.76,,0.1386
04/12/10,23:00:00,0,,13.497,-91.857,10.687,9.114,97.3,8.7,1.2,0,1.14,,0.1386
05/12/10,00:00:00,0,,13.305,-62.422,9.485,8.693,97.8,8.4,1.2,0,1.52,,0.1386
05/12/10,01:00:00,0,,13.088,-58.606,8.668,9.287,98.4,9.1,1.2,0,0.76,,0.1386
05/12/10,02:00:00,0,,12.847,-61.724,8.12,7.945,96.7,7.5,1.2,0,0.38,,0.1386
05/12/10,03:00:00,0,,12.606,-63.151,7.97,8.767,95.4,8.1,1.2,0,1.14,,0.1382
05/12/10,04:00:00,0,,12.364,-63.151,7.745,10.198,83.4,7.5,1.2,0,1.14,,0.1382
05/12/10,05:00:00,0,,12.147,-63.151,7.393,9.78,80.1,6.5,1.2,0.76,3.05,,0.1382
05/12/10,06:00:00,0,,11.929,-62.07,7.318,9.213,89.4,7.6,13.7,0.76,3.05,,0.1378
05/12/10,07:00:00,0,,11.734,-58.894,7.594,12.147,89.7,10.5,273.7,0.38,1.52,,0.1378
05/12/10,08:00:00,0,,11.54,-60.094,9.829,12.413,88.1,10.5,616.2,1.14,3.81,,0.137
05/12/10,09:00:00,0,,11.443,-91.857,13.377,13.233,88.9,11.5,1138.7,2.28,4.95,,0.1365
05/12/10,10:00:00,0,,11.467,-91.857,16.892,13.69,85.7,11.4,1506.2,2.28,5.71,,0.1353
05/12/10,11:00:00,0,,11.589,-91.857,19.817,14.816,81.9,11.8,1466.2,2.66,7.23,,0.1344
05/12/10,12:00:00,0,,11.807,-91.857,24.339,15.676,76.5,11.6,2091.2,3.05,7.99,,0.1336
05/12/10,13:00:00,0,,12.122,-91.857,27.259,16.296,71.2,11.1,2366.2,3.43,7.61,,0.1331
05/12/10,14:00:00,0,,12.485,-91.857,29.065,16.32,65.1,9.8,2351.2,3.43,7.99,,0.1319
05/12/10,15:00:00,0,,12.871,-91.857,29.54,16.296,70,10.8,2263.7,3.43,7.61,,0.1314
05/12/10,16:00:00,0,,13.257,-91.857,28.791,16.106,71.4,10.9,1948.7,3.05,7.61,,0.131
05/12/10,17:00:00,0,,13.57,-91.857,26.72,15.605,72.3,10.7,1598.7,3.43,8.76,,0.1306
05/12/10,18:00:00,0,,13.834,-91.857,22.274,13.161,85.7,10.8,1036.2,4.19,7.23,,0.1306
05/12/10,19:00:00,0,,13.978,-91.857,17.819,12.727,89.2,11,616.2,3.05,6.47,,0.1306
05/12/10,20:00:00,0,,14.05,-91.857,15.7,11.297,94.6,10.5,66.2,2.28,5.33,,0.1302
05/12/10,21:00:00,0,,14.05,-91.857,14.792,10.834,97.8,10.5,1.2,2.66,4.95,,0.1302
05/12/10,22:00:00,0,,13.978,-91.857,14.122,10.883,98.4,10.7,1.2,2.28,4.57,,0.1302
05/12/10,23:00:00,0,,13.906,-52.617,13.738,10.638,98.6,10.4,1.2,1.9,4.19,,0.1302
06/12/10,00:00:00,0,,13.81,-35.97,13.377,10.443,98.8,10.3,1.2,1.14,4.19,,0.1302
06/12/10,01:00:00,0,,13.69,-34.51,12.823,9.854,98.9,9.7,1.2,0.38,2.66,,0.1302
06/12/10,02:00:00,0,,13.57,-35.881,11.734,9.163,98.9,9,1.2,0,0.38,,0.1302
06/12/10,03:00:00,0,,13.449,-38.21,10.443,8.841,98.9,8.7,1.2,0,1.14,,0.1306
06/12/10,04:00:00,0,,13.281,-44.072,9.805,8.916,98.6,8.7,1.2,0,1.14,,0.1306
06/12/10,05:00:00,0,,13.112,-48.436,9.287,8.344,97.8,8,1.2,0,0.76,,0.1306
06/12/10,06:00:00,0,,12.92,-51.819,8.817,9.829,96.4,9.3,13.7,0,1.14,,0.1306
06/12/10,07:00:00,0,,12.727,-52.822,9.188,11.516,92.3,10.3,271.2,0.38,2.28,,0.1306
06/12/10,08:00:00,0,,12.534,-82.596,11.613,12.968,87.4,10.9,581.2,0.38,2.28,,0.1302
06/12/10,09:00:00,0,,12.437,-91.857,13.329,12.292,86.5,10.1,396.2,1.9,4.19,,0.1302
06/12/10,10:00:00,0,,12.389,-91.857,13.762,13.064,84.7,10.6,541.2,3.05,6.09,,0.1297
06/12/10,11:00:00,0,,12.413,-91.857,17.344,15.27,80.7,12,1358.7,2.66,6.09,,0.1285
06/12/10,12:00:00,0,,12.461,-91.857,24.677,16.034,78,12.2,2333.7,2.66,6.09,,0.1272
06/12/10,13:00:00,0.25,,12.678,-91.857,21.748,14.122,82.6,11.2,996.2,2.28,4.57,,0.1272
06/12/10,14:00:00,0,,12.992,-91.857,24.219,14.098,83.1,11.3,1188.7,1.52,5.33,,0.1272
06/12/10,15:00:00,0,,13.257,-91.857,19.936,15.605,83.8,12.9,808.7,2.66,6.09,,0.1268
06/12/10,16:00:00,0,,13.449,-91.857,22.968,13.93,84.5,11.4,1446.2,3.05,8.38,,0.1268
06/12/10,17:00:00,0,,13.594,-91.857,21.294,14.577,88.3,12.7,1211.2,4.57,9.14,,0.1263
06/12/10,18:00:00,0,,13.738,-91.857,19.056,13.858,87.3,11.8,663.7,3.43,6.47,,0.1263
06/12/10,19:00:00,0,,13.834,-91.857,16.987,13.425,92.2,12.2,348.7,2.28,4.95,,0.1263
06/12/10,20:00:00,0,,13.858,-91.857,15.581,12.727,96.2,12.2,61.2,1.9,4.95,,0.1263
06/12/10,21:00:00,0,,13.858,-91.857,14.529,12.534,96.9,12.1,1.2,0.76,4.57,,0.1263
06/12/10,22:00:00,0,,13.81,-91.857,14.098,12.582,96,12,1.2,0.38,3.05,,0.1263
06/12/10,23:00:00,0,,13.738,-91.857,13.546,12.63,94.6,11.8,1.2,2.28,7.23,,0.1263
07/12/10,00:00:00,0,,13.666,-91.857,13.137,12.074,94.3,11.2,1.2,4.19,7.61,,0.1263
07/12/10,01:00:00,0,,13.594,-91.857,12.389,11.734,94.4,10.9,1.2,4.19,7.99,,0.1263
07/12/10,02:00:00,0,,13.497,-91.857,11.904,11.613,93.1,10.5,1.2,5.33,9.52,,0.1268
07/12/10,03:00:00,0,,13.377,-91.857,11.37,11.127,91.4,9.8,1.2,6.85,12.94,,0.1268
