Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ÁC (SEN S/N: 684635)","Temp, ÁC (SEN S/N: 684636)","Temp, ÁC (SEN S/N: 684637)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 904122)","RH, % (SEN S/N: 904122)","DewPt, ÁC (SEN S/N: 904122)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
15/03/07,14:40:00,0,12.122,11.2,13.618,30.016,17.52,68.25,11.6,1216.2,8.76,13.7
15/03/07,15:40:00,0,12.534,11.346,14.098,22.753,17.52,73.25,12.7,523.7,7.61,11.8
15/03/07,16:40:00,0,12.823,11.516,14.146,21.915,18.66,66.25,12.3,608.7,7.23,11.42
15/03/07,17:40:00,0,12.992,11.686,14.146,21.223,18.66,65.75,12.1,831.2,6.47,12.94
15/03/07,18:40:00,3.3,13.112,11.832,14.17,15.724,14.47,100,14.5,33.7,5.71,14.85
15/03/07,19:40:00,1.02,13.185,11.953,13.93,13.954,15.23,100,15.2,21.2,5.33,10.66
15/03/07,20:40:00,0,13.161,12.05,13.666,13.161,15.62,95.25,14.9,1.2,5.71,12.18
15/03/07,21:40:00,0,13.088,12.122,13.401,12.799,14.85,100,14.9,1.2,7.23,14.85
15/03/07,22:40:00,0.76,12.992,12.147,13.185,13.281,14.09,100,14.1,1.2,8.38,14.47
15/03/07,23:40:00,2.54,12.92,12.171,13.064,13.209,14.09,100,14.1,1.2,6.47,12.18
16/03/07,00:40:00,2.29,12.847,12.171,12.992,13.257,14.09,100,14.1,1.2,6.85,14.85
16/03/07,01:40:00,0,12.799,12.147,12.944,13.233,14.09,100,14.1,1.2,8.76,17.13
16/03/07,02:40:00,0,12.775,12.147,12.896,13.329,14.09,100,14.1,1.2,7.61,15.99
16/03/07,03:40:00,0,12.751,12.147,12.871,13.377,14.09,100,14.1,1.2,7.23,15.99
16/03/07,04:40:00,0,12.727,12.147,12.847,13.425,14.09,100,14.1,1.2,8.38,16.37
16/03/07,05:40:00,0,12.703,12.147,12.847,13.497,14.09,100,14.1,1.2,7.61,14.85
16/03/07,06:40:00,0,12.703,12.147,12.847,13.473,14.09,100,14.1,1.2,8.76,15.61
16/03/07,07:40:00,3.05,12.703,12.147,12.847,13.497,14.09,100,14.1,1.2,9.9,18.65
16/03/07,08:40:00,6.61,12.703,12.147,12.847,13.594,14.09,100,14.1,13.7,9.14,15.61
16/03/07,09:40:00,1.27,12.727,12.147,12.896,13.714,14.09,100,14.1,38.7,8.38,14.85
16/03/07,10:40:00,0.76,12.751,12.171,12.92,14.026,14.09,100,14.1,156.2,10.28,18.65
16/03/07,11:40:00,4.57,12.775,12.195,12.992,14.266,14.09,100,14.1,228.7,11.04,23.98
16/03/07,12:40:00,0.76,12.823,12.219,13.088,14.625,14.47,100,14.5,341.2,9.52,17.89
16/03/07,13:40:00,0,12.896,12.243,13.209,15.986,14.85,100,14.9,676.2,9.52,19.41
16/03/07,14:40:00,0,12.968,12.292,13.425,15.485,14.85,100,14.9,406.2,9.52,20.18
16/03/07,15:40:00,0,13.064,12.34,13.57,15.342,15.23,100,15.2,466.2,9.9,19.03
16/03/07,16:40:00,0,13.137,12.389,13.618,15.247,15.23,100,15.2,408.7,9.9,20.18
16/03/07,17:40:00,7.11,13.209,12.413,13.642,14.481,14.47,100,14.5,233.7,7.61,15.61
16/03/07,18:40:00,2.79,13.257,12.485,13.594,13.738,14.09,100,14.1,133.7,8.38,15.23
16/03/07,19:40:00,0,13.257,12.534,13.473,13.112,14.09,100,14.1,26.2,7.99,14.47
16/03/07,20:40:00,0,13.233,12.558,13.329,13.064,14.09,100,14.1,1.2,6.47,12.94
16/03/07,21:40:00,0,13.185,12.582,13.209,12.799,14.09,100,14.1,1.2,5.71,11.42
16/03/07,22:40:00,0,13.137,12.582,13.112,12.461,13.7,100,13.7,1.2,5.33,9.9
16/03/07,23:40:00,0,13.064,12.558,12.992,12.171,13.32,100,13.3,1.2,5.33,10.66
17/03/07,00:40:00,0,12.992,12.534,12.847,11.589,12.93,100,12.9,1.2,4.57,7.99
17/03/07,01:40:00,0,12.92,12.509,12.703,11.419,12.55,100,12.6,1.2,4.57,7.99
17/03/07,02:40:00,0,12.823,12.485,12.558,11.492,12.55,100,12.6,1.2,4.95,9.52
17/03/07,03:40:00,0,12.751,12.437,12.461,11.346,12.16,100,12.2,1.2,4.57,7.99
17/03/07,04:40:00,0,12.678,12.413,12.364,10.516,11.38,100,11.4,1.2,4.57,9.52
17/03/07,05:40:00,0,12.606,12.364,12.195,10.1,11.38,100,11.4,1.2,4.19,7.99
17/03/07,06:40:00,0,12.509,12.316,12.025,9.879,10.99,100,11,1.2,4.95,9.14
17/03/07,07:40:00,0,12.389,12.268,11.856,9.952,10.6,100,10.6,16.2,3.81,7.61
17/03/07,08:40:00,0,12.292,12.195,11.734,10.051,11.77,94.75,11,351.2,2.66,6.85
17/03/07,09:40:00,0,12.195,12.147,11.734,11.127,12.16,90.25,10.6,911.2,3.05,6.09
17/03/07,10:40:00,0,12.219,12.074,12.147,16.582,13.32,75.25,9,1366.2,3.05,5.71
17/03/07,11:40:00,0,12.413,12.05,12.944,19.436,10.21,100,10.2,1296.2,2.66,5.71
17/03/07,12:40:00,0,12.727,12.074,13.762,21.485,11.38,100,11.4,1633.7,1.9,5.33
17/03/07,13:40:00,0,13.088,12.171,14.625,22.298,9.82,100,9.8,1546.2,2.66,6.09
17/03/07,14:40:00,0,13.497,12.292,15.366,20.007,9.42,100,9.4,1026.2,3.05,7.99
17/03/07,15:40:00,0,13.858,12.461,15.557,17.915,9.42,100,9.4,708.7,3.05,7.23
17/03/07,16:40:00,0,14.074,12.63,15.414,16.534,10.21,90.75,8.8,1258.7,3.43,7.23
17/03/07,17:40:00,0,14.17,12.799,15.199,13.112,9.82,88.25,8,901.2,4.19,8.76
17/03/07,18:40:00,0,14.194,12.92,14.84,10.614,8.63,90.25,7.1,536.2,4.19,7.23
17/03/07,19:40:00,0,14.098,12.992,14.242,8.519,5.81,100,5.8,98.7,3.43,5.71
17/03/07,20:40:00,0,13.858,13.016,13.546,6.737,4.99,100,5,1.2,3.81,8.76
17/03/07,21:40:00,0,13.57,12.992,12.823,6.433,4.57,100,4.6,1.2,4.19,6.85
17/03/07,22:40:00,0,13.233,12.896,12.268,6.026,3.74,100,3.7,1.2,3.43,6.85
17/03/07,23:40:00,0,12.92,12.799,11.783,4.662,3.31,96.75,2.8,1.2,0.38,3.05
18/03/07,00:40:00,0,12.582,12.654,11.248,3.538,4.15,50.25,-5.3,1.2,0.76,3.43
18/03/07,01:40:00,0,12.268,12.485,10.687,2.744,5.4,31.25,-10.3,1.2,0.38,2.66
18/03/07,02:40:00,0,11.929,12.316,10.173,2.557,4.15,78.75,0.8,1.2,1.14,3.05
18/03/07,03:40:00,0,11.589,12.147,9.756,3.827,9.03,78.75,5.5,1.2,3.43,5.71
18/03/07,04:40:00,0,11.273,11.953,9.435,4.688,7.83,85.25,5.5,1.2,3.05,6.47
18/03/07,05:40:00,0,11.029,11.759,9.312,4.61,7.43,100,7.4,1.2,1.52,5.71
18/03/07,06:40:00,0,10.834,11.589,9.213,4.272,7.43,100,7.4,1.2,1.14,3.43
18/03/07,07:40:00,0,10.687,11.419,9.089,4.48,7.83,98.75,7.7,28.7,2.66,5.33
18/03/07,08:40:00,0,10.541,11.273,8.99,5.821,10.21,79.75,6.9,421.2,3.05,5.71
18/03/07,09:40:00,0,10.418,11.151,9.114,8.419,11.77,74.25,7.3,893.7,3.05,6.09
18/03/07,10:40:00,0,10.443,11.029,9.682,14.697,-888.88,-888.88,-888.9,1311.2,5.33,8.38
18/03/07,11:40:00,0,10.638,10.956,10.565,20.579,-888.88,-888.88,-888.9,1631.2,2.66,6.47
18/03/07,12:40:00,0,11.029,10.956,11.856,23.521,-888.88,-888.88,-888.9,1833.7,3.81,6.47
18/03/07,13:40:00,0,11.565,11.029,13.209,24.871,-888.88,-888.88,-888.9,1913.7,3.43,5.71
18/03/07,14:40:00,0,12.195,11.2,14.337,25.501,-888.88,-888.88,-888.9,1848.7,3.05,6.09
18/03/07,15:40:00,0,12.799,11.419,15.103,21.437,-888.88,-888.88,-888.9,1301.2,3.43,6.85
18/03/07,16:40:00,0,13.257,11.686,15.318,19.175,-888.88,-888.88,-888.9,961.2,3.43,6.47
18/03/07,17:40:00,0,13.522,11.929,15.175,17.13,-888.88,-888.88,-888.9,636.2,3.05,4.95
18/03/07,18:40:00,0,13.642,12.147,14.864,14.601,13.7,68.75,8.1,271.2,3.05,4.95
18/03/07,19:40:00,0,13.642,12.316,14.361,11.904,10.6,82.75,7.8,51.2,2.66,4.95
18/03/07,20:40:00,0,13.522,12.413,13.714,9.312,9.03,87.75,7.1,1.2,1.52,2.66
18/03/07,21:40:00,0,13.281,12.461,12.992,8.792,11.77,75.25,7.5,1.2,2.66,6.09
18/03/07,22:40:00,0,13.016,12.437,12.413,8.593,11.38,83.75,8.7,1.2,3.05,5.33
18/03/07,23:40:00,0,12.751,12.389,12.025,8.643,12.16,79.75,8.8,1.2,2.28,5.71
19/03/07,00:40:00,0,12.509,12.316,11.734,9.287,12.93,79.75,9.5,1.2,4.57,9.14
19/03/07,01:40:00,0,12.316,12.219,11.589,9.509,12.93,84.75,10.4,1.2,4.57,7.61
19/03/07,02:40:00,0,12.171,12.122,11.516,10.051,12.93,87.75,11,1.2,4.95,8.76
19/03/07,03:40:00,0,12.074,12.025,11.492,10.516,12.93,85.75,10.6,1.2,6.09,9.52
19/03/07,04:40:00,0,12.001,11.953,11.516,10.638,12.55,90.25,11,1.2,7.23,11.42
19/03/07,05:40:00,0,11.953,11.88,11.516,10.736,12.16,100,12.2,1.2,6.47,11.04
19/03/07,06:40:00,0,11.904,11.832,11.54,10.858,11.38,100,11.4,1.2,5.71,11.04
19/03/07,07:40:00,0.25,11.88,11.783,11.54,10.761,10.99,100,11,1.2,6.09,14.09
19/03/07,08:40:00,0,11.856,11.759,11.54,11.2,10.99,100,11,68.7,6.47,11.8
19/03/07,09:40:00,0,11.832,11.734,11.565,12.171,10.99,100,11,273.7,6.47,11.04
19/03/07,10:40:00,0,11.856,11.71,11.686,13.497,11.77,93.25,10.7,498.7,7.61,11.8
19/03/07,11:40:00,0,11.88,11.686,11.904,14.816,12.55,88.25,10.7,728.7,7.99,12.94
19/03/07,12:40:00,0,11.953,11.662,12.147,17.558,-888.88,-888.88,-888.9,1061.2,7.99,12.56
19/03/07,13:40:00,0,12.098,11.686,12.558,17.153,12.55,100,12.6,833.7,9.14,15.99
19/03/07,14:40:00,0,12.243,11.734,12.799,15.652,12.16,100,12.2,488.7,9.14,15.61
19/03/07,15:40:00,0,12.389,11.783,12.847,14.505,12.16,100,12.2,328.7,7.61,13.7
19/03/07,16:40:00,0,12.437,11.832,12.799,14.457,11.77,100,11.8,358.7,7.23,12.56
19/03/07,17:40:00,0,12.485,11.88,12.775,14.529,11.38,100,11.4,373.7,7.23,11.8
19/03/07,18:40:00,0,12.509,11.929,12.775,13.834,11.38,100,11.4,261.2,6.09,10.28
19/03/07,19:40:00,0,12.509,11.953,12.727,12.195,10.99,100,11,28.7,6.09,9.52
19/03/07,20:40:00,0,12.509,11.977,12.558,11.419,11.38,100,11.4,1.2,6.85,10.66
19/03/07,21:40:00,0.25,12.437,11.977,12.364,11.467,10.99,100,11,1.2,6.09,9.52
19/03/07,22:40:00,0.25,12.389,11.977,12.219,11.467,11.38,100,11.4,1.2,5.71,9.52
19/03/07,23:40:00,0.76,12.316,11.953,12.147,11.565,11.38,100,11.4,1.2,5.33,9.52
20/03/07,00:40:00,0.51,12.268,11.953,12.098,11.565,11.38,100,11.4,1.2,6.47,11.8
20/03/07,01:40:00,0.25,12.219,11.929,12.05,11.613,11.38,100,11.4,1.2,6.47,11.42
20/03/07,02:40:00,0.25,12.171,11.904,12.001,11.734,12.16,100,12.2,1.2,6.47,12.56
20/03/07,03:40:00,0,12.147,11.88,11.977,11.783,-888.88,-888.88,-888.9,1.2,7.61,13.32
20/03/07,04:40:00,1.52,12.122,11.856,11.977,11.419,12.16,100,12.2,1.2,9.52,15.99
20/03/07,05:40:00,3.05,12.098,11.832,11.929,11.37,12.16,100,12.2,1.2,9.9,16.37
20/03/07,06:40:00,3.05,12.074,11.807,11.88,11.297,12.16,100,12.2,1.2,10.66,20.56
20/03/07,07:40:00,1.78,12.025,11.783,11.807,11.2,11.77,100,11.8,3.7,11.42,20.56
20/03/07,08:40:00,2.79,12.001,11.759,11.759,11.273,11.77,100,11.8,31.2,11.04,17.51
20/03/07,09:40:00,3.05,11.953,11.734,11.734,11.977,12.16,100,12.2,143.7,11.42,19.41
20/03/07,10:40:00,3.56,11.929,11.71,11.783,12.243,12.16,100,12.2,183.7,11.42,20.56
20/03/07,11:40:00,3.05,11.929,11.686,11.832,12.485,12.16,100,12.2,268.7,11.8,25.13
20/03/07,12:40:00,6.1,11.929,11.662,11.929,12.823,12.16,100,12.2,301.2,10.28,19.41
20/03/07,13:40:00,5.08,11.977,11.662,12.025,12.92,11.77,100,11.8,303.7,11.42,22.84
20/03/07,14:40:00,3.56,12.025,11.686,12.122,12.485,12.16,100,12.2,213.7,12.18,21.7
20/03/07,15:40:00,6.1,12.05,11.686,12.122,12.461,12.55,100,12.6,208.7,10.66,19.03
20/03/07,16:40:00,3.56,12.074,11.71,12.122,12.122,12.16,100,12.2,128.7,11.04,19.41
20/03/07,17:40:00,5.34,12.098,11.734,12.098,11.977,12.16,100,12.2,96.2,10.28,17.89
20/03/07,18:40:00,4.06,12.098,11.759,12.05,11.637,12.16,100,12.2,36.2,12.18,21.32
20/03/07,19:40:00,4.83,12.098,11.759,11.977,11.613,12.16,100,12.2,3.7,9.52,16.75
20/03/07,20:40:00,2.29,12.074,11.759,11.929,11.71,12.16,100,12.2,1.2,8.76,16.75
20/03/07,21:40:00,3.05,12.025,11.759,11.88,11.783,12.16,100,12.2,1.2,7.61,14.47
20/03/07,22:40:00,0.25,12.001,11.734,11.88,11.613,12.16,100,12.2,1.2,7.99,13.7
20/03/07,23:40:00,0.25,12.001,11.734,11.856,11.662,12.16,100,12.2,1.2,7.99,12.56
21/03/07,00:40:00,0.25,11.977,11.71,11.832,11.662,12.16,100,12.2,1.2,6.09,10.66
21/03/07,01:40:00,0,11.977,11.71,11.807,11.346,11.77,100,11.8,1.2,5.33,8.38
21/03/07,02:40:00,0,11.953,11.71,11.783,11.2,11.77,100,11.8,1.2,4.19,7.61
21/03/07,03:40:00,0,11.929,11.686,11.71,9.928,10.99,100,11,1.2,3.05,6.09
21/03/07,04:40:00,0,11.88,11.686,11.54,8.817,9.82,100,9.8,1.2,0.38,3.05
21/03/07,05:40:00,0,11.807,11.662,11.248,7.469,7.43,100,7.4,1.2,0.76,2.28
21/03/07,06:40:00,0,11.662,11.613,10.858,6.839,6.62,100,6.6,1.2,0.76,2.66
21/03/07,07:40:00,0,11.492,11.565,10.492,6.306,7.43,99.25,7.3,21.2,0,2.28
21/03/07,08:40:00,0.25,11.273,11.467,10.173,7.242,10.99,100,11,408.7,0.76,2.66
21/03/07,09:40:00,0,11.102,11.37,10.1,9.928,13.7,91.25,12.3,873.7,1.52,3.81
21/03/07,10:40:00,0,11.053,11.273,10.614,16.153,-888.88,-888.88,-888.9,1281.2,1.14,3.05
21/03/07,11:40:00,0,11.273,11.224,11.662,21.604,-888.88,-888.88,-888.9,1573.7,1.52,4.57
21/03/07,12:40:00,0,11.734,11.248,12.968,23.136,-888.88,-888.88,-888.9,1793.7,2.28,5.71
21/03/07,13:40:00,0,12.316,11.37,14.194,24.243,-888.88,-888.88,-888.9,1963.7,3.43,6.85
21/03/07,14:40:00,0,12.944,11.589,15.223,23.761,-888.88,-888.88,-888.9,1711.2,3.43,6.09
21/03/07,15:40:00,0,13.522,11.832,15.867,21.366,-888.88,-888.88,-888.9,1621.2,3.05,5.71
21/03/07,16:40:00,0,13.978,12.122,16.177,18.557,-888.88,-888.88,-888.9,1231.2,3.05,6.47
21/03/07,17:40:00,0,14.29,12.389,16.129,16.344,-888.88,-888.88,-888.9,866.2,3.05,5.71
21/03/07,18:40:00,0,14.409,12.63,15.819,14.481,14.85,94.75,14,388.7,3.05,4.95
21/03/07,19:40:00,0,14.409,12.799,15.294,12.413,13.32,100,13.3,53.7,2.28,4.19
21/03/07,20:40:00,0,14.266,12.92,14.625,10.834,11.77,100,11.8,1.2,1.9,3.05
21/03/07,21:40:00,0,14.026,12.968,13.978,10.296,12.93,100,12.9,1.2,2.66,4.19
21/03/07,22:40:00,0,13.762,12.944,13.449,10.075,12.93,100,12.9,1.2,3.05,4.57
21/03/07,23:40:00,0,13.497,12.896,13.04,10.051,13.32,100,13.3,1.2,3.05,6.85
22/03/07,00:40:00,0,13.257,12.799,12.751,10.222,13.32,100,13.3,1.2,3.81,6.85
22/03/07,01:40:00,0,13.064,12.703,12.558,10.59,13.32,100,13.3,1.2,3.43,6.09
22/03/07,02:40:00,0,12.896,12.63,12.437,10.687,12.93,100,12.9,1.2,3.81,7.23
22/03/07,03:40:00,0,12.775,12.534,12.34,10.59,13.32,100,13.3,1.2,4.57,8.38
22/03/07,04:40:00,0,12.678,12.461,12.243,10.858,12.93,100,12.9,1.2,6.85,11.04
22/03/07,05:40:00,0,12.582,12.389,12.195,11.029,12.55,100,12.6,1.2,8.38,11.8
22/03/07,06:40:00,0,12.509,12.316,12.171,10.736,13.32,100,13.3,1.2,4.95,10.66
22/03/07,07:40:00,0,12.461,12.268,12.098,11.589,13.32,100,13.3,8.7,3.43,7.61
22/03/07,08:40:00,0,12.413,12.219,12.122,12.171,13.7,100,13.7,116.2,5.33,8.38
22/03/07,09:40:00,0,12.389,12.171,12.195,12.992,14.09,100,14.1,301.2,5.33,9.14
22/03/07,10:40:00,0,12.389,12.147,12.364,15.318,14.47,100,14.5,551.2,4.57,9.14
22/03/07,11:40:00,0,12.461,12.122,12.727,16.177,14.85,100,14.9,471.2,5.33,10.28
22/03/07,12:40:00,0,12.606,12.147,13.112,16.939,16,100,16,548.7,5.33,9.9
22/03/07,13:40:00,0,12.775,12.171,13.425,17.938,-888.88,-888.88,-888.9,741.2,4.95,9.14
22/03/07,14:40:00,0,12.968,12.219,13.786,20.126,-888.88,-888.88,-888.9,1301.2,5.33,10.28
22/03/07,15:40:00,0,13.185,12.316,14.29,18.604,-888.88,-888.88,-888.9,811.2,4.95,8.76
22/03/07,16:40:00,0,13.449,12.413,14.601,17.701,-888.88,-888.88,-888.9,771.2,4.19,9.14
22/03/07,17:40:00,0,13.642,12.534,14.721,16.963,-888.88,-888.88,-888.9,906.2,3.43,6.85
22/03/07,18:40:00,0,13.786,12.654,14.768,15.031,16.38,92.75,15.2,358.7,3.81,6.47
22/03/07,19:40:00,0,13.858,12.751,14.577,13.064,14.85,98.75,14.7,56.2,3.05,5.33
22/03/07,20:40:00,0,13.834,12.847,14.17,11.904,14.85,98.25,14.6,1.2,3.43,4.95
22/03/07,21:40:00,0,13.714,12.871,13.762,11.613,15.23,95.75,14.6,1.2,3.43,5.71
22/03/07,22:40:00,0,13.57,12.896,13.425,11.516,15.62,91.25,14.2,1.2,4.19,6.09
22/03/07,23:40:00,0,13.401,12.847,13.185,11.492,16,88.75,14.2,1.2,5.33,8.38
23/03/07,00:40:00,0,13.257,12.799,12.992,11.37,15.23,89.75,13.6,1.2,5.33,7.99
23/03/07,01:40:00,0,13.137,12.751,12.847,11.297,15.62,86.75,13.4,1.2,6.09,11.04
23/03/07,02:40:00,0,13.04,12.703,12.727,11.394,15.62,88.75,13.8,1.2,7.61,12.56
23/03/07,03:40:00,0,12.944,12.63,12.63,11.516,15.62,91.75,14.3,1.2,7.61,12.18
23/03/07,04:40:00,0,12.847,12.582,12.558,11.37,15.23,88.75,13.4,1.2,8.38,13.32
23/03/07,05:40:00,0,12.799,12.534,12.485,11.394,15.23,96.75,14.7,1.2,7.61,11.8
23/03/07,06:40:00,0,12.727,12.485,12.437,12.243,14.85,100,14.9,1.2,6.47,10.66
23/03/07,07:40:00,0,12.678,12.437,12.461,12.509,14.47,100,14.5,6.2,6.47,10.28
23/03/07,08:40:00,0,12.654,12.389,12.509,12.92,14.47,100,14.5,43.7,7.23,10.66
23/03/07,09:40:00,0,12.654,12.364,12.582,13.834,14.85,100,14.9,218.7,7.99,12.94
23/03/07,10:40:00,0,12.678,12.34,12.703,14.29,14.47,100,14.5,186.2,6.85,11.04
23/03/07,11:40:00,0,12.727,12.34,12.871,17.272,15.23,100,15.2,776.2,8.76,14.47
23/03/07,12:40:00,0,12.799,12.34,13.209,16.63,16,100,16,478.7,7.99,12.94
23/03/07,13:40:00,0,12.944,12.364,13.473,18.652,-888.88,-888.88,-888.9,918.7,8.76,14.09
23/03/07,14:40:00,0,13.112,12.413,13.834,18.628,-888.88,-888.88,-888.9,661.2,6.85,11.8
23/03/07,15:40:00,0,13.281,12.485,14.146,18.176,-888.88,-888.88,-888.9,748.7,6.85,11.8
23/03/07,16:40:00,0,13.449,12.558,14.337,17.011,-888.88,-888.88,-888.9,441.2,9.14,15.61
23/03/07,17:40:00,0,13.594,12.654,14.337,15.509,-888.88,-888.88,-888.9,701.2,0,20.56
23/03/07,18:40:00,0,13.666,12.751,14.218,14.553,-888.88,-888.88,-888.9,411.2,10.28,19.41
23/03/07,19:40:00,0,13.666,12.799,14.05,13.161,-888.88,-888.88,-888.9,28.7,8.76,15.99
23/03/07,20:40:00,0,13.618,12.847,13.81,12.509,-888.88,-888.88,-888.9,1.2,7.61,14.09
23/03/07,21:40:00,0,13.546,12.871,13.57,12.025,-888.88,-888.88,-888.9,1.2,6.85,12.56
23/03/07,22:40:00,0,13.449,12.871,13.353,11.832,-888.88,-888.88,-888.9,1.2,7.99,15.23
23/03/07,23:40:00,0,13.329,12.847,13.185,12.122,17.14,71.25,11.9,1.2,8.76,14.85
24/03/07,00:40:00,0,13.233,12.799,13.064,11.953,17.14,68.25,11.3,1.2,8.76,15.99
24/03/07,01:40:00,2.29,13.161,12.775,12.968,12.243,13.32,100,13.3,1.2,10.28,19.03
24/03/07,02:40:00,1.27,13.064,12.727,12.871,12.195,12.93,100,12.9,1.2,9.9,23.22
24/03/07,03:40:00,1.78,13.016,12.678,12.823,12.147,12.93,100,12.9,1.2,8.38,17.13
24/03/07,04:40:00,2.03,12.944,12.63,12.751,12.122,12.16,100,12.2,1.2,9.14,17.89
24/03/07,05:40:00,9.65,12.896,12.606,12.678,12.316,12.93,100,12.9,1.2,7.23,15.99
24/03/07,06:40:00,11.43,12.823,12.558,12.63,12.34,12.55,100,12.6,1.2,7.23,14.47
24/03/07,07:40:00,6.61,12.775,12.534,12.582,12.122,12.55,100,12.6,1.2,5.71,12.18
24/03/07,08:40:00,2.54,12.751,12.485,12.509,12.389,12.16,100,12.2,76.2,7.23,14.47
24/03/07,09:40:00,3.81,12.678,12.461,12.509,12.534,12.55,100,12.6,58.7,5.71,11.42
24/03/07,10:40:00,5.08,12.678,12.437,12.509,12.751,12.55,100,12.6,108.7,6.85,13.32
24/03/07,11:40:00,3.3,12.654,12.413,12.534,13.185,12.16,100,12.2,201.2,6.47,12.56
24/03/07,12:40:00,1.52,12.654,12.389,12.606,12.678,10.99,100,11,128.7,5.71,11.42
24/03/07,13:40:00,0.25,12.678,12.389,12.63,12.316,10.6,100,10.6,246.2,4.57,9.52
24/03/07,14:40:00,0,12.703,12.389,12.63,14.194,7.03,100,7,558.7,3.81,8.38
24/03/07,15:40:00,0,12.727,12.389,12.775,13.594,8.23,100,8.2,648.7,2.66,6.09
24/03/07,16:40:00,0,12.775,12.389,12.847,12.847,7.83,98.25,7.6,736.2,3.81,8.38
24/03/07,17:40:00,0.25,12.823,12.413,12.823,9.952,5.4,100,5.4,511.2,3.81,9.14
24/03/07,18:40:00,0.76,12.823,12.437,12.558,7.72,2.46,100,2.5,98.7,5.71,10.66
24/03/07,19:40:00,0,12.703,12.413,12.098,5.847,2.03,100,2,28.7,4.95,10.28
24/03/07,20:40:00,0,12.485,12.389,11.565,4.947,1.6,100,1.6,1.2,6.85,11.04
24/03/07,21:40:00,0,12.219,12.316,11.053,4.298,0.73,100,0.7,1.2,6.85,12.18
24/03/07,22:40:00,0,11.953,12.195,10.614,3.749,-0.16,100,-0.2,1.2,8.76,15.99
24/03/07,23:40:00,0,11.662,12.074,10.222,3.063,-0.16,100,-0.2,1.2,9.52,15.99
25/03/07,00:40:00,0,11.394,11.904,9.829,2.477,-0.61,100,-0.6,1.2,11.04,18.65
25/03/07,01:40:00,0,11.127,11.759,9.485,2.047,-0.61,100,-0.6,1.2,11.04,17.89
25/03/07,02:40:00,0,10.858,11.589,9.188,1.67,-1.06,100,-1.1,1.2,10.28,19.03
25/03/07,03:40:00,0,10.614,11.419,8.916,1.967,-0.61,100,-0.6,1.2,10.28,18.27
25/03/07,04:40:00,0,10.369,11.248,8.668,2.289,-0.61,100,-0.6,1.2,9.14,17.51
25/03/07,05:40:00,0,10.173,11.078,8.469,2.074,-0.61,100,-0.6,1.2,9.14,17.51
25/03/07,06:40:00,0,9.977,10.907,8.295,2.262,-0.61,100,-0.6,1.2,8.38,15.23
25/03/07,07:40:00,0,9.78,10.761,8.12,2.074,-0.61,100,-0.6,6.2,9.52,17.89
25/03/07,08:40:00,0,9.632,10.59,7.97,1.643,-0.61,100,-0.6,183.7,8.76,15.61
25/03/07,09:40:00,0,9.46,10.467,7.845,3.221,1.17,100,1.2,616.2,7.99,16.37
25/03/07,10:40:00,0,9.336,10.32,7.795,6.255,1.6,100,1.6,921.2,9.52,16.37
25/03/07,11:40:00,0,9.287,10.198,8.02,10.32,2.89,96.75,2.4,1536.2,8.38,18.65
25/03/07,12:40:00,0,9.336,10.1,8.543,12.606,4.57,91.75,3.3,1508.7,6.85,12.56
25/03/07,13:40:00,0,9.509,10.051,9.213,12.509,4.15,95.25,3.5,1096.2,6.85,13.32
25/03/07,14:40:00,0,9.756,10.051,9.78,12.751,4.15,98.25,3.9,1088.7,5.33,11.04
25/03/07,15:40:00,0,10.001,10.075,10.149,12.074,5.4,91.75,4.2,1231.2,6.47,10.66
25/03/07,16:40:00,0,10.198,10.149,10.394,11.127,4.15,100,4.2,791.2,6.47,12.94
25/03/07,17:40:00,0,10.369,10.222,10.516,8.916,4.15,100,4.2,586.2,6.09,10.28
25/03/07,18:40:00,0,10.443,10.271,10.418,7.519,3.74,100,3.7,211.2,5.33,9.9
25/03/07,19:40:00,0,10.443,10.345,10.173,5.975,2.89,100,2.9,23.7,4.19,8.38
25/03/07,20:40:00,0,10.394,10.369,9.829,5.821,2.89,100,2.9,1.2,2.66,6.47
25/03/07,21:40:00,0,10.271,10.345,9.558,5.872,2.89,100,2.9,1.2,3.05,6.09
25/03/07,22:40:00,0,10.124,10.32,9.312,5.745,2.46,100,2.5,1.2,3.05,6.09
25/03/07,23:40:00,0,10.001,10.271,9.139,5.616,2.46,100,2.5,1.2,3.05,6.09
26/03/07,00:40:00,0,9.879,10.222,8.99,5.668,2.46,100,2.5,1.2,1.9,6.09
26/03/07,01:40:00,0,9.78,10.149,8.841,5.745,2.46,100,2.5,1.2,1.14,4.95
26/03/07,02:40:00,0,9.682,10.1,8.742,5.821,2.03,100,2,1.2,0.38,3.43
26/03/07,03:40:00,0,9.583,10.026,8.668,5.591,0.73,100,0.7,1.2,0,2.28
26/03/07,04:40:00,0,9.509,9.952,8.543,3.643,-0.16,100,-0.2,1.2,0,1.14
26/03/07,05:40:00,0,9.41,9.903,8.27,2.155,0.29,100,0.3,1.2,0,1.14
26/03/07,06:40:00,0,9.262,9.829,7.945,1.534,2.46,100,2.5,1.2,0,0.76
