Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ÁC (SEN S/N: 684635)","Temp, ÁC (SEN S/N: 684636)","Temp, ÁC (SEN S/N: 684637)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 904122)","RH, % (SEN S/N: 904122)","DewPt, ÁC (SEN S/N: 904122)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
30/10/06,14:57:05,0,8.618,6.889,10.834,26.329,11.38,38.75,-2.2,1723.7,3.81,9.52
30/10/06,15:57:05,0,9.04,7.142,11.224,19.96,10.99,39.75,-2.2,1378.7,3.43,7.99
30/10/06,16:57:05,0,9.361,7.393,11.248,14.17,9.82,42.25,-2.4,923.7,3.43,7.23
30/10/06,17:57:05,0,9.509,7.619,10.883,9.756,9.03,43.25,-2.8,381.2,3.81,6.85
30/10/06,18:57:05,0,9.46,7.795,10.271,6.636,7.03,47.25,-3.4,63.7,3.05,6.47
30/10/06,19:57:05,0,9.287,7.92,9.558,4.324,4.99,55.25,-3.2,1.2,2.28,4.57
30/10/06,20:57:05,0,9.015,7.945,8.841,2.85,3.74,61.25,-3,1.2,1.52,3.05
30/10/06,21:57:05,0,8.693,7.92,8.22,1.724,4.15,59.25,-3.1,1.2,0.76,1.9
30/10/06,22:57:05,0,8.369,7.845,7.619,0.989,2.89,61.75,-3.7,1.2,1.14,2.28
30/10/06,23:57:05,0,8.045,7.72,7.116,0.522,2.89,61.75,-3.7,1.2,1.9,3.43
31/10/06,00:57:05,0,7.72,7.594,6.661,0.412,3.74,56.75,-4,1.2,2.28,4.19
31/10/06,01:57:05,0,7.419,7.444,6.306,-0.06,3.74,50.25,-5.7,1.2,1.52,3.43
31/10/06,02:57:05,0,7.167,7.293,6,-0.227,4.57,47.25,-5.7,1.2,1.9,3.81
31/10/06,03:57:05,0,6.914,7.142,5.693,0.19,4.57,47.25,-5.7,1.2,3.05,4.95
31/10/06,04:57:05,0,6.687,7.015,5.488,0.301,4.57,46.75,-5.8,1.2,3.05,5.33
31/10/06,05:57:05,0,6.509,6.864,5.334,1.262,6.22,46.75,-4.3,108.7,3.43,6.47
31/10/06,06:57:05,0,6.357,6.737,5.282,4.402,7.83,42.75,-4,458.7,3.81,6.09
31/10/06,07:57:05,0,6.281,6.611,5.565,9.386,8.23,39.25,-4.8,843.7,3.81,8.38
31/10/06,08:57:05,0,6.357,6.509,6.153,18.152,9.42,40.75,-3.2,1273.7,4.95,8.38
31/10/06,09:57:05,0,6.56,6.484,6.965,26.965,10.21,37.75,-3.6,1718.7,4.57,12.18
31/10/06,10:57:05,0,6.965,6.509,7.995,32.15,12.16,29.75,-5,1941.2,3.81,7.61
31/10/06,11:57:05,0,7.494,6.611,9.163,36.579,12.93,31.75,-3.5,2171.2,3.05,8.38
31/10/06,12:57:05,0,8.145,6.788,10.345,33.261,12.93,33.25,-2.8,1846.2,3.43,7.61
31/10/06,13:57:05,0,8.792,7.041,11.127,28.891,13.7,31.75,-2.8,1596.2,3.05,7.23
31/10/06,14:57:05,0,9.312,7.318,11.565,25.647,12.16,36.25,-2.4,1246.2,3.05,7.23
31/10/06,15:57:05,0,9.682,7.619,11.71,19.841,11.77,37.75,-2.2,746.2,4.19,8.38
31/10/06,16:57:05,0,9.903,7.87,11.467,15.485,11.38,40.25,-1.6,391.2,3.43,6.47
31/10/06,17:57:05,0,9.928,8.07,11.053,13.137,10.99,40.75,-1.8,338.7,3.81,6.47
31/10/06,18:57:05,0,9.829,8.195,10.59,9.46,7.83,48.25,-2.4,78.7,2.66,5.71
31/10/06,19:57:05,0,9.682,8.27,10.026,5.128,7.43,47.75,-2.9,1.2,2.28,4.19
31/10/06,20:57:05,0,9.435,8.295,9.336,5.385,6.62,49.75,-3.1,1.2,1.14,4.19
31/10/06,21:57:05,0,9.139,8.27,8.792,4.48,6.22,51.25,-3.1,1.2,0,1.9
31/10/06,22:57:05,0,8.841,8.195,8.319,1.832,4.99,55.75,-3.1,1.2,0,1.14
31/10/06,23:57:05,0,8.543,8.095,7.77,0.715,3.31,60.75,-3.5,1.2,0,1.52
01/11/06,00:57:05,0,8.22,7.97,7.242,0.301,1.17,64.75,-4.7,1.2,1.14,3.05
01/11/06,01:57:05,0,7.92,7.845,6.788,0.687,3.74,53.75,-4.8,1.2,1.14,3.81
01/11/06,02:57:05,0,7.619,7.695,6.458,1.153,5.81,47.75,-4.4,1.2,3.81,5.71
01/11/06,03:57:05,0,7.368,7.544,6.23,1.534,5.81,47.75,-4.4,1.2,3.81,5.33
01/11/06,04:57:05,0,7.167,7.393,6.077,0.934,3.74,54.25,-4.6,1.2,3.43,4.57
01/11/06,05:57:05,0,6.99,7.242,5.898,0.88,7.43,42.75,-4.4,101.2,3.05,5.33
01/11/06,06:57:05,0,6.813,7.116,5.77,3.564,9.82,38.25,-3.7,543.7,3.81,7.61
01/11/06,07:57:05,0,6.737,6.99,6.102,9.435,10.6,39.25,-2.7,1038.7,5.33,10.66
01/11/06,08:57:05,0,6.839,6.914,6.763,22.92,11.38,40.25,-1.6,1463.7,6.09,9.9
01/11/06,09:57:05,0,7.091,6.864,7.645,30.117,12.55,38.25,-1.3,1813.7,6.47,12.18
01/11/06,10:57:05,0,7.494,6.914,8.643,34.704,13.32,35.75,-1.5,2056.2,5.71,13.7
01/11/06,11:57:05,0,7.995,7.015,9.657,34.81,13.7,34.25,-1.8,2158.7,7.99,15.61
01/11/06,12:57:05,0,8.543,7.192,10.443,32.407,13.32,34.75,-1.9,1901.2,7.61,14.09
01/11/06,13:57:05,0,9.04,7.419,10.956,27.751,13.32,34.75,-1.9,1583.7,7.23,15.61
01/11/06,14:57:05,0,9.41,7.645,11.2,23.954,14.85,32.75,-1.4,1518.7,6.85,13.32
01/11/06,15:57:05,0,9.682,7.87,11.346,21.008,15.23,29.25,-2.6,1368.7,6.85,15.61
01/11/06,16:57:05,0,9.854,8.07,11.321,16.106,14.85,28.25,-3.4,943.7,6.85,12.56
01/11/06,17:57:05,0,9.928,8.22,11.053,12.654,14.09,28.75,-3.8,471.2,5.71,11.04
01/11/06,18:57:05,0,9.903,8.344,10.614,8.668,11.77,33.25,-3.9,53.7,3.81,6.85
01/11/06,19:57:05,0,9.756,8.419,10.051,6.56,11.38,34.75,-3.6,1.2,3.05,6.47
01/11/06,20:57:05,0,9.509,8.444,9.485,5.949,11.38,33.25,-4.2,1.2,3.43,6.47
01/11/06,21:57:05,0,9.262,8.419,9.015,6.051,12.16,30.75,-4.6,1.2,5.71,10.28
01/11/06,22:57:05,0,9.04,8.369,8.693,6.712,12.55,28.75,-5.1,1.2,8.38,12.94
01/11/06,23:57:05,0,8.817,8.295,8.469,7.72,12.55,30.75,-4.2,1.2,7.99,15.61
02/11/06,00:57:05,0,8.668,8.195,8.319,7.645,12.55,36.25,-2,1.2,9.52,16.75
02/11/06,01:57:05,0,8.543,8.12,8.195,8.27,12.93,34.25,-2.4,1.2,10.28,16.75
02/11/06,02:57:05,0,8.419,8.045,8.12,8.095,11.38,49.25,1.1,1.2,10.66,17.89
02/11/06,03:57:05,0,8.344,7.97,8.045,8.394,9.42,66.75,3.6,1.2,12.18,23.22
02/11/06,04:57:05,0,8.27,7.92,8.02,7.368,10.21,57.25,2.1,1.2,9.52,19.41
02/11/06,05:57:05,0,8.22,7.87,7.945,7.318,11.38,47.75,0.7,46.2,8.76,18.27
02/11/06,06:57:05,0,8.145,7.82,7.895,9.928,13.7,38.75,-0.1,461.2,10.66,25.13
02/11/06,07:57:05,0,8.12,7.77,8.02,13.305,13.32,39.25,-0.2,876.2,11.42,21.32
02/11/06,08:57:05,0,8.17,7.745,8.344,18.295,13.32,41.25,0.4,988.7,10.28,19.41
02/11/06,09:57:05,0,8.295,7.72,8.717,21.604,13.32,42.75,0.9,1213.7,11.42,18.27
02/11/06,10:57:05,0,8.469,7.745,9.114,22.106,12.93,49.75,2.7,1118.7,12.18,21.7
02/11/06,11:57:05,0,8.668,7.82,9.386,16.915,12.55,53.75,3.4,586.2,10.28,20.56
02/11/06,12:57:05,0,8.817,7.895,9.46,19.413,12.93,55.25,4.2,843.7,8.76,17.89
02/11/06,13:57:05,3.3,8.916,7.945,9.608,12.534,7.83,92.25,6.7,183.7,7.99,17.13
02/11/06,14:57:05,6.35,8.99,8.02,9.485,8.792,7.43,96.75,7,88.7,7.99,12.94
02/11/06,15:57:05,3.05,8.965,8.095,9.188,8.841,7.03,98.25,6.8,96.2,8.76,17.13
02/11/06,16:57:05,0.51,8.891,8.12,8.916,9.262,7.03,98.75,6.9,196.2,7.61,15.23
02/11/06,17:57:05,0.25,8.792,8.12,8.792,8.767,7.43,98.75,7.3,66.2,7.61,14.47
02/11/06,18:57:05,0,8.693,8.095,8.668,8.12,6.62,99.25,6.5,6.2,6.09,10.28
02/11/06,19:57:05,0,8.618,8.07,8.494,7.645,5.81,98.75,5.6,1.2,4.19,9.52
02/11/06,20:57:05,0,8.543,8.045,8.344,7.015,5.81,93.25,4.8,1.2,1.9,6.47
02/11/06,21:57:05,0,8.444,8.02,8.17,6.611,5.81,90.75,4.4,1.2,1.9,6.09
02/11/06,22:57:05,0,8.344,7.97,7.97,6.204,7.03,80.25,3.9,1.2,0.76,3.43
02/11/06,23:57:05,0.25,8.245,7.92,7.795,6.433,5.4,91.75,4.2,1.2,0.76,3.81
03/11/06,00:57:05,0,8.12,7.87,7.67,5.334,4.99,94.25,4.1,1.2,0,1.14
03/11/06,01:57:05,0,8.02,7.82,7.444,5.668,5.81,98.25,5.6,1.2,1.14,3.81
03/11/06,02:57:05,0,7.895,7.745,7.293,6.433,5.81,99.25,5.7,1.2,1.9,4.19
03/11/06,03:57:05,0,7.795,7.67,7.268,6.585,5.81,99.25,5.7,1.2,1.52,3.81
03/11/06,04:57:05,0,7.72,7.594,7.268,6.509,5.4,99.25,5.3,1.2,1.9,4.19
03/11/06,05:57:05,0,7.695,7.544,7.268,6.687,5.81,99.25,5.7,33.7,1.14,3.81
03/11/06,06:57:05,0,7.645,7.494,7.268,8.643,6.62,99.25,6.5,306.2,0.76,3.81
03/11/06,07:57:05,0,7.645,7.469,7.494,12.364,8.23,98.25,8,893.7,0.76,3.81
03/11/06,08:57:05,0,7.77,7.419,8.295,19.508,9.42,92.75,8.3,1301.2,1.52,5.71
03/11/06,09:57:05,0,8.17,7.469,9.46,23.304,11.38,82.25,8.5,1928.7,2.66,6.09
03/11/06,10:57:05,0,8.693,7.569,10.565,21.437,11.38,77.25,7.6,1031.2,1.52,4.95
03/11/06,11:57:05,0,9.238,7.77,11.248,20.436,12.55,68.25,6.9,1143.7,1.14,4.57
03/11/06,12:57:05,0,9.682,7.995,11.71,19.698,13.32,67.25,7.4,1028.7,1.14,3.81
03/11/06,13:57:05,0,10.051,8.245,12.025,17.272,12.93,66.75,6.9,548.7,1.14,3.43
03/11/06,14:57:05,0,10.345,8.469,12.074,16.249,12.93,66.75,6.9,591.2,1.52,4.57
03/11/06,15:57:05,0,10.516,8.668,12.001,15.605,12.55,76.75,8.6,801.2,2.66,6.09
03/11/06,16:57:05,0,10.59,8.841,11.88,14.218,12.55,73.25,7.9,903.7,2.66,5.71
03/11/06,17:57:05,0,10.638,8.99,11.759,11.565,9.82,85.75,7.6,391.2,3.43,5.33
03/11/06,18:57:05,0,10.614,9.089,11.394,9.04,7.43,95.75,6.8,51.2,1.52,4.19
03/11/06,19:57:05,0,10.492,9.163,10.81,7.015,7.03,98.25,6.8,1.2,0,1.14
03/11/06,20:57:05,0,10.271,9.188,10.173,5.488,6.62,98.25,6.4,1.2,0,0.76
03/11/06,21:57:05,0,10.001,9.163,9.534,4.558,6.22,96.75,5.7,1.2,0,1.14
03/11/06,22:57:05,0,9.657,9.064,8.941,3.906,7.43,93.25,6.4,1.2,0,1.14
03/11/06,23:57:05,0,9.336,8.965,8.469,3.327,6.62,90.25,5.1,1.2,0,1.14
04/11/06,00:57:05,0,9.04,8.817,8.02,3.036,4.57,91.75,3.3,1.2,0.38,1.52
04/11/06,01:57:05,0,8.742,8.668,7.645,2.53,5.81,68.75,0.5,1.2,0,1.14
04/11/06,02:57:05,0,8.469,8.519,7.293,1.832,5.4,60.75,-1.6,1.2,0,1.14
04/11/06,03:57:05,0,8.195,8.344,6.99,1.507,4.57,36.75,-8.9,1.2,0.38,1.9
04/11/06,04:57:05,0,7.945,8.195,6.687,1.208,4.57,26.75,-12.9,1.2,0,1.52
04/11/06,05:57:05,0,7.72,8.02,6.408,1.208,6.22,28.25,-10.8,136.2,0,1.52
04/11/06,06:57:05,0,7.494,7.87,6.204,2.047,8.23,55.25,-0.2,586.2,0,0.76
04/11/06,07:57:05,0,7.343,7.72,6.458,6.763,12.16,39.25,-1.3,1066.2,0.38,1.9
04/11/06,08:57:05,0,7.419,7.594,7.368,18.438,14.47,34.25,-1.1,1491.2,1.14,4.95
04/11/06,09:57:05,0,7.77,7.519,8.593,23.112,15.23,32.25,-1.2,1826.2,2.66,6.85
04/11/06,10:57:05,0,8.295,7.569,9.756,25.525,15.62,37.25,1.1,2053.7,3.05,6.47
04/11/06,11:57:05,0,8.891,7.72,10.761,26.891,16.38,36.25,1.4,2163.7,3.43,7.99
04/11/06,12:57:05,0,9.509,7.945,11.686,27.628,16.38,41.25,3.2,2166.2,3.43,9.14
04/11/06,13:57:05,0,10.1,8.195,12.534,26.036,16,46.75,4.6,1981.2,3.81,8.38
04/11/06,14:57:05,0,10.638,8.494,13.112,21.557,15.23,54.75,6.2,1331.2,3.81,7.99
04/11/06,15:57:05,0,11.029,8.792,13.185,19.199,14.85,57.25,6.5,1406.2,4.57,8.76
04/11/06,16:57:05,0,11.248,9.064,13.064,15.438,13.7,63.25,6.9,981.2,4.95,8.38
04/11/06,17:57:05,0,11.346,9.287,12.727,12.606,10.99,75.25,6.8,508.7,5.33,9.14
04/11/06,18:57:05,0,11.297,9.46,12.219,10.247,8.23,90.75,6.8,88.7,3.81,7.23
04/11/06,19:57:05,0,11.151,9.558,11.613,9.139,7.43,96.75,7,1.2,3.05,6.85
04/11/06,20:57:05,0,10.932,9.583,11.078,9.485,7.03,97.75,6.7,1.2,4.19,7.99
04/11/06,21:57:05,0,10.687,9.583,10.712,9.089,6.62,98.25,6.4,1.2,4.95,9.14
04/11/06,22:57:05,0,10.467,9.534,10.394,8.693,5.81,96.75,5.3,1.2,3.81,7.61
04/11/06,23:57:05,0,10.296,9.485,10.1,8.319,4.99,98.25,4.7,1.2,3.05,6.47
05/11/06,00:57:05,0,10.1,9.41,9.854,8.02,4.57,99.25,4.5,1.2,1.9,4.95
05/11/06,01:57:05,0,9.928,9.312,9.608,7.67,4.15,99.25,4,1.2,1.9,5.33
05/11/06,02:57:05,0,9.756,9.238,9.386,7.393,3.74,99.25,3.6,1.2,1.52,3.43
05/11/06,03:57:05,0,9.608,9.163,9.188,6.965,2.03,99.75,2,1.2,0.38,1.9
05/11/06,04:57:05,0,9.435,9.064,8.941,4.454,1.17,99.75,1.1,1.2,0,0.76
05/11/06,05:57:05,0,9.262,8.965,8.519,3.116,2.46,98.25,2.2,146.2,0,0.76
05/11/06,06:57:05,0,9.015,8.866,8.12,4.194,8.23,39.75,-4.6,601.2,0.76,4.19
05/11/06,07:57:05,0,8.841,8.742,8.27,8.045,8.23,56.75,0.2,1076.2,4.19,7.61
05/11/06,08:57:05,0,8.817,8.643,8.742,19.127,9.03,55.75,0.7,1501.2,3.81,6.47
05/11/06,09:57:05,0,8.965,8.568,9.485,25.38,10.21,60.75,3,1833.7,3.81,6.47
05/11/06,10:57:05,0,9.287,8.568,10.443,30.419,11.77,52.25,2.3,2058.7,3.05,6.09
05/11/06,11:57:05,0,9.756,8.643,11.54,32.562,13.32,48.25,2.6,2163.7,3.05,7.23
05/11/06,12:57:05,0,10.32,8.792,12.534,31.97,13.32,50.75,3.3,2153.7,3.81,7.61
05/11/06,13:57:05,0,10.883,9.015,13.281,29.615,14.09,51.25,4.2,2028.7,4.19,7.61
05/11/06,14:57:05,0,11.37,9.287,13.738,24.919,12.93,56.75,4.6,1801.2,4.95,8.76
05/11/06,15:57:05,0,11.734,9.558,13.834,20.079,11.77,65.25,5.5,1433.7,4.95,8.76
05/11/06,16:57:05,0,11.953,9.805,13.618,15.772,10.6,72.75,5.9,993.7,5.33,9.14
05/11/06,17:57:05,0,12.001,10.001,13.209,13.209,7.83,86.25,5.7,411.2,4.95,7.99
05/11/06,18:57:05,0,11.904,10.149,12.678,11.297,6.62,94.25,5.8,51.2,3.81,7.23
05/11/06,19:57:05,0,11.734,10.222,12.122,10.369,5.4,98.25,5.1,1.2,3.43,6.85
05/11/06,20:57:05,0,11.516,10.222,11.637,9.632,4.99,98.75,4.8,1.2,3.05,5.71
05/11/06,21:57:05,0,11.273,10.198,11.224,9.139,4.99,99.25,4.9,1.2,3.43,5.71
05/11/06,22:57:05,0,11.029,10.124,10.858,8.817,5.4,99.75,5.4,1.2,3.81,7.99
05/11/06,23:57:05,0,10.81,10.051,10.541,8.494,4.99,99.75,5,1.2,3.81,7.23
06/11/06,00:57:05,0,10.614,9.952,10.271,8.145,4.57,100,4.6,1.2,3.43,6.47
06/11/06,01:57:05,0,10.418,9.854,10.026,7.895,4.57,100,4.6,1.2,3.05,6.47
06/11/06,02:57:05,0,10.222,9.756,9.805,7.97,4.57,100,4.6,1.2,1.14,3.81
06/11/06,03:57:05,0,10.075,9.657,9.608,7.845,4.15,100,4.2,1.2,0.76,2.66
06/11/06,04:57:05,0,9.903,9.558,9.435,7.695,3.74,100,3.7,1.2,0.38,1.9
06/11/06,05:57:05,0,9.78,9.46,9.287,7.72,4.15,100,4.2,61.2,0.38,2.28
06/11/06,06:57:05,0,9.632,9.361,9.188,8.99,7.03,100,7,513.7,1.52,5.33
06/11/06,07:57:05,0,9.583,9.287,9.41,10.369,7.43,88.75,5.7,421.2,3.81,6.47
06/11/06,08:57:05,0,9.608,9.213,9.632,13.161,8.23,86.75,6.2,561.2,4.19,6.47
06/11/06,09:57:05,0,9.657,9.163,9.854,20.317,10.21,74.75,5.9,1383.7,4.57,7.61
06/11/06,10:57:05,0,9.78,9.163,10.516,28.444,11.38,66.75,5.4,1831.2,4.19,7.99
06/11/06,11:57:05,0,10.124,9.188,11.54,28.916,10.99,63.25,4.3,1528.7,3.81,7.61
06/11/06,12:57:05,0,10.565,9.287,12.292,27.974,10.99,58.25,3.1,1483.7,3.81,7.61
06/11/06,13:57:05,0,10.98,9.435,12.775,22.848,11.77,58.75,4,958.7,3.43,7.23
06/11/06,14:57:05,0,11.297,9.632,12.871,22.393,11.38,72.75,6.7,1018.7,2.66,6.85
06/11/06,15:57:05,0,11.492,9.805,12.92,17.582,10.6,81.25,7.5,501.2,3.05,6.09
06/11/06,16:57:05,0,11.589,9.952,12.678,16.034,9.03,90.75,7.6,458.7,4.19,7.99
06/11/06,17:57:05,0,11.565,10.075,12.364,13.305,7.03,98.75,6.9,138.7,3.81,5.71
06/11/06,18:57:05,0,11.492,10.149,11.953,11.102,6.22,99.25,6.1,16.2,3.05,5.71
06/11/06,19:57:05,0,11.346,10.173,11.54,9.928,5.81,99.75,5.8,1.2,2.66,5.33
06/11/06,20:57:05,0,11.151,10.173,11.151,8.99,5.4,100,5.4,1.2,3.05,5.71
06/11/06,21:57:05,0,10.956,10.124,10.81,8.369,4.99,100,5,1.2,3.05,6.09
06/11/06,22:57:05,0,10.761,10.051,10.492,8.045,4.99,100,5,1.2,2.66,5.33
06/11/06,23:57:05,0,10.565,9.977,10.222,7.87,4.57,100,4.6,1.2,1.9,4.19
07/11/06,00:57:05,0,10.394,9.903,10.001,7.569,4.57,100,4.6,1.2,2.28,4.95
07/11/06,01:57:05,0,10.222,9.805,9.78,7.368,4.57,100,4.6,1.2,1.9,4.19
07/11/06,02:57:05,0,10.075,9.706,9.583,7.318,4.15,100,4.2,1.2,1.14,3.05
07/11/06,03:57:05,0,9.928,9.608,9.41,7.142,4.15,100,4.2,1.2,0.76,3.05
07/11/06,04:57:05,0,9.78,9.509,9.238,6.965,3.74,100,3.7,1.2,0.76,3.05
07/11/06,05:57:05,0.25,9.657,9.435,9.089,6.965,3.31,100,3.3,31.2,1.14,3.81
07/11/06,06:57:05,0,9.534,9.336,8.965,7.845,3.74,100,3.7,161.2,1.9,4.57
07/11/06,07:57:05,0,9.435,9.238,8.916,8.866,3.74,100,3.7,268.7,3.05,5.33
07/11/06,08:57:05,0,9.361,9.163,8.965,10.418,3.74,100,3.7,446.2,3.43,6.09
07/11/06,09:57:05,0,9.336,9.114,9.114,12.703,4.15,100,4.2,706.2,3.81,7.99
07/11/06,10:57:05,0,9.386,9.064,9.361,11.783,4.57,100,4.6,588.7,3.81,6.85
07/11/06,11:57:05,0,9.485,9.04,9.534,13.93,4.99,100,5,828.7,4.19,7.23
07/11/06,12:57:05,0,9.583,9.04,9.78,13.906,4.15,98.25,3.9,781.2,4.19,7.61
07/11/06,13:57:05,0,9.706,9.064,10.001,13.473,4.99,97.75,4.7,718.7,3.81,7.23
07/11/06,14:57:05,0,9.805,9.089,10.173,14.721,4.99,96.75,4.5,986.2,4.95,9.9
07/11/06,15:57:05,0,9.928,9.139,10.394,13.81,4.57,93.75,3.7,993.7,4.95,8.38
07/11/06,16:57:05,0,10.051,9.188,10.492,10.736,3.74,94.25,2.9,608.7,5.33,8.38
07/11/06,17:57:05,0,10.1,9.238,10.296,8.27,2.46,96.75,2,223.7,5.33,9.9
07/11/06,18:57:05,0,10.051,9.262,9.952,6.636,2.03,96.75,1.6,28.7,4.95,8.38
07/11/06,19:57:05,0,9.903,9.262,9.558,5.616,1.6,98.25,1.4,1.2,4.95,8.76
07/11/06,20:57:05,0,9.706,9.238,9.188,5.411,1.6,98.25,1.4,1.2,4.95,9.9
07/11/06,21:57:05,0,9.509,9.163,8.866,4.74,0.29,95.75,-0.3,1.2,6.09,11.04
07/11/06,22:57:05,0,9.312,9.089,8.543,3.485,-0.61,95.25,-1.3,1.2,4.57,9.52
07/11/06,23:57:05,0,9.114,8.99,8.22,3.301,-1.06,97.25,-1.4,1.2,4.19,7.61
08/11/06,00:57:05,0,8.891,8.891,7.92,3.327,-1.06,98.25,-1.3,1.2,3.43,6.85
08/11/06,01:57:05,0,8.693,8.767,7.67,1.67,-2.9,98.25,-3.1,1.2,1.14,4.57
08/11/06,02:57:05,0,8.494,8.643,7.393,0.632,-2.9,99.25,-3,1.2,0,1.9
08/11/06,03:57:05,0,8.27,8.519,7.066,0.384,-2.9,70.25,-7.6,1.2,0,1.52
08/11/06,04:57:05,0,8.045,8.369,6.661,-1.384,-0.16,28.25,-16.4,1.2,0,1.9
08/11/06,05:57:05,0,7.77,8.22,6.204,-1.384,1.6,28.75,-14.6,163.7,0.38,3.43
08/11/06,06:57:05,0,7.469,8.07,5.821,-0.507,2.89,37.75,-10.1,626.2,1.52,5.33
08/11/06,07:57:05,0,7.242,7.895,5.847,3.301,3.74,35.75,-10,1098.7,4.19,8.76
08/11/06,08:57:05,0,7.192,7.745,6.306,15.031,4.57,36.25,-9.1,1516.2,5.71,9.9
08/11/06,09:57:05,0,7.318,7.619,6.99,21.652,5.81,36.75,-7.8,1851.2,4.95,10.28
08/11/06,10:57:05,0,7.594,7.594,7.87,26.402,7.43,45.25,-3.6,2076.2,4.95,9.9
08/11/06,11:57:05,0,8.02,7.619,8.841,28.99,8.23,44.25,-3.2,2183.7,4.95,9.52
08/11/06,12:57:05,0,8.543,7.745,9.756,29.34,9.03,48.75,-1.2,2173.7,4.19,9.52
08/11/06,13:57:05,0,9.064,7.92,10.565,27.53,9.42,50.25,-0.4,2048.7,3.81,7.99
08/11/06,14:57:05,0,9.558,8.12,11.224,23.593,8.23,61.25,1.2,1783.7,3.81,7.99
08/11/06,15:57:05,0,10.001,8.369,11.637,18.081,6.62,70.75,1.7,1428.7,4.57,8.38
08/11/06,16:57:05,0,10.296,8.593,11.662,12.727,4.99,75.25,1,1023.7,5.33,8.76
08/11/06,17:57:05,0,10.394,8.817,11.297,8.916,3.74,79.75,0.6,548.7,5.33,8.76
08/11/06,18:57:05,0,10.345,8.965,10.736,6.026,1.17,90.75,-0.2,111.2,5.33,8.38
08/11/06,19:57:05,0,10.149,9.04,10.075,4.037,-0.16,95.25,-0.8,1.2,4.57,8.76
08/11/06,20:57:05,0,9.879,9.04,9.435,2.877,-1.06,96.75,-1.5,1.2,3.43,6.47
08/11/06,21:57:05,0,9.558,9.015,8.866,2.182,-1.51,96.75,-2,1.2,2.28,5.33
08/11/06,22:57:05,0,9.262,8.916,8.344,1.751,-1.51,98.25,-1.8,1.2,2.66,5.71
08/11/06,23:57:05,0,8.941,8.792,7.92,1.507,-1.51,97.25,-1.9,1.2,3.05,5.71
09/11/06,00:57:05,0,8.668,8.668,7.544,2.797,-1.51,99.25,-1.6,1.2,2.28,5.71
09/11/06,01:57:05,0,8.394,8.519,7.318,3.38,-1.97,99.75,-2,1.2,2.28,4.57
09/11/06,02:57:05,0,8.195,8.369,7.167,3.301,-1.97,99.75,-2,1.2,1.14,3.43
09/11/06,03:57:05,0,8.045,8.245,7.015,2.155,-3.37,99.25,-3.5,1.2,0,2.28
09/11/06,04:57:05,0,7.87,8.12,6.788,-0.255,-2.9,72.25,-7.2,1.2,0,1.14
09/11/06,05:57:05,0,7.695,7.995,6.408,-0.395,0.73,49.25,-8.7,181.2,0,1.14
09/11/06,06:57:05,0,7.444,7.87,6.128,0.989,5.4,54.75,-3,628.7,0,1.14
09/11/06,07:57:05,0,7.318,7.745,6.408,5.539,6.62,37.75,-6.8,1101.2,3.81,6.47
09/11/06,08:57:05,0,7.368,7.619,7.167,19.603,8.23,46.25,-2.6,1521.2,3.05,6.47
09/11/06,09:57:05,0,7.645,7.569,8.195,29.464,9.42,41.75,-2.9,1853.7,3.05,6.47
09/11/06,10:57:05,0,8.12,7.594,9.46,34.81,9.82,49.25,-0.3,2073.7,3.43,10.28
09/11/06,11:57:05,0,8.742,7.72,10.687,36.579,10.6,45.75,-0.6,2181.2,3.81,7.61
09/11/06,12:57:05,0,9.386,7.945,11.734,35.823,11.77,46.75,0.8,2186.2,3.43,7.61
09/11/06,13:57:05,0,10.051,8.195,12.534,30.874,12.55,43.25,0.4,1891.2,3.81,7.99
09/11/06,14:57:05,0,10.59,8.519,12.896,28.369,12.93,41.75,0.3,1693.7,3.81,7.99
09/11/06,15:57:05,0,10.98,8.817,13.112,25.162,12.93,43.75,0.9,1548.7,3.81,8.76
09/11/06,16:57:05,0,11.248,9.089,13.161,21.652,11.77,46.25,0.6,1158.7,3.81,9.9
09/11/06,17:57:05,0,11.419,9.312,12.992,14.385,10.99,53.25,1.9,158.7,2.66,10.28
09/11/06,18:57:05,0,11.419,9.509,12.437,11.929,8.63,65.75,2.6,76.2,1.14,5.71
09/11/06,19:57:05,0,11.273,9.632,11.807,9.485,7.03,71.75,2.3,1.2,0,1.9
09/11/06,20:57:05,0,11.053,9.682,11.175,5.334,4.15,80.25,1.1,1.2,0,1.52
09/11/06,21:57:05,0,10.736,9.682,10.443,3.643,2.89,82.75,0.2,1.2,1.52,3.05
09/11/06,22:57:05,0,10.369,9.608,9.731,3.168,4.15,76.25,0.3,1.2,2.28,3.81
09/11/06,23:57:05,0,10.001,9.509,9.163,2.503,4.15,76.75,0.4,1.2,1.14,2.66
10/11/06,00:57:05,0,9.657,9.361,8.668,2.85,6.22,71.25,1.4,1.2,3.05,7.23
10/11/06,01:57:05,0,9.336,9.213,8.319,3.643,5.4,72.75,0.9,1.2,4.57,7.61
10/11/06,02:57:05,0,9.089,9.064,8.095,3.485,6.22,65.75,0.3,1.2,5.33,9.14
