Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,25,CTL,21/12/10,17:16:24,9.485,74.3,5.2,,0.2313,0.1267
ITEX1U,25,CTL,21/12/10,18:16:25,11.248,78.5,7.7,,0.2305,0.1252
ITEX1U,25,CTL,21/12/10,19:16:26,8.543,78.7,5.1,,0.2298,0.1238
ITEX1U,25,CTL,21/12/10,20:16:27,4.532,86,2.4,,0.2291,0.1223
ITEX1U,25,CTL,21/12/10,21:16:28,3.827,94.4,3,,0.2291,0.1201
ITEX1U,25,CTL,21/12/10,22:16:29,2.021,95.7,1.4,,0.2284,0.1194
ITEX1U,25,CTL,21/12/10,23:16:30,-0.732,95.6,-1.3,,0.2284,0.118
ITEX1U,25,CTL,22/12/10,00:16:31,-1.584,97.4,-1.9,,0.2269,0.1172
ITEX1U,25,CTL,22/12/10,01:16:32,-1.498,98.5,-1.7,,0.2269,0.1165
ITEX1U,25,CTL,22/12/10,02:16:33,0.55,99.9,0.5,,0.2262,0.1165
ITEX1U,25,CTL,22/12/10,03:16:34,-0.986,99.9,-1,,0.2262,0.1165
ITEX1U,25,CTL,22/12/10,04:16:35,1.017,99.9,1,,0.2262,0.1158
ITEX1U,25,CTL,22/12/10,05:16:36,1.697,100,1.7,,0.2254,0.1158
ITEX1U,25,CTL,22/12/10,06:16:37,2.289,100,2.3,,0.2254,0.1158
ITEX1U,25,CTL,22/12/10,07:16:38,8.045,99.6,8,,0.2254,0.1165
ITEX1U,25,CTL,22/12/10,08:16:39,18.176,82.9,15.2,,0.2262,0.118
ITEX1U,25,CTL,22/12/10,09:16:40,23.232,57,14.3,,0.2262,0.1194
ITEX1U,25,CTL,22/12/10,10:16:41,25.258,53.1,15,,0.2269,0.1209
ITEX1U,25,CTL,22/12/10,11:16:42,26.549,52.2,16,,0.2269,0.1209
ITEX1U,25,CTL,22/12/10,12:16:43,25.55,53.6,15.5,,0.2269,0.1209
ITEX1U,25,CTL,22/12/10,13:16:44,23.857,55.2,14.3,,0.2269,0.1187
ITEX1U,25,CTL,22/12/10,14:16:45,24.339,57,15.3,,0.2262,0.1165
ITEX1U,25,CTL,22/12/10,15:16:46,23.184,58.9,14.7,,0.2254,0.1136
ITEX1U,25,CTL,22/12/10,16:16:47,22.417,57.5,13.6,,0.224,0.1114
ITEX1U,25,CTL,22/12/10,17:16:48,21.27,56.6,12.3,,0.2225,0.1085
ITEX1U,25,CTL,22/12/10,18:16:49,18.533,57.4,10,,0.2218,0.1056
ITEX1U,25,CTL,22/12/10,19:16:50,14.242,64.3,7.6,,0.2204,0.1027
ITEX1U,25,CTL,22/12/10,20:16:51,8.643,77.7,5,,0.2189,0.1005
ITEX1U,25,CTL,22/12/10,21:16:52,7.368,92,6.2,,0.2196,0.0983
ITEX1U,25,CTL,22/12/10,22:16:53,7.116,95.9,6.5,,0.2189,0.0976
ITEX1U,25,CTL,22/12/10,23:16:54,7.167,92.7,6.1,,0.2182,0.0969
ITEX1U,25,CTL,23/12/10,00:16:55,7.192,89.5,5.6,,0.2182,0.0962
ITEX1U,25,CTL,23/12/10,01:16:56,6.99,88.4,5.2,,0.2189,0.0954
ITEX1U,25,CTL,23/12/10,02:16:57,6.889,88.4,5.1,,0.2182,0.0947
ITEX1U,25,CTL,23/12/10,03:16:58,6.23,89.5,4.6,,0.2175,0.094
ITEX1U,25,CTL,23/12/10,04:16:59,5.591,92.9,4.5,,0.2175,0.094
ITEX1U,25,CTL,23/12/10,05:17:00,5.411,95.3,4.7,,0.2167,0.0933
ITEX1U,25,CTL,23/12/10,06:17:01,6.077,92,4.9,,0.2167,0.0925
ITEX1U,25,CTL,23/12/10,07:17:02,11.492,81.2,8.4,,0.2167,0.0933
ITEX1U,25,CTL,23/12/10,08:17:03,23.256,56.6,14.2,,0.2167,0.094
ITEX1U,25,CTL,23/12/10,09:17:04,28.122,38.7,12.8,,0.2167,0.0947
ITEX1U,25,CTL,23/12/10,10:17:05,28.468,38.7,13.1,,0.2175,0.0976
ITEX1U,25,CTL,23/12/10,11:17:06,27.161,41.1,12.8,,0.2167,0.0983
ITEX1U,25,CTL,23/12/10,12:17:07,29.389,40.6,14.6,,0.2175,0.0991
ITEX1U,25,CTL,23/12/10,13:17:08,24.847,41,10.7,,0.2167,0.0991
ITEX1U,25,CTL,23/12/10,14:17:09,23.857,40.7,9.7,,0.216,0.0976
ITEX1U,25,CTL,23/12/10,15:17:10,18.01,51.3,7.8,,0.2146,0.0911
ITEX1U,25,CTL,23/12/10,16:17:11,15.772,64.4,9.1,,0.2124,0.0874
ITEX1U,25,CTL,23/12/10,17:17:12,14.17,76.2,10.1,,0.2116,0.0853
ITEX1U,25,CTL,23/12/10,18:17:13,15.366,79.2,11.8,,0.2109,0.0831
ITEX1U,25,CTL,23/12/10,19:17:14,12.437,79.7,9,,0.2102,0.0816
ITEX1U,25,CTL,23/12/10,20:17:15,7.343,89.7,5.8,,0.2087,0.078
ITEX1U,25,CTL,23/12/10,21:17:16,6.306,96.9,5.9,,0.2087,0.0751
ITEX1U,25,CTL,23/12/10,22:17:17,6.179,99.3,6.1,,0.2087,0.0751
ITEX1U,25,CTL,23/12/10,23:17:18,4.999,99.4,4.9,,0.2087,0.0729
ITEX1U,25,CTL,24/12/10,00:17:19,-0.004,97.3,-0.3,,0.208,0.0722
ITEX1U,25,CTL,24/12/10,01:17:20,-1.384,92.6,-2.4,,0.208,0.0715
ITEX1U,25,CTL,24/12/10,02:17:21,-2.044,89.3,-3.5,,0.2066,0.07
ITEX1U,25,CTL,24/12/10,03:17:22,-2.159,92.8,-3.1,,0.2073,0.07
ITEX1U,25,CTL,24/12/10,04:17:23,-1.928,93.6,-2.8,,0.2066,0.0693
ITEX1U,25,CTL,24/12/10,05:17:24,-1.584,92.4,-2.6,,0.2073,0.0693
ITEX1U,25,CTL,24/12/10,06:17:25,1.697,98,1.4,,0.2073,0.0686
ITEX1U,25,CTL,24/12/10,07:17:26,12.122,98.5,11.9,,0.2073,0.07
ITEX1U,25,CTL,24/12/10,08:17:27,26.012,66.5,19.3,,0.208,0.0715
ITEX1U,25,CTL,24/12/10,09:17:28,30.117,43.4,16.3,,0.2087,0.0736
ITEX1U,25,CTL,24/12/10,10:17:29,33.626,40,18.2,,0.2087,0.0744
ITEX1U,25,CTL,24/12/10,11:17:30,34.677,39.1,18.7,,0.208,0.0773
ITEX1U,25,CTL,24/12/10,12:17:31,30.672,41.6,16.2,,0.2095,0.0787
ITEX1U,25,CTL,24/12/10,13:17:32,29.315,42.1,15.1,,0.2073,0.0816
ITEX1U,25,CTL,24/12/10,14:17:33,27.998,46.5,15.5,,0.2066,0.0838
ITEX1U,25,CTL,24/12/10,15:17:34,26.965,49.5,15.5,,0.2051,0.0722
ITEX1U,25,CTL,24/12/10,16:17:35,25.55,51.9,15,,0.2044,0.0686
ITEX1U,25,CTL,24/12/10,17:17:36,23.641,54.5,13.9,,0.2037,0.0649
ITEX1U,25,CTL,24/12/10,18:17:37,21.939,54.1,12.3,,0.2037,0.0635
ITEX1U,25,CTL,24/12/10,19:17:38,16.487,61.1,9,,0.2,0.0598
ITEX1U,25,CTL,24/12/10,20:17:39,12.098,74.8,7.8,,0.1993,0.0569
ITEX1U,25,CTL,24/12/10,21:17:40,7.77,85.1,5.4,,0.1986,0.0526
ITEX1U,25,CTL,24/12/10,22:17:41,9.632,91.1,8.3,,0.1993,0.0511
ITEX1U,25,CTL,24/12/10,23:17:42,9.756,87.5,7.8,,0.1986,0.0504
ITEX1U,25,CTL,25/12/10,00:17:43,9.903,88,8,,0.1986,0.0497
ITEX1U,25,CTL,25/12/10,01:17:44,9.805,88.1,7.9,,0.1986,0.049
ITEX1U,25,CTL,25/12/10,02:17:45,9.903,89.7,8.3,,0.1993,0.049
ITEX1U,25,CTL,25/12/10,03:17:46,10.149,91,8.8,,0.1986,0.0482
ITEX1U,25,CTL,25/12/10,04:17:47,11.224,89.6,9.6,,0.1986,0.0468
ITEX1U,25,CTL,25/12/10,05:17:48,11.102,90.6,9.6,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,06:17:49,11.029,94.9,10.3,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,07:17:50,11.637,96,11,,0.1993,0.0482
ITEX1U,25,CTL,25/12/10,08:17:51,13.112,91.4,11.8,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,09:17:52,13.305,87.6,11.3,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,10:17:53,14.17,87.2,12.1,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,11:17:54,18.295,82.4,15.3,,0.1986,0.0475
ITEX1U,25,CTL,25/12/10,12:17:55,22.633,69,16.7,,0.1993,0.0504
ITEX1U,25,CTL,25/12/10,13:17:56,23.04,66.2,16.4,,0.1993,0.0497
ITEX1U,25,CTL,25/12/10,14:17:57,25.768,64.1,18.5,,0.1986,0.0497
ITEX1U,25,CTL,25/12/10,15:17:58,23.472,60.4,15.4,,0.1993,0.0497
ITEX1U,25,CTL,25/12/10,16:17:59,20.984,61.8,13.4,,0.1978,0.0475
ITEX1U,25,CTL,25/12/10,17:18:00,15.7,64.3,9,,0.1964,0.0453
ITEX1U,25,CTL,25/12/10,18:18:01,14.194,68,8.4,,0.1957,0.0446
ITEX1U,25,CTL,25/12/10,19:18:02,12.63,72.9,7.9,,0.1957,0.0417
ITEX1U,25,CTL,25/12/10,20:18:03,11.492,78.1,7.8,,0.1949,0.0402
ITEX1U,25,CTL,25/12/10,21:18:04,10.736,83.1,8,,0.1949,0.0381
ITEX1U,25,CTL,25/12/10,22:18:05,9.583,86.5,7.5,,0.1942,0.0381
ITEX1U,25,CTL,25/12/10,23:18:06,9.706,84.2,7.2,,0.1949,0.0373
ITEX1U,25,CTL,26/12/10,00:18:07,9.682,79.2,6.3,,0.1949,0.0366
ITEX1U,25,CTL,26/12/10,01:18:08,9.386,85.5,7.1,,0.1949,0.0359
ITEX1U,25,CTL,26/12/10,02:18:09,7.318,93.9,6.4,,0.1949,0.0352
ITEX1U,25,CTL,26/12/10,03:18:10,7.015,97.6,6.7,,0.1942,0.0352
ITEX1U,25,CTL,26/12/10,04:18:11,6.813,98.7,6.6,,0.1949,0.0352
ITEX1U,25,CTL,26/12/10,05:18:12,6.712,98.2,6.5,,0.1949,0.0344
ITEX1U,25,CTL,26/12/10,06:18:13,7.116,97.4,6.7,,0.1949,0.0344
ITEX1U,25,CTL,26/12/10,07:18:14,14.122,94.2,13.2,,0.1957,0.0352
ITEX1U,25,CTL,26/12/10,08:18:15,19.555,75,15,,0.1957,0.0366
ITEX1U,25,CTL,26/12/10,09:18:16,24.605,60.7,16.5,,0.1964,0.0381
ITEX1U,25,CTL,26/12/10,10:18:17,26.451,55.7,16.9,,0.1957,0.0388
ITEX1U,25,CTL,26/12/10,11:18:18,20.388,55.6,11.2,,0.1949,0.0388
ITEX1U,25,CTL,26/12/10,12:18:19,21.246,58.7,12.9,,0.1942,0.0381
ITEX1U,25,CTL,26/12/10,13:18:20,21.485,59.2,13.2,,0.1942,0.0381
ITEX1U,25,CTL,26/12/10,14:18:21,25.963,57.4,16.9,,0.1935,0.0395
ITEX1U,25,CTL,26/12/10,15:18:22,23.617,56.2,14.4,,0.192,0.0366
ITEX1U,25,CTL,26/12/10,16:18:23,26.353,62.4,18.6,,0.1913,0.0352
ITEX1U,25,CTL,26/12/10,17:18:24,18.675,59.8,10.7,,0.1906,0.0322
ITEX1U,25,CTL,26/12/10,18:18:25,13.257,64.6,6.7,,0.1906,0.0293
ITEX1U,25,CTL,26/12/10,19:18:26,8.717,93.2,7.7,,0.1884,0.0272
ITEX1U,25,CTL,26/12/10,20:18:27,7.544,97.9,7.2,,0.1884,0.025
ITEX1U,25,CTL,26/12/10,21:18:28,6.712,99.3,6.6,,0.1884,0.0228
ITEX1U,25,CTL,26/12/10,22:18:29,6.661,100,6.7,,0.1884,0.0214
ITEX1U,25,CTL,26/12/10,23:18:30,6.204,100,6.2,,0.1884,0.0206
ITEX1U,25,CTL,27/12/10,00:18:31,5.488,100,5.5,,0.1884,0.0199
ITEX1U,25,CTL,27/12/10,01:18:32,4.999,100,5,,0.1884,0.0199
ITEX1U,25,CTL,27/12/10,02:18:33,4.61,100,4.6,,0.1891,0.0192
ITEX1U,25,CTL,27/12/10,03:18:34,2.503,100,2.5,,0.1884,0.0184
ITEX1U,25,CTL,27/12/10,04:18:35,2.289,100,2.3,,0.1891,0.0184
ITEX1U,25,CTL,27/12/10,05:18:36,-0.395,100,-0.4,,0.1877,0.0177
ITEX1U,25,CTL,27/12/10,06:18:37,-0.788,100,-0.7,,0.1877,0.017
ITEX1U,25,CTL,27/12/10,07:18:38,4.428,100,4.4,,0.1891,0.017
ITEX1U,25,CTL,27/12/10,08:18:39,13.57,94.2,12.7,,0.1891,0.0184
ITEX1U,25,CTL,27/12/10,09:18:40,17.534,62.5,10.3,,0.1899,0.0206
ITEX1U,25,CTL,27/12/10,10:18:41,21.939,46.9,10.1,,0.1891,0.0214
ITEX1U,25,CTL,27/12/10,11:18:42,18.033,46.8,6.5,,0.1906,0.0257
ITEX1U,25,CTL,27/12/10,12:18:43,22.776,48,11.2,,0.1877,0.0257
ITEX1U,25,CTL,27/12/10,13:18:44,17.058,47.4,5.8,,0.187,0.0235
ITEX1U,25,CTL,27/12/10,14:18:45,18.509,48.6,7.5,,0.1855,0.0214
ITEX1U,25,CTL,27/12/10,15:18:46,18.105,47.2,6.7,,0.184,0.0177
ITEX1U,25,CTL,27/12/10,16:18:47,13.185,59.6,5.5,,0.1826,0.0148
ITEX1U,25,CTL,27/12/10,17:18:48,5.102,68.7,-0.1,,0.1819,0.0148
ITEX1U,25,CTL,27/12/10,18:18:49,6.56,72.1,1.9,,0.1797,0.0097
ITEX1U,25,CTL,27/12/10,19:18:50,3.221,74.1,-0.9,,0.179,0.0039
ITEX1U,25,CTL,27/12/10,20:18:51,-0.507,80.5,-3.4,,0.1782,0.0003
ITEX1U,25,CTL,27/12/10,21:18:52,-1.612,88.3,-3.2,,0.1775,-0.0011
ITEX1U,25,CTL,27/12/10,22:18:53,-2.072,92.3,-3.1,,0.1775,-0.0026
ITEX1U,25,CTL,27/12/10,23:18:54,-1.986,94.8,-2.7,,0.1768,-0.0033
ITEX1U,25,CTL,28/12/10,00:18:55,-2.275,95.8,-2.8,,0.1782,-0.0026
ITEX1U,25,CTL,28/12/10,01:18:56,-2.858,97.3,-3.2,,0.1775,-0.0033
ITEX1U,25,CTL,28/12/10,02:18:57,-2.449,98.3,-2.6,,0.1768,-0.0033
ITEX1U,25,CTL,28/12/10,03:18:58,-3.064,98.8,-3.2,,0.1775,-0.0033
ITEX1U,25,CTL,28/12/10,04:18:59,-5.048,95.2,-5.7,,0.1768,-0.004
ITEX1U,25,CTL,28/12/10,05:19:00,-5.822,92,-6.9,,0.1768,-0.004
ITEX1U,25,CTL,28/12/10,06:19:01,-4.076,90,-5.4,,0.1768,-0.004
ITEX1U,25,CTL,28/12/10,07:19:02,6.914,77.1,3.2,,0.1782,-0.0026
ITEX1U,25,CTL,28/12/10,08:19:03,22.537,46.6,10.5,,0.179,-0.0011
ITEX1U,25,CTL,28/12/10,09:19:04,27.505,30.9,8.8,,0.1804,0.0017
ITEX1U,25,CTL,28/12/10,10:19:05,28.891,38.6,13.4,,0.1797,0.0032
ITEX1U,25,CTL,28/12/10,11:19:06,30.293,42,16,,0.179,0.0054
ITEX1U,25,CTL,28/12/10,12:19:07,28.097,43.8,14.6,,0.179,0.0068
ITEX1U,25,CTL,28/12/10,13:19:08,25.89,40.9,11.6,,0.1775,0.0083
ITEX1U,25,CTL,28/12/10,14:19:09,23.713,46.9,11.7,,0.1753,0.0039
ITEX1U,25,CTL,28/12/10,15:19:10,26.012,45.8,13.4,,0.1739,-0.0062
ITEX1U,25,CTL,28/12/10,16:19:11,25.283,46.2,12.9,,0.1717,-0.0113
ITEX1U,25,CTL,28/12/10,17:19:12,23.136,46.3,11,,0.1732,-0.0149
ITEX1U,25,CTL,28/12/10,18:19:13,19.056,53.4,9.4,,0.1717,-0.0193
ITEX1U,25,CTL,28/12/10,19:19:14,14.481,63.3,7.6,,0.1695,-0.0229
ITEX1U,25,CTL,28/12/10,20:19:15,8.866,77.4,5.1,,0.1673,-0.0273
ITEX1U,25,CTL,28/12/10,21:19:16,6.864,89.1,5.2,,0.1673,-0.0294
ITEX1U,25,CTL,28/12/10,22:19:17,7.142,89.3,5.5,,0.1673,-0.0302
ITEX1U,25,CTL,28/12/10,23:19:18,7.268,88,5.4,,0.1673,-0.0294
ITEX1U,25,CTL,29/12/10,00:19:19,7.82,86.3,5.7,,0.1681,-0.0294
ITEX1U,25,CTL,29/12/10,01:19:20,8.095,82.6,5.3,,0.1673,-0.0294
ITEX1U,25,CTL,29/12/10,02:19:21,7.544,83.9,5,,0.1673,-0.0294
ITEX1U,25,CTL,29/12/10,03:19:22,7.494,88.1,5.7,,0.1673,-0.0294
ITEX1U,25,CTL,29/12/10,04:19:23,7.393,90.8,6,,0.1673,-0.0294
ITEX1U,25,CTL,29/12/10,05:19:24,7.217,93.2,6.2,,0.1688,-0.0287
ITEX1U,25,CTL,29/12/10,06:19:25,7.142,95.5,6.5,,0.1681,-0.0287
ITEX1U,25,CTL,29/12/10,07:19:26,9.188,97,8.7,,0.1688,-0.0273
ITEX1U,25,CTL,29/12/10,08:19:27,10.418,92.6,9.3,,0.1688,-0.0273
ITEX1U,25,CTL,29/12/10,09:19:28,18.438,78.1,14.6,,0.1688,-0.0265
ITEX1U,25,CTL,29/12/10,10:19:29,26.402,61.8,18.5,,0.1688,-0.0265
ITEX1U,25,CTL,29/12/10,11:19:30,26.671,49.9,15.4,,0.1681,-0.0251
ITEX1U,25,CTL,29/12/10,12:19:31,28.866,47.3,16.5,,0.1681,-0.0222
ITEX1U,25,CTL,29/12/10,13:19:32,28.543,46.6,16,,0.1652,-0.0258
ITEX1U,25,CTL,29/12/10,14:19:33,28.369,46.3,15.8,,0.163,-0.0273
ITEX1U,25,CTL,29/12/10,15:19:34,26.94,46.3,14.5,,0.1637,-0.036
ITEX1U,25,CTL,29/12/10,16:19:35,25.793,49.2,14.4,,0.1615,-0.0418
ITEX1U,25,CTL,29/12/10,17:19:36,24.388,50.5,13.5,,0.1586,-0.0469
ITEX1U,25,CTL,29/12/10,18:19:37,21.175,51.6,10.8,,0.1586,-0.0483
ITEX1U,25,CTL,29/12/10,19:19:38,18.152,54.6,8.9,,0.1586,-0.0483
ITEX1U,25,CTL,29/12/10,20:19:39,11.71,66,5.6,,0.155,-0.0512
ITEX1U,25,CTL,29/12/10,21:19:40,5.796,81.5,2.9,,0.1557,-0.0527
ITEX1U,25,CTL,29/12/10,22:19:41,3.749,89.9,2.2,,0.1535,-0.0549
ITEX1U,25,CTL,29/12/10,23:19:42,3.063,93.7,2.1,,0.155,-0.052
ITEX1U,25,CTL,30/12/10,00:19:43,2.503,95.7,1.9,,0.155,-0.052
ITEX1U,25,CTL,30/12/10,01:19:44,3.722,97.6,3.4,,0.155,-0.052
ITEX1U,25,CTL,30/12/10,02:19:45,1.724,95.8,1.1,,0.1543,-0.0527
ITEX1U,25,CTL,30/12/10,03:19:46,1.371,97.3,1,,0.1543,-0.0512
ITEX1U,25,CTL,30/12/10,04:19:47,4.792,99,4.7,,0.1557,-0.0498
ITEX1U,25,CTL,30/12/10,05:19:48,6.382,94.9,5.6,,0.1564,-0.0476
ITEX1U,25,CTL,30/12/10,06:19:49,7.192,93.4,6.2,,0.155,-0.049
ITEX1U,25,CTL,30/12/10,07:19:50,14.002,78.3,10.3,,0.1564,-0.0454
ITEX1U,25,CTL,30/12/10,08:19:51,24.339,54.7,14.7,,0.1572,-0.0447
ITEX1U,25,CTL,30/12/10,09:19:52,25.623,44.4,12.6,,0.155,-0.0454
ITEX1U,25,CTL,30/12/10,10:19:53,29.49,39.9,14.5,,0.1543,-0.0454
ITEX1U,25,CTL,30/12/10,11:19:54,30.672,38.8,15.1,,0.1543,-0.0432
ITEX1U,25,CTL,30/12/10,12:19:55,29.464,38.7,14,,0.1492,-0.0476
ITEX1U,25,CTL,30/12/10,13:19:56,27.456,40.2,12.8,,0.1499,-0.0454
ITEX1U,25,CTL,30/12/10,14:19:57,28.245,44.1,14.9,,0.1463,-0.0498
ITEX1U,25,CTL,30/12/10,15:19:58,25.768,45.1,13,,0.1434,-0.0599
ITEX1U,25,CTL,30/12/10,16:19:59,27.751,44.4,14.5,,0.1448,-0.0585
ITEX1U,25,CTL,30/12/10,17:20:00,25.695,44.3,12.7,,0.1405,-0.0665
ITEX1U,25,CTL,30/12/10,18:20:01,21.819,46.9,10,,0.1419,-0.0628
ITEX1U,25,CTL,30/12/10,19:20:02,18.913,48.6,7.9,,0.139,-0.0658
ITEX1U,25,CTL,30/12/10,20:20:03,13.088,59.3,5.3,,0.1376,-0.0679
ITEX1U,25,CTL,30/12/10,21:20:04,8.494,76.9,4.7,,0.1383,-0.0679
ITEX1U,25,CTL,30/12/10,22:20:05,6.077,86.5,4,,0.1383,-0.0687
ITEX1U,25,CTL,30/12/10,23:20:06,5.949,92.6,4.8,,0.1368,-0.0708
ITEX1U,25,CTL,31/12/10,00:20:07,5.975,92.1,4.8,,0.1368,-0.0708
ITEX1U,25,CTL,31/12/10,01:20:08,8.444,83.4,5.8,,0.1383,-0.0687
ITEX1U,25,CTL,31/12/10,02:20:09,5.514,87.9,3.7,,0.1383,-0.0687
ITEX1U,25,CTL,31/12/10,03:20:10,5.975,89.7,4.4,,0.1368,-0.0694
ITEX1U,25,CTL,31/12/10,04:20:11,8.941,79.5,5.6,,0.1376,-0.0679
ITEX1U,25,CTL,31/12/10,05:20:12,9.903,75.6,5.8,,0.1368,-0.0679
ITEX1U,25,CTL,31/12/10,06:20:13,10.932,77.7,7.2,,0.1368,-0.0672
ITEX1U,25,CTL,31/12/10,07:20:14,16.01,65,9.4,,0.1376,-0.0665
ITEX1U,25,CTL,31/12/10,08:20:15,25.38,50.3,14.3,,0.1397,-0.0621
ITEX1U,25,CTL,31/12/10,09:20:16,29.365,39.3,14.1,,0.1376,-0.0621
ITEX1U,25,CTL,31/12/10,10:20:17,31.484,37.4,15.2,,0.1376,-0.0578
ITEX1U,25,CTL,31/12/10,11:20:18,32.872,37.2,16.4,,0.1347,-0.0592
ITEX1U,25,CTL,31/12/10,12:20:19,34.624,36.3,17.5,,0.131,-0.0621
ITEX1U,25,CTL,31/12/10,13:20:20,31.919,37.3,15.6,,0.131,-0.0643
ITEX1U,25,CTL,31/12/10,14:20:21,31.052,41.1,16.3,,0.1296,-0.0665
ITEX1U,25,CTL,31/12/10,15:20:22,29.215,41.8,14.9,,0.1274,-0.0701
ITEX1U,25,CTL,31/12/10,16:20:23,27.825,44.8,14.8,,0.1223,-0.0803
ITEX1U,25,CTL,31/12/10,17:20:24,26.891,44.3,13.7,,0.1238,-0.0745
ITEX1U,25,CTL,31/12/10,18:20:25,24.992,45,12.3,,0.123,-0.0759
ITEX1U,25,CTL,31/12/10,19:20:26,21.461,48,10,,0.1194,-0.0788
ITEX1U,25,CTL,31/12/10,20:20:27,16.987,55.7,8.1,,0.1194,-0.0796
ITEX1U,25,CTL,31/12/10,21:20:28,15.247,61.5,7.9,,0.118,-0.0803
ITEX1U,25,CTL,31/12/10,22:20:29,15.414,61.1,8,,0.1187,-0.0788
ITEX1U,25,CTL,31/12/10,23:20:30,15.079,58.4,7,,0.1187,-0.0796
ITEX1U,25,CTL,01/01/11,00:20:31,16.272,56.7,7.7,,0.1187,-0.0781
ITEX1U,25,CTL,01/01/11,01:20:32,16.701,50.8,6.5,,0.1172,-0.0803
ITEX1U,25,CTL,01/01/11,02:20:33,16.249,53.3,6.8,,0.1187,-0.0781
ITEX1U,25,CTL,01/01/11,03:20:34,15.986,55.5,7.1,,0.1172,-0.0788
ITEX1U,25,CTL,01/01/11,04:20:35,15.7,57.5,7.3,,0.1165,-0.0788
ITEX1U,25,CTL,01/01/11,05:20:36,14.194,64.2,7.5,,0.1187,-0.0752
ITEX1U,25,CTL,01/01/11,06:20:37,15.031,63.6,8.2,,0.1165,-0.0781
ITEX1U,25,CTL,01/01/11,07:20:38,17.701,60.7,10,,0.1172,-0.0766
ITEX1U,25,CTL,01/01/11,08:20:39,15.629,58.9,7.6,,0.1172,-0.0752
ITEX1U,25,CTL,01/01/11,09:20:40,24.629,58.4,15.9,,0.1194,-0.0723
ITEX1U,25,CTL,01/01/11,10:20:41,23.136,52.3,12.8,,0.1172,-0.0716
ITEX1U,25,CTL,01/01/11,11:20:42,27.259,68.6,21,,0.1187,-0.0708
ITEX1U,25,CTL,01/01/11,12:20:43,30.925,47,18.3,,0.1172,-0.0665
ITEX1U,25,CTL,01/01/11,13:20:44,29.89,49.1,18.1,,0.1158,-0.0679
ITEX1U,25,CTL,01/01/11,14:20:45,30.571,43.7,16.8,,0.1114,-0.0745
ITEX1U,25,CTL,01/01/11,15:20:46,29.665,45.4,16.6,,0.1107,-0.0766
ITEX1U,25,CTL,01/01/11,16:20:47,27.899,49.9,16.5,,0.1114,-0.0745
ITEX1U,25,CTL,01/01/11,17:20:48,23.617,55.6,14.2,,0.1071,-0.0817
ITEX1U,25,CTL,01/01/11,18:20:49,19.698,62.5,12.4,,0.1078,-0.0796
ITEX1U,25,CTL,01/01/11,19:20:50,17.272,73.8,12.6,,0.1071,-0.0788
ITEX1U,25,CTL,01/01/11,20:20:51,15.438,76.1,11.3,,0.1056,-0.0796
ITEX1U,25,CTL,01/01/11,21:20:52,14.984,74.9,10.6,,0.1056,-0.0803
ITEX1U,25,CTL,01/01/11,22:20:53,14.242,81.8,11.2,,0.1078,-0.0781
ITEX1U,25,CTL,01/01/11,23:20:54,11.2,90.5,9.7,,0.1049,-0.081
ITEX1U,25,CTL,02/01/11,00:20:55,10.271,83.1,7.5,,0.1063,-0.0788
ITEX1U,25,CTL,02/01/11,01:20:56,12.582,67.1,6.7,,0.1063,-0.0796
ITEX1U,25,CTL,02/01/11,02:20:57,12.413,72,7.5,,0.1042,-0.081
ITEX1U,25,CTL,02/01/11,03:20:58,12.413,76.1,8.3,,0.1049,-0.0803
ITEX1U,25,CTL,02/01/11,04:20:59,11.856,81.3,8.8,,0.1056,-0.0788
ITEX1U,25,CTL,02/01/11,05:21:00,11.029,85.5,8.7,,0.1049,-0.0788
ITEX1U,25,CTL,02/01/11,06:21:01,10.81,82.1,7.9,,0.1049,-0.0774
ITEX1U,25,CTL,02/01/11,07:21:02,15.772,75,11.4,,0.1071,-0.0766
ITEX1U,25,CTL,02/01/11,08:21:03,25.258,55.9,15.8,,0.1078,-0.0737
ITEX1U,25,CTL,02/01/11,09:21:04,29.79,43.5,16.1,,0.1092,-0.0694
ITEX1U,25,CTL,02/01/11,10:21:05,30.495,35.7,13.6,,0.1056,-0.0716
ITEX1U,25,CTL,02/01/11,11:21:06,32.949,34.6,15.3,,0.1034,-0.0694
ITEX1U,25,CTL,02/01/11,12:21:07,33.105,33.4,14.9,,0.1012,-0.065
ITEX1U,25,CTL,02/01/11,13:21:08,30.773,34.4,13.3,,0.0991,-0.073
ITEX1U,25,CTL,02/01/11,14:21:09,29.165,36.3,12.7,,0.0991,-0.0788
ITEX1U,25,CTL,02/01/11,15:21:10,28.941,38.7,13.5,,0.0962,-0.0817
ITEX1U,25,CTL,02/01/11,16:21:11,26.646,38.1,11.2,,0.0983,-0.0774
ITEX1U,25,CTL,02/01/11,17:21:12,23.785,40.5,9.6,,0.0947,-0.0861
