"Date","Time, GMT+11:00","Water Content, m?/m? (SEN S/N: 9833752, LBL: 10cmBG)"
04-12-2011,20:35:39,0.2349
04-12-2011,21:35:40,0.2342
04-12-2011,22:35:41,0.2334
04-12-2011,23:35:42,0.2334
05-12-2011,00:35:43,0.2327
05-12-2011,01:35:44,0.2327
05-12-2011,02:35:45,0.2327
05-12-2011,03:35:46,0.2327
05-12-2011,04:35:47,0.2327
05-12-2011,05:35:48,0.2327
05-12-2011,06:35:49,0.2327
05-12-2011,07:35:50,0.2327
05-12-2011,08:35:51,0.2327
05-12-2011,09:35:52,0.2334
05-12-2011,10:35:53,0.2334
05-12-2011,11:35:54,0.2349
05-12-2011,12:35:55,0.2356
05-12-2011,13:35:56,0.2363
05-12-2011,14:35:57,0.2356
05-12-2011,15:35:58,0.2349
05-12-2011,16:35:59,0.2342
05-12-2011,17:36:00,0.2327
05-12-2011,18:36:01,0.2320
05-12-2011,19:36:02,0.2313
05-12-2011,20:36:03,0.2313
05-12-2011,21:36:04,0.2305
05-12-2011,22:36:05,0.2305
05-12-2011,23:36:06,0.2298
06-12-2011,00:36:07,0.2291
06-12-2011,01:36:08,0.2298
06-12-2011,02:36:09,0.2291
06-12-2011,03:36:10,0.2291
06-12-2011,04:36:11,0.2291
06-12-2011,05:36:12,0.2291
06-12-2011,06:36:13,0.2284
06-12-2011,07:36:14,0.2291
06-12-2011,08:36:15,0.2298
06-12-2011,09:36:16,0.2305
06-12-2011,10:36:17,0.2313
06-12-2011,11:36:18,0.2320
06-12-2011,12:36:19,0.2320
06-12-2011,13:36:20,0.2305
06-12-2011,14:36:21,0.2284
06-12-2011,15:36:22,0.2254
06-12-2011,16:36:23,0.2233
06-12-2011,17:36:24,0.2196
06-12-2011,18:36:25,0.2175
06-12-2011,19:36:26,0.2153
06-12-2011,20:36:27,0.2146
06-12-2011,21:36:28,0.2131
06-12-2011,22:36:29,0.2131
06-12-2011,23:36:30,0.2131
07-12-2011,00:36:31,0.2131
07-12-2011,01:36:32,0.2131
07-12-2011,02:36:33,0.2131
07-12-2011,03:36:34,0.2131
07-12-2011,04:36:35,0.2124
07-12-2011,05:36:36,0.2124
07-12-2011,06:36:37,0.2124
07-12-2011,07:36:38,0.2124
07-12-2011,08:36:39,0.2131
07-12-2011,09:36:40,0.2131
07-12-2011,10:36:41,0.2138
07-12-2011,11:36:42,0.2131
07-12-2011,12:36:43,0.2124
07-12-2011,13:36:44,0.2102
07-12-2011,14:36:45,0.2087
07-12-2011,15:36:46,0.2080
07-12-2011,16:36:47,0.2066
07-12-2011,17:36:48,0.2051
07-12-2011,18:36:49,0.2044
07-12-2011,19:36:50,0.2029
07-12-2011,20:36:51,0.2022
07-12-2011,21:36:52,0.2022
07-12-2011,22:36:53,0.2015
07-12-2011,23:36:54,0.2015
08-12-2011,00:36:55,0.2015
08-12-2011,01:36:56,0.2015
08-12-2011,02:36:57,0.2008
08-12-2011,03:36:58,0.2008
08-12-2011,04:36:59,0.2008
08-12-2011,05:37:00,0.2000
08-12-2011,06:37:01,0.2008
08-12-2011,07:37:02,0.2008
08-12-2011,08:37:03,0.2015
08-12-2011,09:37:04,0.2022
08-12-2011,10:37:05,0.2015
08-12-2011,11:37:06,0.2022
08-12-2011,12:37:07,0.2008
08-12-2011,13:37:08,0.2000
08-12-2011,14:37:09,0.2008
08-12-2011,15:37:10,0.2153
08-12-2011,16:37:11,0.2204
08-12-2011,17:37:12,0.2814
08-12-2011,18:37:13,0.2886
08-12-2011,19:37:14,0.2865
08-12-2011,20:37:15,0.2850
08-12-2011,21:37:16,0.2828
08-12-2011,22:37:17,0.2806
08-12-2011,23:37:18,0.2792
09-12-2011,00:37:19,0.2785
09-12-2011,01:37:20,0.2777
09-12-2011,02:37:21,0.2770
09-12-2011,03:37:22,0.2756
09-12-2011,04:37:23,0.2748
09-12-2011,05:37:24,0.2741
09-12-2011,06:37:25,0.2734
09-12-2011,07:37:26,0.2734
09-12-2011,08:37:27,0.2741
09-12-2011,09:37:28,0.2748
09-12-2011,10:37:29,0.2756
09-12-2011,11:37:30,0.2741
09-12-2011,12:37:31,0.2727
09-12-2011,13:37:32,0.2698
09-12-2011,14:37:33,0.2661
09-12-2011,15:37:34,0.2625
09-12-2011,16:37:35,0.2589
09-12-2011,17:37:36,0.2560
09-12-2011,18:37:37,0.2538
09-12-2011,19:37:38,0.2516
09-12-2011,20:37:39,0.2501
09-12-2011,21:37:40,0.2494
09-12-2011,22:37:41,0.2487
09-12-2011,23:37:42,0.2480
10-12-2011,00:37:43,0.2472
10-12-2011,01:37:44,0.2465
10-12-2011,02:37:45,0.2465
10-12-2011,03:37:46,0.2458
10-12-2011,04:37:47,0.2458
10-12-2011,05:37:48,0.2451
10-12-2011,06:37:49,0.2451
10-12-2011,07:37:50,0.2451
10-12-2011,08:37:51,0.2451
10-12-2011,09:37:52,0.2451
10-12-2011,10:37:53,0.2458
10-12-2011,11:37:54,0.2661
10-12-2011,12:37:55,0.2756
10-12-2011,13:37:56,0.2785
10-12-2011,14:37:57,0.2785
10-12-2011,15:37:58,0.2785
10-12-2011,16:37:59,0.2770
10-12-2011,17:38:00,0.2748
10-12-2011,18:38:01,0.2734
10-12-2011,19:38:02,0.2930
10-12-2011,20:38:03,0.3119
10-12-2011,21:38:04,0.3053
10-12-2011,22:38:05,0.3017
10-12-2011,23:38:06,0.2988
11-12-2011,00:38:07,0.2966
11-12-2011,01:38:08,0.2944
11-12-2011,02:38:09,0.2937
11-12-2011,03:38:10,0.3213
11-12-2011,04:38:11,0.3199
11-12-2011,05:38:12,0.3104
11-12-2011,06:38:13,0.3053
11-12-2011,07:38:14,0.3024
11-12-2011,08:38:15,0.3010
11-12-2011,09:38:16,0.2995
11-12-2011,10:38:17,0.3090
11-12-2011,11:38:18,0.3097
11-12-2011,12:38:19,0.3075
11-12-2011,13:38:20,0.3046
11-12-2011,14:38:21,0.3010
11-12-2011,15:38:22,0.2974
11-12-2011,16:38:23,0.2944
11-12-2011,17:38:24,0.2908
11-12-2011,18:38:25,0.2894
11-12-2011,19:38:26,0.2894
11-12-2011,20:38:27,0.2886
11-12-2011,21:38:28,0.2872
11-12-2011,22:38:29,0.2865
11-12-2011,23:38:30,0.2857
12-12-2011,00:38:31,0.2850
12-12-2011,01:38:32,0.2843
12-12-2011,02:38:33,0.2836
12-12-2011,03:38:34,0.2836
12-12-2011,04:38:35,0.2836
12-12-2011,05:38:36,0.2828
12-12-2011,06:38:37,0.2821
12-12-2011,07:38:38,0.2821
12-12-2011,08:38:39,0.2828
12-12-2011,09:38:40,0.2836
12-12-2011,10:38:41,0.2836
12-12-2011,11:38:42,0.2836
12-12-2011,12:38:43,0.2821
12-12-2011,13:38:44,0.2806
12-12-2011,14:38:45,0.2785
12-12-2011,15:38:46,0.2763
12-12-2011,16:38:47,0.2741
12-12-2011,17:38:48,0.2727
12-12-2011,18:38:49,0.2712
12-12-2011,19:38:50,0.2698
12-12-2011,20:38:51,0.2690
12-12-2011,21:38:52,0.2676
12-12-2011,22:38:53,0.2668
12-12-2011,23:38:54,0.2668
13-12-2011,00:38:55,0.2661
13-12-2011,01:38:56,0.2661
13-12-2011,02:38:57,0.2654
13-12-2011,03:38:58,0.2647
13-12-2011,04:38:59,0.2647
13-12-2011,05:39:00,0.2639
13-12-2011,06:39:01,0.2632
13-12-2011,07:39:02,0.2632
13-12-2011,08:39:03,0.2632
13-12-2011,09:39:04,0.2639
13-12-2011,10:39:05,0.2639
13-12-2011,11:39:06,0.2647
13-12-2011,12:39:07,0.2647
13-12-2011,13:39:08,0.2654
13-12-2011,14:39:09,0.2661
13-12-2011,15:39:10,0.2647
13-12-2011,16:39:11,0.2625
13-12-2011,17:39:12,0.2603
13-12-2011,18:39:13,0.2581
13-12-2011,19:39:14,0.2567
13-12-2011,20:39:15,0.2560
13-12-2011,21:39:16,0.2552
13-12-2011,22:39:17,0.2545
13-12-2011,23:39:18,0.2538
14-12-2011,00:39:19,0.2538
14-12-2011,01:39:20,0.2530
14-12-2011,02:39:21,0.2530
14-12-2011,03:39:22,0.2523
14-12-2011,04:39:23,0.2523
14-12-2011,05:39:24,0.2516
14-12-2011,06:39:25,0.2516
14-12-2011,07:39:26,0.2516
14-12-2011,08:39:27,0.2523
14-12-2011,09:39:28,0.2530
14-12-2011,10:39:29,0.2538
14-12-2011,11:39:30,0.2538
14-12-2011,12:39:31,0.2516
14-12-2011,13:39:32,0.2501
14-12-2011,14:39:33,0.2494
14-12-2011,15:39:34,0.2487
14-12-2011,16:39:35,0.2487
14-12-2011,17:39:36,0.2487
14-12-2011,18:39:37,0.2472
14-12-2011,19:39:38,0.2465
14-12-2011,20:39:39,0.2458
14-12-2011,21:39:40,0.2451
14-12-2011,22:39:41,0.2451
14-12-2011,23:39:42,0.2451
15-12-2011,00:39:43,0.2443
15-12-2011,01:39:44,0.2443
15-12-2011,02:39:45,0.2436
15-12-2011,03:39:46,0.2429
15-12-2011,04:39:47,0.2429
15-12-2011,05:39:48,0.2422
15-12-2011,06:39:49,0.2414
15-12-2011,07:39:50,0.2422
15-12-2011,08:39:51,0.2429
15-12-2011,09:39:52,0.2429
15-12-2011,10:39:53,0.2436
15-12-2011,11:39:54,0.2429
15-12-2011,12:39:55,0.2422
15-12-2011,13:39:56,0.2400
15-12-2011,14:39:57,0.2385
15-12-2011,15:39:58,0.2378
15-12-2011,16:39:59,0.2443
15-12-2011,17:40:00,0.2509
15-12-2011,18:40:01,0.2523
15-12-2011,19:40:02,0.2538
15-12-2011,20:40:03,0.2545
15-12-2011,21:40:04,0.2610
15-12-2011,22:40:05,0.2785
15-12-2011,23:40:06,0.2821
16-12-2011,00:40:07,0.2821
16-12-2011,01:40:08,0.2814
16-12-2011,02:40:09,0.2806
16-12-2011,03:40:10,0.2799
16-12-2011,04:40:11,0.2792
16-12-2011,05:40:12,0.2792
16-12-2011,06:40:13,0.2785
16-12-2011,07:40:14,0.2785
16-12-2011,08:40:15,0.2792
16-12-2011,09:40:16,0.2799
16-12-2011,10:40:17,0.2806
16-12-2011,11:40:18,0.2806
16-12-2011,12:40:19,0.2785
16-12-2011,13:40:20,0.2763
16-12-2011,14:40:21,0.2727
16-12-2011,15:40:22,0.3075
16-12-2011,16:40:23,0.3039
16-12-2011,17:40:24,0.3017
16-12-2011,18:40:25,0.2988
16-12-2011,19:40:26,0.2966
16-12-2011,20:40:27,0.2944
16-12-2011,21:40:28,0.2923
16-12-2011,22:40:29,0.2915
16-12-2011,23:40:30,0.2901
17-12-2011,00:40:31,0.2894
17-12-2011,01:40:32,0.2872
17-12-2011,02:40:33,0.2865
17-12-2011,03:40:34,0.2857
17-12-2011,04:40:35,0.2850
17-12-2011,05:40:36,0.2843
17-12-2011,06:40:37,0.2843
17-12-2011,07:40:38,0.2843
17-12-2011,08:40:39,0.2850
17-12-2011,09:40:40,0.2850
17-12-2011,10:40:41,0.2857
17-12-2011,11:40:42,0.2850
17-12-2011,12:40:43,0.2821
17-12-2011,13:40:44,0.2814
17-12-2011,14:40:45,0.3279
17-12-2011,15:40:46,0.3228
17-12-2011,16:40:47,0.3141
17-12-2011,17:40:48,0.3090
17-12-2011,18:40:49,0.3046
17-12-2011,19:40:50,0.3032
17-12-2011,20:40:51,0.3061
17-12-2011,21:40:52,0.3039
17-12-2011,22:40:53,0.3017
17-12-2011,23:40:54,0.3003
18-12-2011,00:40:55,0.2988
18-12-2011,01:40:56,0.2966
18-12-2011,02:40:57,0.2959
18-12-2011,03:40:58,0.2952
18-12-2011,04:40:59,0.2944
18-12-2011,05:41:00,0.2930
18-12-2011,06:41:01,0.2923
18-12-2011,07:41:02,0.2915
18-12-2011,08:41:03,0.2915
18-12-2011,09:41:04,0.2915
18-12-2011,10:41:05,0.2908
18-12-2011,11:41:06,0.2901
18-12-2011,12:41:07,0.2894
18-12-2011,13:41:08,0.2886
18-12-2011,14:41:09,0.2886
18-12-2011,15:41:10,0.2872
18-12-2011,16:41:11,0.2865
18-12-2011,17:41:12,0.2857
18-12-2011,18:41:13,0.2865
18-12-2011,19:41:14,0.2886
18-12-2011,20:41:15,0.2908
18-12-2011,21:41:16,0.2923
18-12-2011,22:41:17,0.3075
18-12-2011,23:41:18,0.3438
19-12-2011,00:41:19,0.3206
19-12-2011,01:41:20,0.3191
19-12-2011,02:41:21,0.3119
19-12-2011,03:41:22,0.3235
19-12-2011,04:41:23,0.3329
19-12-2011,05:41:24,0.3358
19-12-2011,06:41:25,0.3293
19-12-2011,07:41:26,0.3177
19-12-2011,08:41:27,0.3220
19-12-2011,09:41:28,0.3148
19-12-2011,10:41:29,0.3097
19-12-2011,11:41:30,0.3308
19-12-2011,12:41:31,0.3242
19-12-2011,13:41:32,0.3155
19-12-2011,14:41:33,0.3112
19-12-2011,15:41:34,0.3075
19-12-2011,16:41:35,0.3039
19-12-2011,17:41:36,0.3562
19-12-2011,18:41:37,0.3315
19-12-2011,19:41:38,0.3206
19-12-2011,20:41:39,0.3133
19-12-2011,21:41:40,0.3082
19-12-2011,22:41:41,0.3053
19-12-2011,23:41:42,0.3104
20-12-2011,00:41:43,0.3082
20-12-2011,01:41:44,0.3061
20-12-2011,02:41:45,0.3039
20-12-2011,03:41:46,0.3017
20-12-2011,04:41:47,0.3003
20-12-2011,05:41:48,0.2995
20-12-2011,06:41:49,0.2981
20-12-2011,07:41:50,0.2974
20-12-2011,08:41:51,0.2974
20-12-2011,09:41:52,0.2974
20-12-2011,10:41:53,0.2981
20-12-2011,11:41:54,0.2974
20-12-2011,12:41:55,0.2966
20-12-2011,13:41:56,0.2944
20-12-2011,14:41:57,0.2937
20-12-2011,15:41:58,0.2915
20-12-2011,16:41:59,0.2901
20-12-2011,17:42:00,0.2879
20-12-2011,18:42:01,0.2865
20-12-2011,19:42:02,0.2857
20-12-2011,20:42:03,0.2850
20-12-2011,21:42:04,0.2843
20-12-2011,22:42:05,0.2836
20-12-2011,23:42:06,0.2828
21-12-2011,00:42:07,0.2828
21-12-2011,01:42:08,0.2821
21-12-2011,02:42:09,0.2821
21-12-2011,03:42:10,0.2814
21-12-2011,04:42:11,0.2806
21-12-2011,05:42:12,0.2806
21-12-2011,06:42:13,0.2799
21-12-2011,07:42:14,0.2806
21-12-2011,08:42:15,0.2806
21-12-2011,09:42:16,0.2814
21-12-2011,10:42:17,0.2821
21-12-2011,11:42:18,0.2814
21-12-2011,12:42:19,0.2806
21-12-2011,13:42:20,0.2799
21-12-2011,14:42:21,0.2806
21-12-2011,15:42:22,0.2799
21-12-2011,16:42:23,0.2785
21-12-2011,17:42:24,0.2777
21-12-2011,18:42:25,0.2770
21-12-2011,19:42:26,0.2763
21-12-2011,20:42:27,0.2756
21-12-2011,21:42:28,0.2748
21-12-2011,22:42:29,0.2748
21-12-2011,23:42:30,0.2748
22-12-2011,00:42:31,0.2741
22-12-2011,01:42:32,0.2741
22-12-2011,02:42:33,0.2741
22-12-2011,03:42:34,0.2734
22-12-2011,04:42:35,0.2734
22-12-2011,05:42:36,0.2727
22-12-2011,06:42:37,0.2727
22-12-2011,07:42:38,0.2734
22-12-2011,08:42:39,0.2734
22-12-2011,09:42:40,0.2741
22-12-2011,10:42:41,0.2734
22-12-2011,11:42:42,0.2734
22-12-2011,12:42:43,0.2727
22-12-2011,13:42:44,0.2712
22-12-2011,14:42:45,0.2690
22-12-2011,15:42:46,0.3286
22-12-2011,16:42:47,0.3315
22-12-2011,17:42:48,0.3235
22-12-2011,18:42:49,0.3148
22-12-2011,19:42:50,0.3097
22-12-2011,20:42:51,0.3061
22-12-2011,21:42:52,0.3039
22-12-2011,22:42:53,0.3017
22-12-2011,23:42:54,0.2995
23-12-2011,00:42:55,0.2981
23-12-2011,01:42:56,0.2966
23-12-2011,02:42:57,0.2959
23-12-2011,03:42:58,0.2952
23-12-2011,04:42:59,0.2944
23-12-2011,05:43:00,0.2937
23-12-2011,06:43:01,0.2930
23-12-2011,07:43:02,0.2930
23-12-2011,08:43:03,0.2930
23-12-2011,09:43:04,0.2930
23-12-2011,10:43:05,0.2930
23-12-2011,11:43:06,0.2923
23-12-2011,12:43:07,0.2908
23-12-2011,13:43:08,0.2894
23-12-2011,14:43:09,0.2872
23-12-2011,15:43:10,0.2850
23-12-2011,16:43:11,0.2836
23-12-2011,17:43:12,0.2806
23-12-2011,18:43:13,0.2785
23-12-2011,19:43:14,0.3344
23-12-2011,20:43:15,0.3184
23-12-2011,21:43:16,0.3119
23-12-2011,22:43:17,0.3075
23-12-2011,23:43:18,0.3046
24-12-2011,00:43:19,0.3024
24-12-2011,01:43:20,0.3003
24-12-2011,02:43:21,0.2988
24-12-2011,03:43:22,0.2981
24-12-2011,04:43:23,0.2966
24-12-2011,05:43:24,0.2952
24-12-2011,06:43:25,0.2952
24-12-2011,07:43:26,0.2952
24-12-2011,08:43:27,0.2944
24-12-2011,09:43:28,0.2952
24-12-2011,10:43:29,0.2952
24-12-2011,11:43:30,0.2937
24-12-2011,12:43:31,0.2923
24-12-2011,13:43:32,0.2908
24-12-2011,14:43:33,0.2879
24-12-2011,15:43:34,0.2857
24-12-2011,16:43:35,0.2828
24-12-2011,17:43:36,0.2806
24-12-2011,18:43:37,0.2785
24-12-2011,19:43:38,0.2785
24-12-2011,20:43:39,0.2792
24-12-2011,21:43:40,0.2792
24-12-2011,22:43:41,0.2792
24-12-2011,23:43:42,0.2792
25-12-2011,00:43:43,0.2792
25-12-2011,01:43:44,0.2792
25-12-2011,02:43:45,0.2792
25-12-2011,03:43:46,0.2792
25-12-2011,04:43:47,0.2792
25-12-2011,05:43:48,0.2785
25-12-2011,06:43:49,0.2785
25-12-2011,07:43:50,0.2785
25-12-2011,08:43:51,0.2792
25-12-2011,09:43:52,0.2806
25-12-2011,10:43:53,0.2806
25-12-2011,11:43:54,0.2988
25-12-2011,12:43:55,0.2995
25-12-2011,13:43:56,0.2981
25-12-2011,14:43:57,0.3075
25-12-2011,15:43:58,0.3053
25-12-2011,16:43:59,0.3024
25-12-2011,17:44:00,0.2995
25-12-2011,18:44:01,0.2974
25-12-2011,19:44:02,0.2959
25-12-2011,20:44:03,0.2944
25-12-2011,21:44:04,0.2944
25-12-2011,22:44:05,0.2930
25-12-2011,23:44:06,0.2995
26-12-2011,00:44:07,0.3024
26-12-2011,01:44:08,0.3279
26-12-2011,02:44:09,0.3177
26-12-2011,03:44:10,0.3119
26-12-2011,04:44:11,0.3082
26-12-2011,05:44:12,0.3053
26-12-2011,06:44:13,0.3046
26-12-2011,07:44:14,0.3039
26-12-2011,08:44:15,0.3024
26-12-2011,09:44:16,0.3010
26-12-2011,10:44:17,0.3003
26-12-2011,11:44:18,0.3003
26-12-2011,12:44:19,0.3402
26-12-2011,13:44:20,0.3220
26-12-2011,14:44:21,0.3155
26-12-2011,15:44:22,0.3126
26-12-2011,16:44:23,0.3082
26-12-2011,17:44:24,0.3053
26-12-2011,18:44:25,0.3032
26-12-2011,19:44:26,0.3017
26-12-2011,20:44:27,0.2995
26-12-2011,21:44:28,0.2981
26-12-2011,22:44:29,0.2966
26-12-2011,23:44:30,0.2959
27-12-2011,00:44:31,0.2952
27-12-2011,01:44:32,0.2937
27-12-2011,02:44:33,0.2923
27-12-2011,03:44:34,0.2915
27-12-2011,04:44:35,0.2908
27-12-2011,05:44:36,0.2901
27-12-2011,06:44:37,0.2908
27-12-2011,07:44:38,0.2908
27-12-2011,08:44:39,0.2915
27-12-2011,09:44:40,0.2915
27-12-2011,10:44:41,0.2915
27-12-2011,11:44:42,0.2915
27-12-2011,12:44:43,0.2908
27-12-2011,13:44:44,0.2894
27-12-2011,14:44:45,0.2872
27-12-2011,15:44:46,0.2872
27-12-2011,16:44:47,0.2857
27-12-2011,17:44:48,0.2843
27-12-2011,18:44:49,0.2836
27-12-2011,19:44:50,0.2821
27-12-2011,20:44:51,0.2821
27-12-2011,21:44:52,0.2814
27-12-2011,22:44:53,0.2806
27-12-2011,23:44:54,0.2799
28-12-2011,00:44:55,0.2792
28-12-2011,01:44:56,0.2785
28-12-2011,02:44:57,0.2785
28-12-2011,03:44:58,0.2777
28-12-2011,04:44:59,0.2777
28-12-2011,05:45:00,0.2770
28-12-2011,06:45:01,0.2763
28-12-2011,07:45:02,0.2770
28-12-2011,08:45:03,0.2777
28-12-2011,09:45:04,0.2785
28-12-2011,10:45:05,0.2785
28-12-2011,11:45:06,0.2785
28-12-2011,12:45:07,0.2777
28-12-2011,13:45:08,0.2770
28-12-2011,14:45:09,0.2756
28-12-2011,15:45:10,0.2734
28-12-2011,16:45:11,0.2712
28-12-2011,17:45:12,0.2676
28-12-2011,18:45:13,0.2647
28-12-2011,19:45:14,0.2625
28-12-2011,20:45:15,0.2610
28-12-2011,21:45:16,0.2603
28-12-2011,22:45:17,0.2596
28-12-2011,23:45:18,0.2589
29-12-2011,00:45:19,0.2581
29-12-2011,01:45:20,0.2567
29-12-2011,02:45:21,0.2567
29-12-2011,03:45:22,0.2560
29-12-2011,04:45:23,0.2560
29-12-2011,05:45:24,0.2552
29-12-2011,06:45:25,0.2552
29-12-2011,07:45:26,0.2552
29-12-2011,08:45:27,0.2560
29-12-2011,09:45:28,0.2567
29-12-2011,10:45:29,0.2574
29-12-2011,11:45:30,0.2574
29-12-2011,12:45:31,0.2567
29-12-2011,13:45:32,0.2560
29-12-2011,14:45:33,0.2545
29-12-2011,15:45:34,0.2523
29-12-2011,16:45:35,0.2487
29-12-2011,17:45:36,0.2465
29-12-2011,18:45:37,0.2443
29-12-2011,19:45:38,0.2422
29-12-2011,20:45:39,0.2414
29-12-2011,21:45:40,0.2407
29-12-2011,22:45:41,0.2400
29-12-2011,23:45:42,0.2400
30-12-2011,00:45:43,0.2392
30-12-2011,01:45:44,0.2385
30-12-2011,02:45:45,0.2385
30-12-2011,03:45:46,0.2378
30-12-2011,04:45:47,0.2378
30-12-2011,05:45:48,0.2371
30-12-2011,06:45:49,0.2371
30-12-2011,07:45:50,0.2371
30-12-2011,08:45:51,0.2385
30-12-2011,09:45:52,0.2385
30-12-2011,10:45:53,0.2392
30-12-2011,11:45:54,0.2385
30-12-2011,12:45:55,0.2378
30-12-2011,13:45:56,0.2356
30-12-2011,14:45:57,0.2356
30-12-2011,15:45:58,0.2334
30-12-2011,16:45:59,0.2320
30-12-2011,17:46:00,0.2305
30-12-2011,18:46:01,0.2298
30-12-2011,19:46:02,0.2284
30-12-2011,20:46:03,0.2276
30-12-2011,21:46:04,0.2276
30-12-2011,22:46:05,0.2269
30-12-2011,23:46:06,0.2262
31-12-2011,00:46:07,0.2254
31-12-2011,01:46:08,0.2254
31-12-2011,02:46:09,0.2254
31-12-2011,03:46:10,0.2247
31-12-2011,04:46:11,0.2254
31-12-2011,05:46:12,0.2247
31-12-2011,06:46:13,0.2254
31-12-2011,07:46:14,0.2254
31-12-2011,08:46:15,0.2262
31-12-2011,09:46:16,0.2262
31-12-2011,10:46:17,0.2269
31-12-2011,11:46:18,0.2262
31-12-2011,12:46:19,0.2247
31-12-2011,13:46:20,0.2225
31-12-2011,14:46:21,0.2204
31-12-2011,15:46:22,0.2189
31-12-2011,16:46:23,0.2167
31-12-2011,17:46:24,0.2153
31-12-2011,18:46:25,0.2138
31-12-2011,19:46:26,0.2124
31-12-2011,20:46:27,0.2124
31-12-2011,21:46:28,0.2116
31-12-2011,22:46:29,0.2109
31-12-2011,23:46:30,0.2102
01-01-2012,00:46:31,0.2102
01-01-2012,01:46:32,0.2095
01-01-2012,02:46:33,0.2095
01-01-2012,03:46:34,0.2087
01-01-2012,04:46:35,0.2087
01-01-2012,05:46:36,0.2087
01-01-2012,06:46:37,0.2087
01-01-2012,07:46:38,0.2087
01-01-2012,08:46:39,0.2095
01-01-2012,09:46:40,0.2095
01-01-2012,10:46:41,0.2095
01-01-2012,11:46:42,0.2080
01-01-2012,12:46:43,0.2066
01-01-2012,13:46:44,0.2037
01-01-2012,14:46:45,0.2015
01-01-2012,15:46:46,0.1986
01-01-2012,16:46:47,0.1964
01-01-2012,17:46:48,0.1935
01-01-2012,18:46:49,0.1906
01-01-2012,19:46:50,0.1891
01-01-2012,20:46:51,0.1877
01-01-2012,21:46:52,0.1870
01-01-2012,22:46:53,0.1862
01-01-2012,23:46:54,0.1862
02-01-2012,00:46:55,0.1855
02-01-2012,01:46:56,0.1855
02-01-2012,02:46:57,0.1855
02-01-2012,03:46:58,0.1855
02-01-2012,04:46:59,0.1848
02-01-2012,05:47:00,0.1848
02-01-2012,06:47:01,0.1848
02-01-2012,07:47:02,0.1848
02-01-2012,08:47:03,0.1848
02-01-2012,09:47:04,0.1848
02-01-2012,10:47:05,0.1840
02-01-2012,11:47:06,0.1826
02-01-2012,12:47:07,0.1804
02-01-2012,13:47:08,0.1782
02-01-2012,14:47:09,0.1753
02-01-2012,15:47:10,0.1732
02-01-2012,16:47:11,0.1702
02-01-2012,17:47:12,0.1673
02-01-2012,18:47:13,0.1644
02-01-2012,19:47:14,0.1630
02-01-2012,20:47:15,0.1623
02-01-2012,21:47:16,0.1615
02-01-2012,22:47:17,0.1608
02-01-2012,23:47:18,0.1608
03-01-2012,00:47:19,0.1608
03-01-2012,01:47:20,0.1608
03-01-2012,02:47:21,0.1608
03-01-2012,03:47:22,0.1608
03-01-2012,04:47:23,0.1608
03-01-2012,05:47:24,0.1608
03-01-2012,06:47:25,0.1608
03-01-2012,07:47:26,0.1608
03-01-2012,08:47:27,0.1615
03-01-2012,09:47:28,0.1608
03-01-2012,10:47:29,0.1601
03-01-2012,11:47:30,0.1586
03-01-2012,12:47:31,0.1572
03-01-2012,13:47:32,0.1557
03-01-2012,14:47:33,0.1535
03-01-2012,15:47:34,0.1514
03-01-2012,16:47:35,0.1492
03-01-2012,17:47:36,0.1477
03-01-2012,18:47:37,0.1456
03-01-2012,19:47:38,0.1448
03-01-2012,20:47:39,0.1434
03-01-2012,21:47:40,0.1434
03-01-2012,22:47:41,0.1426
03-01-2012,23:47:42,0.1426
04-01-2012,00:47:43,0.1426
04-01-2012,01:47:44,0.1426
04-01-2012,02:47:45,0.1419
04-01-2012,03:47:46,0.1419
04-01-2012,04:47:47,0.1426
04-01-2012,05:47:48,0.1419
04-01-2012,06:47:49,0.1419
04-01-2012,07:47:50,0.1419
04-01-2012,08:47:51,0.1419
04-01-2012,09:47:52,0.1426
04-01-2012,10:47:53,0.1456
04-01-2012,11:47:54,0.2799
04-01-2012,12:47:55,0.2865
04-01-2012,13:47:56,0.2799
04-01-2012,14:47:57,0.2719
04-01-2012,15:47:58,0.2647
04-01-2012,16:47:59,0.2596
04-01-2012,17:48:00,0.2545
04-01-2012,18:48:01,0.2516
04-01-2012,19:48:02,0.2494
04-01-2012,20:48:03,0.2480
04-01-2012,21:48:04,0.2458
04-01-2012,22:48:05,0.2451
04-01-2012,23:48:06,0.2436
05-01-2012,00:48:07,0.2429
05-01-2012,01:48:08,0.2422
05-01-2012,02:48:09,0.2407
05-01-2012,03:48:10,0.2392
05-01-2012,04:48:11,0.2385
05-01-2012,05:48:12,0.2378
05-01-2012,06:48:13,0.2378
05-01-2012,07:48:14,0.2378
05-01-2012,08:48:15,0.2378
05-01-2012,09:48:16,0.2378
05-01-2012,10:48:17,0.2371
05-01-2012,11:48:18,0.2356
05-01-2012,12:48:19,0.2334
05-01-2012,13:48:20,0.2305
05-01-2012,14:48:21,0.2262
05-01-2012,15:48:22,0.2233
05-01-2012,16:48:23,0.2189
05-01-2012,17:48:24,0.2146
05-01-2012,18:48:25,0.2116
05-01-2012,19:48:26,0.2095
05-01-2012,20:48:27,0.2080
05-01-2012,21:48:28,0.2073
05-01-2012,22:48:29,0.2073
05-01-2012,23:48:30,0.2058
06-01-2012,00:48:31,0.2058
06-01-2012,01:48:32,0.2051
