"Date Time, GMT-04:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C"
10/22/10 00:47:21,15.891,12.775,10.026,8.344
10/22/10 00:48:21,15.270,12.630,10.026,8.369
10/22/10 00:49:21,15.127,12.558,10.026,8.369
10/22/10 00:50:21,14.745,12.509,10.026,8.369
10/22/10 00:51:21,14.146,12.389,10.026,8.369
10/22/10 00:52:21,13.570,12.243,10.026,8.369
10/22/10 00:53:21,13.257,12.098,10.026,8.369
10/22/10 00:54:21,13.473,12.025,10.026,8.394
10/22/10 00:55:21,13.810,12.147,10.026,8.394
10/22/10 00:56:21,13.642,12.074,10.026,8.394
10/22/10 00:57:21,13.882,12.001,10.026,8.394
10/22/10 00:58:21,15.533,12.316,10.026,8.394
10/22/10 00:59:21,17.011,12.678,10.026,8.394
10/22/10 01:00:21,16.487,12.727,10.026,8.394
10/22/10 01:01:21,16.225,12.703,10.026,8.419
10/22/10 01:02:21,15.270,12.606,10.026,8.419
10/22/10 01:03:21,14.721,12.461,10.026,8.419
10/22/10 01:04:21,14.026,12.292,10.026,8.419
10/22/10 01:05:21,13.618,12.147,10.026,8.419
10/22/10 01:06:21,13.546,12.050,10.026,8.419
10/22/10 01:07:21,13.401,12.001,10.026,8.444
10/22/10 01:08:21,13.209,11.929,10.026,8.444
10/22/10 01:09:21,13.112,11.856,10.026,8.444
10/22/10 01:10:21,13.161,11.783,10.026,8.444
10/22/10 01:11:21,14.122,11.904,10.051,8.444
10/22/10 01:12:21,15.318,12.050,10.026,8.444
10/22/10 01:13:21,15.390,12.243,10.051,8.444
10/22/10 01:14:21,14.649,12.147,10.051,8.469
10/22/10 01:15:21,13.906,11.953,10.051,8.469
10/22/10 01:16:21,13.666,11.807,10.051,8.469
10/22/10 01:17:21,15.127,12.001,10.026,8.469
10/22/10 01:18:21,15.557,12.195,10.051,8.469
10/22/10 01:19:21,16.606,12.413,10.051,8.469
10/22/10 01:20:21,17.463,12.654,10.051,8.469
10/22/10 01:21:21,17.819,12.799,10.026,8.469
10/22/10 01:22:21,16.701,12.678,10.051,8.494
10/22/10 01:23:21,15.963,12.558,10.026,8.494
10/22/10 01:24:21,17.177,12.703,10.051,8.494
10/22/10 01:25:21,17.891,12.944,10.051,8.494
10/22/10 01:26:21,17.011,12.896,10.051,8.494
10/22/10 01:27:21,15.891,12.678,10.051,8.494
10/22/10 01:28:21,15.915,12.509,10.051,8.519
10/22/10 01:29:21,16.820,12.630,10.051,8.494
10/22/10 01:30:21,17.034,12.727,10.051,8.519
10/22/10 01:31:21,17.558,12.799,10.051,8.519
10/22/10 01:32:21,16.511,12.775,10.051,8.519
10/22/10 01:33:21,15.294,12.509,10.051,8.519
10/22/10 01:34:21,14.601,12.316,10.051,8.519
10/22/10 01:35:21,14.601,12.171,10.051,8.519
10/22/10 01:36:21,15.891,12.364,10.051,8.519
10/22/10 01:37:21,16.511,12.534,10.051,8.519
10/22/10 01:38:21,17.201,12.654,10.051,8.519
10/22/10 01:39:21,17.962,12.847,10.051,8.543
10/22/10 01:40:21,17.225,12.968,10.051,8.543
10/22/10 01:41:21,16.773,12.871,10.051,8.543
10/22/10 01:42:21,16.892,12.896,10.051,8.543
10/22/10 01:43:21,17.249,12.992,10.051,8.543
10/22/10 01:44:21,17.415,13.137,10.051,8.543
10/22/10 01:45:21,17.796,13.185,10.051,8.543
10/22/10 01:46:21,17.225,13.185,10.051,8.568
10/22/10 01:47:21,16.415,13.040,10.051,8.543
10/22/10 01:48:21,16.225,12.871,10.051,8.568
10/22/10 01:49:21,17.272,13.016,10.051,8.568
10/22/10 01:50:21,17.177,13.088,10.051,8.568
10/22/10 01:51:21,17.605,13.064,10.051,8.568
10/22/10 01:52:21,17.391,13.040,10.051,8.568
10/22/10 01:53:21,17.368,13.016,10.051,8.568
10/22/10 01:54:21,17.463,13.040,10.051,8.568
10/22/10 01:55:21,17.153,12.968,10.051,8.568
10/22/10 01:56:21,17.534,12.920,10.051,8.568
10/22/10 01:57:21,17.415,12.871,10.026,8.593
10/22/10 01:58:21,17.796,12.823,10.026,8.593
10/22/10 01:59:21,18.580,12.871,10.051,8.593
10/22/10 02:00:21,18.675,12.944,10.026,8.593
10/22/10 02:01:21,18.366,12.968,10.026,8.593
10/22/10 02:02:21,17.843,12.896,10.026,8.593
10/22/10 02:03:21,17.915,12.871,10.026,8.593
10/22/10 02:04:21,17.082,12.847,10.026,8.593
10/22/10 02:05:21,16.344,12.799,10.026,8.593
10/22/10 02:06:21,15.533,12.654,10.026,8.593
10/22/10 02:07:21,14.768,12.534,10.026,8.593
10/22/10 02:08:21,14.337,12.437,10.026,8.618
10/22/10 02:09:21,14.409,12.389,10.026,8.618
10/22/10 02:10:21,14.074,12.340,10.026,8.618
10/22/10 02:11:21,13.642,12.195,10.026,8.618
10/22/10 02:12:21,13.401,12.050,10.026,8.618
10/22/10 02:13:21,13.257,12.001,10.026,8.618
10/22/10 02:14:21,13.137,11.904,10.026,8.618
10/22/10 02:15:21,13.016,11.832,10.026,8.618
10/22/10 02:16:21,13.329,11.759,10.026,8.618
10/22/10 02:17:21,14.098,11.832,10.026,8.618
10/22/10 02:18:21,14.721,11.904,10.026,8.618
10/22/10 02:19:21,14.936,11.929,10.026,8.643
10/22/10 02:20:21,15.390,11.953,10.026,8.643
10/22/10 02:21:21,15.796,12.050,10.026,8.643
10/22/10 02:22:21,15.414,12.050,10.026,8.643
10/22/10 02:23:21,14.888,11.977,10.026,8.643
10/22/10 02:24:21,14.481,11.880,10.026,8.643
10/22/10 02:25:21,13.570,11.759,10.026,8.643
10/22/10 02:26:21,12.944,11.589,10.026,8.643
10/22/10 02:27:21,12.509,11.419,10.026,8.643
10/22/10 02:28:21,12.606,11.321,10.026,8.643
10/22/10 02:29:21,12.992,11.346,10.026,8.643
10/22/10 02:30:21,13.161,11.346,10.026,8.668
10/22/10 02:31:21,12.944,11.321,10.026,8.643
10/22/10 02:32:21,12.678,11.273,10.001,8.668
10/22/10 02:33:21,12.461,11.248,10.026,8.668
10/22/10 02:34:21,12.074,11.151,10.026,8.668
10/22/10 02:35:21,11.710,11.053,10.001,8.668
10/22/10 02:36:21,11.492,10.956,10.001,8.668
10/22/10 02:37:21,11.346,10.858,10.001,8.668
10/22/10 02:38:21,11.248,10.810,10.001,8.668
10/22/10 02:39:21,11.127,10.736,10.001,8.668
10/22/10 02:40:21,11.053,10.663,10.001,8.668
10/22/10 02:41:21,10.932,10.590,10.001,8.668
10/22/10 02:42:21,10.858,10.541,10.001,8.668
10/22/10 02:43:21,10.810,10.467,10.001,8.668
10/22/10 02:44:21,10.883,10.443,10.001,8.668
10/22/10 02:45:21,11.005,10.443,10.001,8.668
10/22/10 02:46:21,11.151,10.467,10.001,8.693
10/22/10 02:47:21,11.248,10.492,10.001,8.693
10/22/10 02:48:21,11.273,10.467,10.001,8.693
10/22/10 02:49:21,11.151,10.443,10.001,8.693
10/22/10 02:50:21,11.102,10.418,9.977,8.693
10/22/10 02:51:21,11.127,10.418,10.001,8.693
10/22/10 02:52:21,11.151,10.418,9.977,8.693
10/22/10 02:53:21,11.127,10.418,10.001,8.693
10/22/10 02:54:21,11.053,10.369,9.977,8.693
10/22/10 02:55:21,11.005,10.345,9.977,8.693
10/22/10 02:56:21,10.980,10.320,9.977,8.693
10/22/10 02:57:21,10.932,10.320,9.977,8.693
10/22/10 02:58:21,10.907,10.296,9.977,8.693
10/22/10 02:59:21,10.956,10.296,9.977,8.693
10/22/10 03:00:21,10.883,10.271,9.977,8.693
10/22/10 03:01:21,10.883,10.247,9.977,8.693
10/22/10 03:02:21,10.907,10.247,9.977,8.717
10/22/10 03:03:21,10.907,10.247,9.977,8.717
10/22/10 03:04:21,10.907,10.247,9.952,8.717
10/22/10 03:05:21,10.907,10.247,9.952,8.717
10/22/10 03:06:21,10.834,10.222,9.952,8.717
10/22/10 03:07:21,10.810,10.198,9.952,8.717
10/22/10 03:08:21,10.883,10.198,9.952,8.717
10/22/10 03:09:21,10.956,10.222,9.952,8.717
10/22/10 03:10:21,11.200,10.247,9.952,8.717
10/22/10 03:11:21,11.346,10.271,9.952,8.717
10/22/10 03:12:21,11.370,10.271,9.952,8.717
10/22/10 03:13:21,11.321,10.271,9.952,8.717
10/22/10 03:14:21,11.248,10.271,9.928,8.717
10/22/10 03:15:21,11.127,10.247,9.928,8.717
10/22/10 03:16:21,10.956,10.198,9.928,8.717
10/22/10 03:17:21,10.907,10.149,9.928,8.717
10/22/10 03:18:21,10.834,10.124,9.928,8.717
10/22/10 03:19:21,10.736,10.075,9.928,8.717
10/22/10 03:20:21,10.663,10.051,9.928,8.717
10/22/10 03:21:21,10.590,10.026,9.928,8.717
10/22/10 03:22:21,10.516,9.977,9.903,8.717
10/22/10 03:23:21,10.492,9.952,9.903,8.742
10/22/10 03:24:21,10.443,9.928,9.903,8.742
10/22/10 03:25:21,10.418,9.928,9.903,8.742
10/22/10 03:26:21,10.369,9.903,9.903,8.742
10/22/10 03:27:21,10.345,9.879,9.903,8.742
10/22/10 03:28:21,10.345,9.879,9.903,8.742
10/22/10 03:29:21,10.345,9.854,9.903,8.742
10/22/10 03:30:21,10.345,9.854,9.879,8.742
10/22/10 03:31:21,10.345,9.829,9.879,8.742
10/22/10 03:32:21,10.369,9.805,9.879,8.742
10/22/10 03:33:21,10.345,9.805,9.879,8.742
10/22/10 03:34:21,10.345,9.780,9.879,8.742
10/22/10 03:35:21,10.345,9.780,9.879,8.742
10/22/10 03:36:21,10.369,9.780,9.854,8.742
10/22/10 03:37:21,10.394,9.756,9.879,8.742
10/22/10 03:38:21,10.418,9.780,9.854,8.742
10/22/10 03:39:21,10.369,9.756,9.854,8.742
10/22/10 03:40:21,10.345,9.756,9.854,8.742
10/22/10 03:41:21,10.369,9.731,9.854,8.742
10/22/10 03:42:21,10.345,9.731,9.854,8.742
10/22/10 03:43:21,10.320,9.706,9.854,8.742
10/22/10 03:44:21,10.296,9.682,9.829,8.742
10/22/10 03:45:21,10.271,9.682,9.829,8.742
10/22/10 03:46:21,10.271,9.657,9.829,8.742
10/22/10 03:47:21,10.247,9.657,9.829,8.742
10/22/10 03:48:21,10.247,9.632,9.829,8.742
10/22/10 03:49:21,10.222,9.608,9.829,8.742
10/22/10 03:50:21,10.222,9.608,9.829,8.742
10/22/10 03:51:21,10.247,9.583,9.805,8.742
10/22/10 03:52:21,10.247,9.583,9.805,8.742
10/22/10 03:53:21,10.247,9.583,9.805,8.742
10/22/10 03:54:21,10.247,9.583,9.805,8.742
10/22/10 03:55:21,10.247,9.558,9.805,8.742
10/22/10 03:56:21,10.247,9.558,9.805,8.742
10/22/10 03:57:21,10.247,9.558,9.780,8.742
10/22/10 03:58:21,10.247,9.534,9.780,8.742
10/22/10 03:59:21,10.247,9.534,9.780,8.742
10/22/10 04:00:21,10.222,9.534,9.780,8.742
10/22/10 04:01:21,10.198,9.534,9.780,8.742
10/22/10 04:02:21,10.173,9.509,9.780,8.742
10/22/10 04:03:21,10.198,9.509,9.780,8.742
10/22/10 04:04:21,10.173,9.509,9.756,8.742
10/22/10 04:05:21,10.198,9.485,9.756,8.742
10/22/10 04:06:21,10.198,9.485,9.756,8.742
10/22/10 04:07:21,10.222,9.485,9.756,8.767
10/22/10 04:08:21,10.198,9.485,9.756,8.742
10/22/10 04:09:21,10.173,9.485,9.756,8.742
10/22/10 04:10:21,10.124,9.460,9.731,8.742
10/22/10 04:11:21,10.051,9.435,9.731,8.742
10/22/10 04:12:21,10.001,9.410,9.731,8.742
10/22/10 04:13:21,9.977,9.386,9.731,8.767
10/22/10 04:14:21,9.977,9.361,9.731,8.742
10/22/10 04:15:21,9.977,9.361,9.731,8.742
10/22/10 04:16:21,9.977,9.336,9.706,8.742
10/22/10 04:17:21,9.952,9.336,9.706,8.742
10/22/10 04:18:21,9.928,9.312,9.706,8.742
10/22/10 04:19:21,9.928,9.312,9.706,8.742
10/22/10 04:20:21,9.928,9.312,9.706,8.767
10/22/10 04:21:21,9.928,9.312,9.706,8.742
10/22/10 04:22:21,9.879,9.287,9.706,8.742
10/22/10 04:23:21,9.879,9.287,9.682,8.742
10/22/10 04:24:21,9.879,9.262,9.682,8.742
10/22/10 04:25:21,9.879,9.262,9.682,8.742
10/22/10 04:26:21,9.879,9.262,9.682,8.742
10/22/10 04:27:21,9.829,9.238,9.682,8.742
10/22/10 04:28:21,9.854,9.238,9.682,8.742
10/22/10 04:29:21,9.854,9.213,9.682,8.742
10/22/10 04:30:21,9.854,9.213,9.657,8.742
10/22/10 04:31:21,9.854,9.213,9.657,8.742
10/22/10 04:32:21,9.854,9.213,9.657,8.742
10/22/10 04:33:21,9.829,9.188,9.657,8.742
10/22/10 04:34:21,9.829,9.188,9.657,8.742
10/22/10 04:35:21,9.805,9.188,9.657,8.742
10/22/10 04:36:21,9.780,9.163,9.632,8.767
10/22/10 04:37:21,9.756,9.163,9.657,8.742
10/22/10 04:38:21,9.706,9.139,9.632,8.742
10/22/10 04:39:21,9.682,9.139,9.632,8.742
10/22/10 04:40:21,9.657,9.114,9.632,8.742
10/22/10 04:41:21,9.632,9.114,9.632,8.742
10/22/10 04:42:21,9.608,9.089,9.608,8.742
10/22/10 04:43:21,9.558,9.064,9.608,8.742
10/22/10 04:44:21,9.558,9.040,9.608,8.742
10/22/10 04:45:21,9.534,9.040,9.608,8.742
10/22/10 04:46:21,9.534,9.015,9.583,8.742
10/22/10 04:47:21,9.558,9.015,9.608,8.742
10/22/10 04:48:21,9.509,8.990,9.583,8.742
10/22/10 04:49:21,9.485,8.965,9.583,8.742
10/22/10 04:50:21,9.485,8.965,9.583,8.742
10/22/10 04:51:21,9.485,8.965,9.583,8.742
10/22/10 04:52:21,9.534,8.965,9.558,8.742
10/22/10 04:53:21,9.558,8.965,9.558,8.742
10/22/10 04:54:21,9.583,8.965,9.558,8.742
10/22/10 04:55:21,9.632,8.965,9.558,8.742
10/22/10 04:56:21,9.632,8.965,9.558,8.742
10/22/10 04:57:21,9.657,8.965,9.558,8.742
10/22/10 04:58:21,9.682,8.965,9.558,8.742
10/22/10 04:59:21,9.706,8.965,9.558,8.742
10/22/10 05:00:21,9.706,8.965,9.534,8.742
10/22/10 05:01:21,9.706,8.965,9.534,8.742
10/22/10 05:02:21,9.682,8.965,9.534,8.742
10/22/10 05:03:21,9.657,8.965,9.534,8.717
10/22/10 05:04:21,9.632,8.965,9.534,8.742
10/22/10 05:05:21,9.608,8.965,9.534,8.742
10/22/10 05:06:21,9.583,8.941,9.509,8.717
10/22/10 05:07:21,9.608,8.941,9.509,8.717
10/22/10 05:08:21,9.632,8.941,9.509,8.717
10/22/10 05:09:21,9.657,8.941,9.509,8.742
10/22/10 05:10:21,9.657,8.941,9.509,8.717
10/22/10 05:11:21,9.657,8.941,9.509,8.717
10/22/10 05:12:21,9.657,8.941,9.485,8.717
10/22/10 05:13:21,9.657,8.941,9.485,8.717
10/22/10 05:14:21,9.657,8.941,9.485,8.717
10/22/10 05:15:21,9.657,8.941,9.485,8.717
10/22/10 05:16:21,9.657,8.941,9.485,8.717
10/22/10 05:17:21,9.657,8.941,9.460,8.717
10/22/10 05:18:21,9.657,8.941,9.460,8.717
10/22/10 05:19:21,9.657,8.941,9.460,8.717
10/22/10 05:20:21,9.608,8.916,9.460,8.717
10/22/10 05:21:21,9.608,8.916,9.460,8.717
10/22/10 05:22:21,9.632,8.916,9.460,8.717
10/22/10 05:23:21,9.632,8.916,9.460,8.717
10/22/10 05:24:21,9.608,8.891,9.460,8.717
10/22/10 05:25:21,9.558,8.891,9.435,8.717
10/22/10 05:26:21,9.583,8.891,9.435,8.717
10/22/10 05:27:21,9.608,8.891,9.435,8.717
10/22/10 05:28:21,9.632,8.891,9.435,8.717
10/22/10 05:29:21,9.657,8.891,9.435,8.693
10/22/10 05:30:21,9.657,8.891,9.435,8.693
10/22/10 05:31:21,9.657,8.891,9.435,8.693
10/22/10 05:32:21,9.657,8.891,9.410,8.717
10/22/10 05:33:21,9.657,8.891,9.410,8.717
10/22/10 05:34:21,9.632,8.891,9.410,8.693
10/22/10 05:35:21,9.608,8.891,9.410,8.693
10/22/10 05:36:21,9.583,8.866,9.386,8.693
10/22/10 05:37:21,9.583,8.866,9.386,8.693
10/22/10 05:38:21,9.583,8.841,9.386,8.693
10/22/10 05:39:21,9.558,8.841,9.386,8.693
10/22/10 05:40:21,9.558,8.841,9.386,8.693
10/22/10 05:41:21,9.583,8.841,9.361,8.693
10/22/10 05:42:21,9.583,8.841,9.361,8.693
10/22/10 05:43:21,9.608,8.817,9.361,8.693
10/22/10 05:44:21,9.583,8.817,9.361,8.693
10/22/10 05:45:21,9.558,8.817,9.361,8.693
10/22/10 05:46:21,9.558,8.817,9.361,8.693
10/22/10 05:47:21,9.558,8.817,9.361,8.693
10/22/10 05:48:21,9.534,8.792,9.361,8.668
10/22/10 05:49:21,9.509,8.767,9.361,8.693
10/22/10 05:50:21,9.509,8.767,9.336,8.693
10/22/10 05:51:21,9.534,8.767,9.336,8.693
10/22/10 05:52:21,9.558,8.767,9.336,8.668
10/22/10 05:53:21,9.558,8.767,9.336,8.668
10/22/10 05:54:21,9.558,8.767,9.336,8.693
10/22/10 05:55:21,9.558,8.767,9.336,8.668
10/22/10 05:56:21,9.558,8.767,9.312,8.668
10/22/10 05:57:21,9.558,8.767,9.312,8.668
10/22/10 05:58:21,9.558,8.767,9.312,8.668
10/22/10 05:59:21,9.558,8.767,9.312,8.668
10/22/10 06:00:21,9.534,8.767,9.312,8.668
10/22/10 06:01:21,9.534,8.742,9.312,8.668
10/22/10 06:02:21,9.534,8.742,9.312,8.668
10/22/10 06:03:21,9.509,8.742,9.287,8.668
10/22/10 06:04:21,9.534,8.742,9.287,8.668
10/22/10 06:05:21,9.558,8.742,9.287,8.668
10/22/10 06:06:21,9.608,8.742,9.287,8.668
10/22/10 06:07:21,9.632,8.767,9.262,8.668
10/22/10 06:08:21,9.632,8.767,9.262,8.668
10/22/10 06:09:21,9.657,8.767,9.262,8.668
10/22/10 06:10:21,9.657,8.767,9.262,8.668
10/22/10 06:11:21,9.657,8.767,9.262,8.668
10/22/10 06:12:21,9.632,8.767,9.262,8.668
10/22/10 06:13:21,9.632,8.767,9.262,8.668
10/22/10 06:14:21,9.632,8.767,9.262,8.643
10/22/10 06:15:21,9.632,8.767,9.238,8.643
10/22/10 06:16:21,9.632,8.767,9.238,8.668
10/22/10 06:17:21,9.608,8.767,9.238,8.643
10/22/10 06:18:21,9.460,8.767,9.238,8.643
10/22/10 06:19:21,9.188,8.742,9.238,8.643
10/22/10 06:20:21,8.916,8.693,9.238,8.643
10/22/10 06:21:21,8.668,8.643,9.238,8.643
10/22/10 06:22:21,8.369,8.593,9.238,8.643
10/22/10 06:23:21,8.070,8.543,9.213,8.643
10/22/10 06:24:21,7.820,8.494,9.213,8.643
10/22/10 06:25:21,7.645,8.444,9.213,8.643
10/22/10 06:26:21,7.494,8.394,9.213,8.643
10/22/10 06:27:21,7.444,8.344,9.213,8.643
10/22/10 06:28:21,7.393,8.319,9.213,8.643
10/22/10 06:29:21,7.368,8.270,9.213,8.643
10/22/10 06:30:21,7.393,8.270,9.213,8.643
10/22/10 06:31:21,7.444,8.245,9.188,8.643
10/22/10 06:32:21,7.469,8.220,9.188,8.618
10/22/10 06:33:21,7.494,8.220,9.188,8.618
10/22/10 06:34:21,7.519,8.195,9.188,8.618
10/22/10 06:35:21,7.544,8.195,9.188,8.618
10/22/10 06:36:21,7.544,8.170,9.163,8.618
10/22/10 06:37:21,7.519,8.170,9.188,8.618
10/22/10 06:38:21,7.494,8.145,9.163,8.618
10/22/10 06:39:21,7.494,8.145,9.163,8.618
10/22/10 06:40:21,7.494,8.145,9.163,8.618
10/22/10 06:41:21,7.569,8.120,9.139,8.618
10/22/10 06:42:21,7.645,8.120,9.163,8.618
10/22/10 06:43:21,7.695,8.120,9.139,8.618
10/22/10 06:44:21,7.745,8.120,9.139,8.618
10/22/10 06:45:21,7.845,8.120,9.139,8.618
10/22/10 06:46:21,7.920,8.145,9.139,8.618
10/22/10 06:47:21,8.020,8.145,9.139,8.593
10/22/10 06:48:21,8.120,8.145,9.139,8.618
10/22/10 06:49:21,8.220,8.170,9.139,8.593
10/22/10 06:50:21,8.270,8.170,9.139,8.593
10/22/10 06:51:21,8.319,8.195,9.139,8.593
10/22/10 06:52:21,8.344,8.195,9.139,8.593
10/22/10 06:53:21,8.369,8.195,9.114,8.593
10/22/10 06:54:21,8.369,8.195,9.114,8.593
10/22/10 06:55:21,8.394,8.220,9.114,8.593
10/22/10 06:56:21,8.444,8.220,9.114,8.593
10/22/10 06:57:21,8.444,8.220,9.114,8.593
10/22/10 06:58:21,8.444,8.220,9.089,8.593
10/22/10 06:59:21,8.444,8.245,9.089,8.593
10/22/10 07:00:21,8.494,8.245,9.089,8.593
10/22/10 07:01:21,8.519,8.245,9.089,8.593
10/22/10 07:02:21,8.519,8.245,9.089,8.593
10/22/10 07:03:21,8.494,8.245,9.089,8.568
10/22/10 07:04:21,8.519,8.245,9.089,8.568
10/22/10 07:05:21,8.519,8.245,9.064,8.593
10/22/10 07:06:21,8.469,8.270,9.064,8.568
10/22/10 07:07:21,8.494,8.245,9.064,8.568
10/22/10 07:08:21,8.519,8.270,9.064,8.568
10/22/10 07:09:21,8.543,8.270,9.064,8.568
10/22/10 07:10:21,8.568,8.270,9.064,8.568
10/22/10 07:11:21,8.568,8.270,9.040,8.568
10/22/10 07:12:21,8.543,8.270,9.040,8.568
10/22/10 07:13:21,8.519,8.270,9.040,8.568
10/22/10 07:14:21,8.494,8.270,9.040,8.568
10/22/10 07:15:21,8.494,8.270,9.040,8.568
10/22/10 07:16:21,8.494,8.245,9.040,8.568
10/22/10 07:17:21,8.444,8.245,9.040,8.568
10/22/10 07:18:21,8.369,8.220,9.040,8.543
10/22/10 07:19:21,8.295,8.195,9.015,8.568
10/22/10 07:20:21,8.245,8.170,9.015,8.568
10/22/10 07:21:21,8.195,8.170,9.015,8.568
10/22/10 07:22:21,8.195,8.145,9.015,8.543
10/22/10 07:23:21,8.195,8.145,9.015,8.543
10/22/10 07:24:21,8.195,8.120,8.990,8.543
10/22/10 07:25:21,8.195,8.120,9.015,8.543
10/22/10 07:26:21,8.170,8.095,8.990,8.543
10/22/10 07:27:21,8.145,8.095,8.990,8.543
10/22/10 07:28:21,8.120,8.070,8.990,8.543
10/22/10 07:29:21,8.095,8.070,8.990,8.543
10/22/10 07:30:21,8.095,8.070,8.990,8.543
10/22/10 07:31:21,8.095,8.045,8.965,8.543
10/22/10 07:32:21,8.095,8.045,8.965,8.543
10/22/10 07:33:21,8.095,8.045,8.965,8.543
10/22/10 07:34:21,8.120,8.020,8.965,8.543
10/22/10 07:35:21,8.120,8.020,8.965,8.543
10/22/10 07:36:21,8.145,8.020,8.965,8.543
10/22/10 07:37:21,8.195,8.020,8.965,8.519
10/22/10 07:38:21,8.170,7.995,8.941,8.543
10/22/10 07:39:21,8.170,7.995,8.941,8.519
10/22/10 07:40:21,8.170,7.995,8.941,8.519
10/22/10 07:41:21,8.170,7.995,8.941,8.519
10/22/10 07:42:21,8.220,7.995,8.941,8.519
10/22/10 07:43:21,8.220,7.995,8.941,8.519
10/22/10 07:44:21,8.220,7.995,8.941,8.519
10/22/10 07:45:21,8.245,7.995,8.941,8.519
10/22/10 07:46:21,8.295,7.995,8.916,8.519
10/22/10 07:47:21,8.270,7.995,8.941,8.494
10/22/10 07:48:21,8.270,8.020,8.916,8.519
10/22/10 07:49:21,8.295,7.995,8.916,8.519
10/22/10 07:50:21,8.444,8.020,8.916,8.519
10/22/10 07:51:21,8.519,8.045,8.916,8.519
10/22/10 07:52:21,8.543,8.070,8.916,8.494
10/22/10 07:53:21,8.568,8.070,8.916,8.494
10/22/10 07:54:21,8.543,8.095,8.891,8.519
10/22/10 07:55:21,8.543,8.070,8.891,8.494
10/22/10 07:56:21,8.543,8.070,8.891,8.494
10/22/10 07:57:21,8.593,8.095,8.891,8.494
10/22/10 07:58:21,8.593,8.095,8.891,8.494
10/22/10 07:59:21,8.568,8.095,8.891,8.494
10/22/10 08:00:21,8.494,8.070,8.866,8.494
10/22/10 08:01:21,8.469,8.070,8.866,8.494
10/22/10 08:02:21,8.394,8.070,8.866,8.494
10/22/10 08:03:21,8.394,8.070,8.866,8.494
10/22/10 08:04:21,8.394,8.070,8.866,8.494
10/22/10 08:05:21,8.394,8.070,8.866,8.494
10/22/10 08:06:21,8.444,8.045,8.866,8.469
10/22/10 08:07:21,8.494,8.045,8.841,8.469
10/22/10 08:08:21,8.543,8.070,8.841,8.494
10/22/10 08:09:21,8.568,8.070,8.841,8.469
10/22/10 08:10:21,8.543,8.070,8.841,8.469
10/22/10 08:11:21,8.568,8.070,8.841,8.469
10/22/10 08:12:21,8.543,8.070,8.841,8.469
10/22/10 08:13:21,8.519,8.070,8.841,8.469
10/22/10 08:14:21,8.519,8.070,8.841,8.469
10/22/10 08:15:21,8.543,8.070,8.817,8.469
10/22/10 08:16:21,8.519,8.070,8.817,8.469
10/22/10 08:17:21,8.519,8.070,8.817,8.469
10/22/10 08:18:21,8.519,8.070,8.817,8.469
10/22/10 08:19:21,8.543,8.070,8.817,8.469
10/22/10 08:20:21,8.494,8.070,8.817,8.469
10/22/10 08:21:21,8.519,8.070,8.817,8.444
10/22/10 08:22:21,8.494,8.045,8.792,8.444
10/22/10 08:23:21,8.419,8.045,8.792,8.444
10/22/10 08:24:21,8.469,8.045,8.817,8.469
10/22/10 08:25:21,8.519,8.045,8.792,8.444
10/22/10 08:26:21,8.593,8.070,8.792,8.444
10/22/10 08:27:21,8.593,8.070,8.792,8.444
10/22/10 08:28:21,8.643,8.070,8.792,8.444
10/22/10 08:29:21,8.643,8.070,8.767,8.444
10/22/10 08:30:21,8.643,8.070,8.767,8.444
10/22/10 08:31:21,8.618,8.070,8.767,8.444
10/22/10 08:32:21,8.568,8.070,8.767,8.444
10/22/10 08:33:21,8.593,8.070,8.767,8.444
10/22/10 08:34:21,8.543,8.070,8.767,8.444
10/22/10 08:35:21,8.543,8.070,8.767,8.444
10/22/10 08:36:21,8.618,8.070,8.767,8.444
10/22/10 08:37:21,8.593,8.070,8.742,8.444
10/22/10 08:38:21,8.568,8.070,8.742,8.419
10/22/10 08:39:21,8.593,8.070,8.742,8.419
10/22/10 08:40:21,8.643,8.095,8.742,8.419
10/22/10 08:41:21,8.643,8.095,8.742,8.444
10/22/10 08:42:21,8.717,8.095,8.742,8.419
10/22/10 08:43:21,8.767,8.120,8.742,8.419
10/22/10 08:44:21,8.817,8.145,8.742,8.419
10/22/10 08:45:21,8.792,8.145,8.742,8.419
10/22/10 08:46:21,8.841,8.145,8.742,8.419
10/22/10 08:47:21,8.841,8.170,8.717,8.419
10/22/10 08:48:21,8.841,8.170,8.717,8.419
10/22/10 08:49:21,8.792,8.170,8.717,8.419
10/22/10 08:50:21,8.742,8.170,8.717,8.419
10/22/10 08:51:21,8.767,8.170,8.717,8.394
10/22/10 08:52:21,8.817,8.170,8.717,8.394
10/22/10 08:53:21,8.866,8.170,8.693,8.394
10/22/10 08:54:21,8.891,8.195,8.693,8.394
10/22/10 08:55:21,8.941,8.195,8.693,8.394
10/22/10 08:56:21,9.015,8.220,8.693,8.394
10/22/10 08:57:21,9.064,8.245,8.693,8.394
10/22/10 08:58:21,9.089,8.245,8.693,8.394
10/22/10 08:59:21,9.163,8.270,8.693,8.394
10/22/10 09:00:21,9.188,8.295,8.668,8.394
10/22/10 09:01:21,9.213,8.319,8.693,8.394
10/22/10 09:02:21,9.262,8.344,8.668,8.394
10/22/10 09:03:21,9.238,8.344,8.668,8.369
10/22/10 09:04:21,9.287,8.369,8.668,8.369
