"Date","Time, GMT+10:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C","Host Connected","End Of File"
19-06-2012,19:14:47,0.577,1.425,1.724,2.047,,
19-06-2012,20:14:47,0.550,1.425,1.724,2.047,,
19-06-2012,21:14:47,0.412,1.425,1.724,2.047,,
19-06-2012,22:14:47,0.218,1.425,1.724,2.047,,
19-06-2012,23:14:47,0.135,1.398,1.751,2.047,,
20-06-2012,00:14:47,-0.116,1.371,1.724,2.047,,
20-06-2012,01:14:47,-0.339,1.317,1.724,2.047,,
20-06-2012,02:14:47,-0.535,1.289,1.751,2.047,,
20-06-2012,03:14:47,-0.789,1.208,1.724,2.047,,
20-06-2012,04:14:47,-1.071,1.126,1.724,2.047,,
20-06-2012,05:14:47,-1.327,1.071,1.724,2.047,,
20-06-2012,06:14:47,-1.842,0.989,1.697,2.047,,
20-06-2012,07:14:47,-2.450,0.880,1.697,2.047,,
20-06-2012,08:14:47,-2.654,0.797,1.670,2.021,,
20-06-2012,09:14:47,-2.800,0.660,1.670,2.021,,
20-06-2012,10:14:47,-2.596,0.605,1.643,2.021,,
20-06-2012,11:14:47,-2.508,0.550,1.615,1.994,,
20-06-2012,12:14:47,-2.218,0.522,1.588,1.967,,
20-06-2012,13:14:47,-1.613,0.495,1.561,1.967,,
20-06-2012,14:14:47,-1.128,0.522,1.534,1.940,,
20-06-2012,15:14:47,-0.845,0.550,1.507,1.913,,
20-06-2012,16:14:47,-0.676,0.577,1.480,1.913,,
20-06-2012,17:14:47,-0.563,0.605,1.480,1.913,,
20-06-2012,18:14:47,-0.535,0.632,1.480,1.886,,
20-06-2012,19:14:47,-0.507,0.632,1.453,1.859,,
20-06-2012,20:14:47,-0.395,0.632,1.453,1.859,,
20-06-2012,21:14:47,-0.255,0.660,1.425,1.859,,
20-06-2012,22:14:47,-0.143,0.660,1.425,1.832,,
20-06-2012,23:14:47,-0.116,0.687,1.398,1.832,,
21-06-2012,00:14:47,-0.060,0.742,1.398,1.832,,
21-06-2012,01:14:47,-0.032,0.770,1.398,1.805,,
21-06-2012,02:14:47,-0.004,0.797,1.398,1.805,,
21-06-2012,03:14:47,0.051,0.825,1.371,1.805,,
21-06-2012,04:14:47,0.079,0.852,1.398,1.805,,
21-06-2012,05:14:47,0.107,0.907,1.398,1.778,,
21-06-2012,06:14:47,0.107,0.907,1.371,1.778,,
21-06-2012,07:14:47,0.163,0.934,1.398,1.778,,
21-06-2012,08:14:47,0.190,0.962,1.371,1.778,,
21-06-2012,09:14:47,0.218,0.962,1.398,1.778,,
21-06-2012,10:14:47,0.246,0.989,1.398,1.778,,
21-06-2012,11:14:47,0.246,0.989,1.398,1.778,,
21-06-2012,12:14:47,0.301,1.017,1.398,1.778,,
21-06-2012,13:14:47,0.329,1.044,1.398,1.778,,
21-06-2012,14:14:47,0.356,1.044,1.398,1.778,,
21-06-2012,15:14:47,0.356,1.071,1.398,1.778,,
21-06-2012,16:14:47,0.356,1.071,1.398,1.778,,
21-06-2012,17:14:47,0.384,1.071,1.425,1.778,,
21-06-2012,18:14:47,0.384,1.099,1.425,1.778,,
21-06-2012,19:14:47,0.384,1.126,1.425,1.805,,
21-06-2012,20:14:47,0.384,1.126,1.425,1.805,,
21-06-2012,21:14:47,0.384,1.153,1.425,1.805,,
21-06-2012,22:14:47,0.384,1.153,1.453,1.805,,
21-06-2012,23:14:47,0.384,1.153,1.453,1.805,,
22-06-2012,00:14:47,0.384,1.180,1.453,1.805,,
22-06-2012,01:14:47,0.384,1.180,1.453,1.832,,
22-06-2012,02:14:47,0.412,1.180,1.480,1.832,,
22-06-2012,03:14:47,0.412,1.208,1.480,1.832,,
22-06-2012,04:14:47,0.412,1.208,1.480,1.832,,
22-06-2012,05:14:47,0.439,1.208,1.480,1.832,,
22-06-2012,06:14:47,0.412,1.208,1.480,1.832,,
22-06-2012,07:14:47,0.439,1.235,1.507,1.832,,
22-06-2012,08:14:47,0.439,1.235,1.507,1.859,,
22-06-2012,09:14:47,0.439,1.235,1.507,1.859,,
22-06-2012,10:14:47,0.439,1.262,1.534,1.859,,
22-06-2012,11:14:47,0.467,1.262,1.534,1.859,,
22-06-2012,12:14:47,0.467,1.262,1.534,1.859,,
22-06-2012,13:14:47,0.467,1.262,1.534,1.859,,
22-06-2012,14:14:47,0.467,1.289,1.534,1.886,,
22-06-2012,15:14:47,0.467,1.289,1.561,1.886,,
22-06-2012,16:14:47,0.495,1.289,1.561,1.886,,
22-06-2012,17:14:47,0.495,1.289,1.561,1.886,,
22-06-2012,18:14:47,0.495,1.317,1.561,1.886,,
22-06-2012,19:14:47,0.495,1.317,1.561,1.913,,
22-06-2012,20:14:47,0.467,1.289,1.588,1.913,,
22-06-2012,21:14:47,0.495,1.317,1.588,1.913,,
22-06-2012,22:14:47,0.467,1.317,1.588,1.913,,
22-06-2012,23:14:47,0.467,1.317,1.588,1.913,,
23-06-2012,00:14:47,0.495,1.317,1.588,1.913,,
23-06-2012,01:14:47,0.495,1.317,1.588,1.913,,
23-06-2012,02:14:47,0.495,1.317,1.615,1.940,,
23-06-2012,03:14:47,0.495,1.317,1.615,1.940,,
23-06-2012,04:14:47,0.495,1.317,1.615,1.940,,
23-06-2012,05:14:47,0.495,1.344,1.615,1.940,,
23-06-2012,06:14:47,0.467,1.344,1.615,1.940,,
23-06-2012,07:14:47,0.467,1.317,1.615,1.940,,
23-06-2012,08:14:47,0.467,1.344,1.615,1.940,,
23-06-2012,09:14:47,0.467,1.317,1.615,1.940,,
23-06-2012,10:14:47,0.467,1.317,1.615,1.940,,
23-06-2012,11:14:47,0.467,1.317,1.615,1.967,,
23-06-2012,12:14:47,0.467,1.317,1.615,1.940,,
23-06-2012,13:14:47,0.439,1.317,1.615,1.967,,
23-06-2012,14:14:47,0.467,1.289,1.615,1.967,,
23-06-2012,15:14:47,0.439,1.289,1.615,1.967,,
23-06-2012,16:14:47,0.467,1.289,1.615,1.967,,
23-06-2012,17:14:47,0.439,1.289,1.615,1.967,,
23-06-2012,18:14:47,0.467,1.289,1.615,1.967,,
23-06-2012,19:14:47,0.467,1.289,1.615,1.967,,
23-06-2012,20:14:47,0.467,1.289,1.615,1.967,,
23-06-2012,21:14:47,0.439,1.289,1.615,1.967,,
23-06-2012,22:14:47,0.439,1.289,1.615,1.967,,
23-06-2012,23:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,00:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,01:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,02:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,03:14:47,0.439,1.289,1.643,1.967,,
24-06-2012,04:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,05:14:47,0.467,1.289,1.615,1.967,,
24-06-2012,06:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,07:14:47,0.467,1.289,1.615,1.967,,
24-06-2012,08:14:47,0.467,1.289,1.615,1.967,,
24-06-2012,09:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,10:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,11:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,12:14:47,0.439,1.289,1.615,1.967,,
24-06-2012,13:14:47,0.467,1.289,1.615,1.967,,
24-06-2012,14:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,15:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,16:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,17:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,18:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,19:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,20:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,21:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,22:14:47,0.467,1.317,1.615,1.967,,
24-06-2012,23:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,00:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,01:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,02:14:47,0.439,1.317,1.615,1.967,,
25-06-2012,03:14:47,0.439,1.289,1.615,1.967,,
25-06-2012,04:14:47,0.439,1.289,1.615,1.967,,
25-06-2012,05:14:47,0.467,1.289,1.615,1.967,,
25-06-2012,06:14:47,0.467,1.289,1.615,1.967,,
25-06-2012,07:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,08:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,09:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,10:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,11:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,12:14:47,0.467,1.317,1.615,1.940,,
25-06-2012,13:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,14:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,15:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,16:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,17:14:47,0.467,1.317,1.615,1.940,,
25-06-2012,18:14:47,0.495,1.317,1.615,1.940,,
25-06-2012,19:14:47,0.467,1.317,1.615,1.967,,
25-06-2012,20:14:47,0.495,1.317,1.615,1.940,,
25-06-2012,21:14:47,0.495,1.344,1.615,1.967,,
25-06-2012,22:14:47,0.495,1.317,1.615,1.940,,
25-06-2012,23:14:47,0.495,1.344,1.615,1.967,,
26-06-2012,00:14:47,0.495,1.344,1.615,1.940,,
26-06-2012,01:14:47,0.495,1.317,1.588,1.940,,
26-06-2012,02:14:47,0.495,1.317,1.615,1.940,,
26-06-2012,03:14:47,0.495,1.317,1.615,1.967,,
26-06-2012,04:14:47,0.495,1.344,1.615,1.940,,
26-06-2012,05:14:47,0.495,1.344,1.615,1.940,,
26-06-2012,06:14:47,0.495,1.317,1.615,1.940,,
26-06-2012,07:14:47,0.467,1.317,1.615,1.940,,
26-06-2012,08:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,09:14:47,0.467,1.317,1.615,1.940,,
26-06-2012,10:14:47,0.467,1.317,1.615,1.967,,
26-06-2012,11:14:47,0.467,1.344,1.588,1.940,,
26-06-2012,12:14:47,0.467,1.317,1.615,1.940,,
26-06-2012,13:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,14:14:47,0.495,1.317,1.588,1.940,,
26-06-2012,15:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,16:14:47,0.495,1.317,1.588,1.940,,
26-06-2012,17:14:47,0.467,1.344,1.588,1.940,,
26-06-2012,18:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,19:14:47,0.467,1.344,1.588,1.940,,
26-06-2012,20:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,21:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,22:14:47,0.467,1.317,1.588,1.940,,
26-06-2012,23:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,00:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,01:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,02:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,03:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,04:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,05:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,06:14:47,0.439,1.317,1.588,1.940,,
27-06-2012,07:14:47,0.439,1.317,1.588,1.940,,
27-06-2012,08:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,09:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,10:14:47,0.439,1.317,1.588,1.940,,
27-06-2012,11:14:47,0.467,1.317,1.588,1.913,,
27-06-2012,12:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,13:14:47,0.467,1.317,1.588,1.913,,
27-06-2012,14:14:47,0.467,1.317,1.588,1.913,,
27-06-2012,15:14:47,0.439,1.317,1.588,1.940,,
27-06-2012,16:14:47,0.467,1.317,1.588,1.913,,
27-06-2012,17:14:47,0.467,1.317,1.588,1.940,,
27-06-2012,18:14:47,0.439,1.317,1.588,1.913,,
27-06-2012,19:14:47,0.439,1.317,1.588,1.913,,
27-06-2012,20:14:47,0.439,1.317,1.588,1.913,,
27-06-2012,21:14:47,0.439,1.317,1.561,1.913,,
27-06-2012,22:14:47,0.439,1.317,1.588,1.913,,
27-06-2012,23:14:47,0.439,1.317,1.588,1.913,,
28-06-2012,00:14:47,0.412,1.289,1.588,1.913,,
28-06-2012,01:14:47,0.439,1.289,1.588,1.913,,
28-06-2012,02:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,03:14:47,0.439,1.289,1.588,1.913,,
28-06-2012,04:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,05:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,06:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,07:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,08:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,09:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,10:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,11:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,12:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,13:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,14:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,15:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,16:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,17:14:47,0.412,1.289,1.561,1.913,,
28-06-2012,18:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,19:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,20:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,21:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,22:14:47,0.439,1.289,1.561,1.913,,
28-06-2012,23:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,00:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,01:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,02:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,03:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,04:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,05:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,06:14:47,0.439,1.289,1.561,1.913,,
29-06-2012,07:14:47,0.439,1.262,1.561,1.913,,
29-06-2012,08:14:47,0.439,1.262,1.561,1.913,,
29-06-2012,09:14:47,0.439,1.262,1.534,1.913,,
29-06-2012,10:14:47,0.439,1.262,1.561,1.913,,
29-06-2012,11:14:47,0.412,1.262,1.534,1.913,,
29-06-2012,12:14:47,0.439,1.262,1.534,1.886,,
29-06-2012,13:14:47,0.439,1.262,1.534,1.886,,
29-06-2012,14:14:47,0.412,1.262,1.534,1.913,,
29-06-2012,15:14:47,0.412,1.262,1.534,1.886,,
29-06-2012,16:14:47,0.412,1.262,1.534,1.886,,
29-06-2012,17:14:47,0.412,1.262,1.534,1.886,,
29-06-2012,18:14:47,0.439,1.262,1.534,1.886,,
29-06-2012,19:14:47,0.412,1.262,1.534,1.886,,
29-06-2012,20:14:47,0.439,1.262,1.534,1.886,,
29-06-2012,21:14:47,0.412,1.235,1.534,1.886,,
29-06-2012,22:14:47,0.439,1.262,1.534,1.886,,
29-06-2012,23:14:47,0.412,1.235,1.534,1.886,,
30-06-2012,00:14:47,0.412,1.235,1.534,1.886,,
30-06-2012,01:14:47,0.412,1.235,1.534,1.886,,
30-06-2012,02:14:47,0.439,1.235,1.534,1.886,,
30-06-2012,03:14:47,0.439,1.235,1.534,1.886,,
30-06-2012,04:14:47,0.439,1.235,1.534,1.886,,
30-06-2012,05:14:47,0.412,1.235,1.534,1.886,,
30-06-2012,06:14:47,0.439,1.235,1.507,1.886,,
30-06-2012,07:14:47,0.439,1.235,1.534,1.859,,
30-06-2012,08:14:47,0.439,1.235,1.507,1.859,,
30-06-2012,09:14:47,0.439,1.235,1.534,1.859,,
30-06-2012,10:14:47,0.439,1.235,1.507,1.886,,
30-06-2012,11:14:47,0.439,1.235,1.507,1.859,,
30-06-2012,12:14:47,0.439,1.235,1.507,1.859,,
30-06-2012,13:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,14:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,15:14:47,0.439,1.262,1.507,1.886,,
30-06-2012,16:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,17:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,18:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,19:14:47,0.439,1.262,1.507,1.886,,
30-06-2012,20:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,21:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,22:14:47,0.439,1.262,1.507,1.859,,
30-06-2012,23:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,00:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,01:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,02:14:47,0.412,1.262,1.507,1.859,,
01-07-2012,03:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,04:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,05:14:47,0.412,1.262,1.507,1.859,,
01-07-2012,06:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,07:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,08:14:47,0.412,1.262,1.507,1.859,,
01-07-2012,09:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,10:14:47,0.439,1.235,1.507,1.859,,
01-07-2012,11:14:47,0.412,1.235,1.507,1.859,,
01-07-2012,12:14:47,0.412,1.235,1.507,1.859,,
01-07-2012,13:14:47,0.412,1.235,1.507,1.859,,
01-07-2012,14:14:47,0.439,1.235,1.507,1.859,,
01-07-2012,15:14:47,0.412,1.235,1.507,1.859,,
01-07-2012,16:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,17:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,18:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,19:14:47,0.439,1.262,1.507,1.859,,
01-07-2012,20:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,21:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,22:14:47,0.439,1.262,1.480,1.859,,
01-07-2012,23:14:47,0.439,1.262,1.480,1.859,,
02-07-2012,00:14:47,0.439,1.262,1.480,1.832,,
02-07-2012,01:14:47,0.439,1.262,1.480,1.859,,
02-07-2012,02:14:47,0.439,1.262,1.480,1.832,,
02-07-2012,03:14:47,0.412,1.235,1.480,1.832,,
02-07-2012,04:14:47,0.412,1.235,1.480,1.859,,
02-07-2012,05:14:47,0.412,1.235,1.480,1.832,,
02-07-2012,06:14:47,0.439,1.235,1.480,1.859,,
02-07-2012,07:14:47,0.412,1.235,1.480,1.832,,
02-07-2012,08:14:47,0.412,1.235,1.480,1.832,,
02-07-2012,09:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,10:14:47,0.412,1.208,1.480,1.832,,
02-07-2012,11:14:47,0.412,1.208,1.480,1.832,,
02-07-2012,12:14:47,0.412,1.208,1.480,1.832,,
02-07-2012,13:14:47,0.412,1.208,1.480,1.832,,
02-07-2012,14:14:47,0.412,1.235,1.480,1.832,,
02-07-2012,15:14:47,0.412,1.208,1.480,1.832,,
02-07-2012,16:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,17:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,18:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,19:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,20:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,21:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,22:14:47,0.439,1.235,1.480,1.832,,
02-07-2012,23:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,00:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,01:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,02:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,03:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,04:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,05:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,06:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,07:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,08:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,09:14:47,0.439,1.235,1.480,1.832,,
03-07-2012,10:14:47,0.412,1.235,1.453,1.832,,
03-07-2012,11:14:47,0.412,1.235,1.453,1.832,,
03-07-2012,12:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,13:14:47,0.439,1.235,1.453,1.832,,
03-07-2012,14:14:47,0.439,1.235,1.453,1.805,,
03-07-2012,15:14:47,0.412,1.235,1.453,1.832,,
03-07-2012,16:14:47,0.439,1.208,1.453,1.832,,
03-07-2012,17:14:47,0.439,1.235,1.453,1.805,,
03-07-2012,18:14:47,0.439,1.235,1.453,1.805,,
03-07-2012,19:14:47,0.439,1.208,1.453,1.805,,
03-07-2012,20:14:47,0.439,1.235,1.453,1.805,,
03-07-2012,21:14:47,0.439,1.235,1.453,1.805,,
03-07-2012,22:14:47,0.412,1.208,1.453,1.805,,
03-07-2012,23:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,00:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,01:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,02:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,03:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,04:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,05:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,06:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,07:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,08:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,09:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,10:14:47,0.412,1.208,1.453,1.805,,
04-07-2012,11:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,12:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,13:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,14:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,15:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,16:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,17:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,18:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,19:14:47,0.412,1.208,1.425,1.778,,
04-07-2012,20:14:47,0.412,1.208,1.425,1.805,,
04-07-2012,21:14:47,0.412,1.208,1.425,1.778,,
04-07-2012,22:14:47,0.412,1.208,1.425,1.778,,
04-07-2012,23:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,00:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,01:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,02:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,03:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,04:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,05:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,06:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,07:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,08:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,09:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,10:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,11:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,12:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,13:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,14:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,15:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,16:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,17:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,18:14:47,0.439,1.208,1.425,1.778,,
05-07-2012,19:14:47,0.412,1.208,1.398,1.778,,
05-07-2012,20:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,21:14:47,0.412,1.208,1.425,1.778,,
05-07-2012,22:14:47,0.412,1.208,1.398,1.778,,
05-07-2012,23:14:47,0.412,1.208,1.425,1.778,,
06-07-2012,00:14:47,0.412,1.208,1.398,1.778,,
06-07-2012,01:14:47,0.412,1.180,1.398,1.778,,
06-07-2012,02:14:47,0.412,1.180,1.398,1.778,,
06-07-2012,03:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,04:14:47,0.412,1.180,1.398,1.778,,
06-07-2012,05:14:47,0.412,1.208,1.398,1.751,,
06-07-2012,06:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,07:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,08:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,09:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,10:14:47,0.412,1.180,1.398,1.778,,
06-07-2012,11:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,12:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,13:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,14:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,15:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,16:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,17:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,18:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,19:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,20:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,21:14:47,0.412,1.180,1.398,1.751,,
06-07-2012,22:14:47,0.412,1.208,1.398,1.751,,
06-07-2012,23:14:47,0.412,1.180,1.398,1.751,,
07-07-2012,00:14:47,0.412,1.180,1.398,1.751,,
07-07-2012,01:14:47,0.412,1.180,1.398,1.751,,
07-07-2012,02:14:47,0.412,1.180,1.398,1.751,,
07-07-2012,03:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,04:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,05:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,06:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,07:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,08:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,09:14:47,0.384,1.180,1.398,1.751,,
07-07-2012,10:14:47,0.356,1.180,1.398,1.751,,
07-07-2012,11:14:47,0.356,1.180,1.398,1.751,,
07-07-2012,12:14:47,0.356,1.180,1.398,1.751,,
07-07-2012,13:14:47,0.356,1.180,1.398,1.751,,
07-07-2012,14:14:47,0.329,1.180,1.398,1.751,,
07-07-2012,15:14:47,0.329,1.180,1.398,1.751,,
07-07-2012,16:14:47,0.329,1.180,1.398,1.751,,
07-07-2012,17:14:47,0.329,1.180,1.398,1.751,,
07-07-2012,18:14:47,0.301,1.180,1.398,1.751,,
07-07-2012,19:14:47,0.301,1.180,1.398,1.751,,
07-07-2012,20:14:47,0.301,1.180,1.398,1.751,,
07-07-2012,21:14:47,0.273,1.180,1.398,1.751,,
07-07-2012,22:14:47,0.273,1.180,1.398,1.751,,
07-07-2012,23:14:47,0.246,1.180,1.398,1.751,,
08-07-2012,00:14:47,0.246,1.180,1.398,1.751,,
08-07-2012,01:14:47,0.246,1.180,1.398,1.751,,
08-07-2012,02:14:47,0.218,1.180,1.398,1.751,,
08-07-2012,03:14:47,0.218,1.180,1.398,1.751,,
08-07-2012,04:14:47,0.218,1.180,1.398,1.751,,
08-07-2012,05:14:47,0.190,1.153,1.398,1.751,,
08-07-2012,06:14:47,0.190,1.153,1.398,1.751,,
08-07-2012,07:14:47,0.190,1.153,1.398,1.724,,
08-07-2012,08:14:47,0.163,1.153,1.398,1.751,,
08-07-2012,09:14:47,0.163,1.153,1.398,1.751,,
08-07-2012,10:14:47,0.163,1.153,1.398,1.751,,
