"Date","Time, GMT+11:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C","Host Connected","End Of File"
22-06-2012,03:00:00,0.079,0.605,0.852,0.989,,
22-06-2012,04:00:00,0.079,0.632,0.852,0.989,,
22-06-2012,05:00:00,0.079,0.632,0.852,0.989,,
22-06-2012,06:00:00,0.079,0.632,0.852,1.017,,
22-06-2012,07:00:00,0.079,0.632,0.880,1.017,,
22-06-2012,08:00:00,0.079,0.660,0.880,1.017,,
22-06-2012,09:00:00,0.079,0.660,0.880,1.017,,
22-06-2012,10:00:00,0.107,0.660,0.880,1.017,,
22-06-2012,11:00:00,0.107,0.660,0.880,1.044,,
22-06-2012,12:00:00,0.107,0.660,0.907,1.044,,
22-06-2012,13:00:00,0.107,0.687,0.907,1.044,,
22-06-2012,14:00:00,0.107,0.687,0.907,1.044,,
22-06-2012,15:00:00,0.135,0.687,0.907,1.044,,
22-06-2012,16:00:00,0.135,0.687,0.907,1.044,,
22-06-2012,17:00:00,0.135,0.715,0.934,1.044,,
22-06-2012,18:00:00,0.135,0.715,0.934,1.044,,
22-06-2012,19:00:00,0.135,0.715,0.934,1.044,,
22-06-2012,20:00:00,0.163,0.715,0.934,1.071,,
22-06-2012,21:00:00,0.163,0.715,0.934,1.071,,
22-06-2012,22:00:00,0.163,0.742,0.962,1.071,,
22-06-2012,23:00:00,0.163,0.742,0.962,1.071,,
23-06-2012,00:00:00,0.135,0.742,0.962,1.071,,
23-06-2012,01:00:00,0.163,0.742,0.962,1.071,,
23-06-2012,02:00:00,0.163,0.742,0.962,1.099,,
23-06-2012,03:00:00,0.163,0.742,0.962,1.099,,
23-06-2012,04:00:00,0.163,0.742,0.962,1.099,,
23-06-2012,05:00:00,0.163,0.742,0.962,1.099,,
23-06-2012,06:00:00,0.163,0.742,0.962,1.099,,
23-06-2012,07:00:00,0.163,0.770,0.962,1.099,,
23-06-2012,08:00:00,0.163,0.742,0.989,1.099,,
23-06-2012,09:00:00,0.163,0.770,0.989,1.099,,
23-06-2012,10:00:00,0.163,0.770,0.989,1.099,,
23-06-2012,11:00:00,0.163,0.770,0.989,1.099,,
23-06-2012,12:00:00,0.163,0.770,0.989,1.099,,
23-06-2012,13:00:00,0.163,0.770,0.989,1.126,,
23-06-2012,14:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,15:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,16:00:00,0.107,0.770,0.989,1.126,,
23-06-2012,17:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,18:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,19:00:00,0.107,0.770,0.989,1.126,,
23-06-2012,20:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,21:00:00,0.135,0.770,0.989,1.126,,
23-06-2012,22:00:00,0.107,0.770,0.989,1.126,,
23-06-2012,23:00:00,0.135,0.770,1.017,1.126,,
24-06-2012,00:00:00,0.135,0.770,0.989,1.126,,
24-06-2012,01:00:00,0.135,0.770,0.989,1.126,,
24-06-2012,02:00:00,0.135,0.770,0.989,1.126,,
24-06-2012,03:00:00,0.107,0.770,0.989,1.153,,
24-06-2012,04:00:00,0.107,0.770,1.017,1.153,,
24-06-2012,05:00:00,0.107,0.770,1.017,1.126,,
24-06-2012,06:00:00,0.107,0.770,1.017,1.126,,
24-06-2012,07:00:00,0.135,0.770,1.017,1.153,,
24-06-2012,08:00:00,0.135,0.770,1.017,1.153,,
24-06-2012,09:00:00,0.135,0.770,1.017,1.126,,
24-06-2012,10:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,11:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,12:00:00,0.135,0.797,1.017,1.153,,
24-06-2012,13:00:00,0.135,0.797,1.017,1.153,,
24-06-2012,14:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,15:00:00,0.163,0.797,1.017,1.126,,
24-06-2012,16:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,17:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,18:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,19:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,20:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,21:00:00,0.163,0.797,1.017,1.153,,
24-06-2012,22:00:00,0.190,0.797,1.017,1.153,,
24-06-2012,23:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,00:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,01:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,02:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,03:00:00,0.135,0.797,1.017,1.153,,
25-06-2012,04:00:00,0.135,0.797,1.017,1.153,,
25-06-2012,05:00:00,0.135,0.797,1.017,1.153,,
25-06-2012,06:00:00,0.135,0.797,1.017,1.153,,
25-06-2012,07:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,08:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,09:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,10:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,11:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,12:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,13:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,14:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,15:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,16:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,17:00:00,0.190,0.825,1.017,1.153,,
25-06-2012,18:00:00,0.163,0.797,1.017,1.180,,
25-06-2012,19:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,20:00:00,0.190,0.797,1.017,1.153,,
25-06-2012,21:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,22:00:00,0.163,0.797,1.017,1.153,,
25-06-2012,23:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,00:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,01:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,02:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,03:00:00,0.190,0.797,1.017,1.180,,
26-06-2012,04:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,05:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,06:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,07:00:00,0.190,0.797,1.017,1.180,,
26-06-2012,08:00:00,0.163,0.797,1.017,1.180,,
26-06-2012,09:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,10:00:00,0.190,0.797,1.044,1.180,,
26-06-2012,11:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,12:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,13:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,14:00:00,0.190,0.825,1.017,1.153,,
26-06-2012,15:00:00,0.190,0.825,1.017,1.180,,
26-06-2012,16:00:00,0.190,0.825,1.017,1.153,,
26-06-2012,17:00:00,0.190,0.825,1.017,1.153,,
26-06-2012,18:00:00,0.163,0.797,1.017,1.153,,
26-06-2012,19:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,20:00:00,0.190,0.825,1.017,1.153,,
26-06-2012,21:00:00,0.190,0.825,1.017,1.180,,
26-06-2012,22:00:00,0.190,0.797,1.017,1.153,,
26-06-2012,23:00:00,0.163,0.797,1.017,1.153,,
27-06-2012,00:00:00,0.163,0.825,1.017,1.153,,
27-06-2012,01:00:00,0.163,0.825,1.017,1.180,,
27-06-2012,02:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,03:00:00,0.163,0.825,1.017,1.180,,
27-06-2012,04:00:00,0.190,0.825,1.017,1.153,,
27-06-2012,05:00:00,0.163,0.825,1.017,1.153,,
27-06-2012,06:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,07:00:00,0.163,0.825,1.017,1.180,,
27-06-2012,08:00:00,0.163,0.797,1.017,1.180,,
27-06-2012,09:00:00,0.163,0.825,1.017,1.180,,
27-06-2012,10:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,11:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,12:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,13:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,14:00:00,0.190,0.797,1.017,1.180,,
27-06-2012,15:00:00,0.190,0.825,1.017,1.153,,
27-06-2012,16:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,17:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,18:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,19:00:00,0.190,0.825,1.017,1.180,,
27-06-2012,20:00:00,0.190,0.825,1.017,1.153,,
27-06-2012,21:00:00,0.163,0.825,1.017,1.180,,
27-06-2012,22:00:00,0.163,0.825,1.017,1.153,,
27-06-2012,23:00:00,0.163,0.825,1.017,1.180,,
28-06-2012,00:00:00,0.135,0.797,1.017,1.153,,
28-06-2012,01:00:00,0.135,0.797,1.017,1.153,,
28-06-2012,02:00:00,0.135,0.797,1.017,1.180,,
28-06-2012,03:00:00,0.135,0.797,1.017,1.180,,
28-06-2012,04:00:00,0.135,0.797,1.017,1.180,,
28-06-2012,05:00:00,0.135,0.825,1.017,1.153,,
28-06-2012,06:00:00,0.135,0.825,1.017,1.153,,
28-06-2012,07:00:00,0.135,0.825,1.017,1.180,,
28-06-2012,08:00:00,0.107,0.825,1.017,1.180,,
28-06-2012,09:00:00,0.107,0.797,1.017,1.180,,
28-06-2012,10:00:00,0.135,0.797,1.017,1.153,,
28-06-2012,11:00:00,0.135,0.797,1.017,1.180,,
28-06-2012,12:00:00,0.135,0.797,1.017,1.153,,
28-06-2012,13:00:00,0.163,0.825,1.017,1.153,,
28-06-2012,14:00:00,0.135,0.825,1.017,1.153,,
28-06-2012,15:00:00,0.135,0.825,1.017,1.153,,
28-06-2012,16:00:00,0.135,0.825,1.017,1.180,,
28-06-2012,17:00:00,0.135,0.797,1.017,1.180,,
28-06-2012,18:00:00,0.135,0.825,1.017,1.180,,
28-06-2012,19:00:00,0.135,0.797,1.017,1.153,,
28-06-2012,20:00:00,0.163,0.825,1.017,1.180,,
28-06-2012,21:00:00,0.135,0.825,1.017,1.153,,
28-06-2012,22:00:00,0.135,0.825,1.017,1.180,,
28-06-2012,23:00:00,0.135,0.825,1.017,1.180,,
29-06-2012,00:00:00,0.135,0.825,1.017,1.153,,
29-06-2012,01:00:00,0.135,0.825,1.017,1.153,,
29-06-2012,02:00:00,0.135,0.825,1.017,1.153,,
29-06-2012,03:00:00,0.135,0.825,0.989,1.153,,
29-06-2012,04:00:00,0.135,0.797,0.989,1.126,,
29-06-2012,05:00:00,0.135,0.825,0.962,1.099,,
29-06-2012,06:00:00,0.135,0.825,0.934,1.099,,
29-06-2012,07:00:00,0.135,0.797,0.934,1.071,,
29-06-2012,08:00:00,0.107,0.797,0.934,1.071,,
29-06-2012,09:00:00,0.107,0.797,0.907,1.071,,
29-06-2012,10:00:00,0.107,0.797,0.907,1.044,,
29-06-2012,11:00:00,0.107,0.797,0.907,1.044,,
29-06-2012,12:00:00,0.107,0.770,0.907,1.044,,
29-06-2012,13:00:00,0.107,0.770,0.907,1.044,,
29-06-2012,14:00:00,0.107,0.770,0.907,1.044,,
29-06-2012,15:00:00,0.107,0.770,0.907,1.044,,
29-06-2012,16:00:00,0.107,0.770,0.934,1.044,,
29-06-2012,17:00:00,0.107,0.770,0.907,1.071,,
29-06-2012,18:00:00,0.107,0.770,0.934,1.071,,
29-06-2012,19:00:00,0.107,0.770,0.934,1.071,,
29-06-2012,20:00:00,0.107,0.797,0.934,1.071,,
29-06-2012,21:00:00,0.107,0.797,0.962,1.071,,
29-06-2012,22:00:00,0.107,0.770,0.934,1.071,,
29-06-2012,23:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,00:00:00,0.135,0.770,0.962,1.071,,
30-06-2012,01:00:00,0.079,0.770,0.962,1.099,,
30-06-2012,02:00:00,0.107,0.770,0.962,1.099,,
30-06-2012,03:00:00,0.107,0.770,0.962,1.099,,
30-06-2012,04:00:00,0.107,0.770,0.962,1.099,,
30-06-2012,05:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,06:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,07:00:00,0.107,0.770,0.962,1.099,,
30-06-2012,08:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,09:00:00,0.079,0.797,0.962,1.099,,
30-06-2012,10:00:00,0.107,0.770,0.962,1.099,,
30-06-2012,11:00:00,0.079,0.797,0.962,1.099,,
30-06-2012,12:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,13:00:00,0.107,0.797,0.962,1.126,,
30-06-2012,14:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,15:00:00,0.107,0.797,0.962,1.099,,
30-06-2012,16:00:00,0.079,0.797,0.962,1.126,,
30-06-2012,17:00:00,0.079,0.797,0.962,1.126,,
30-06-2012,18:00:00,0.079,0.797,0.989,1.126,,
30-06-2012,19:00:00,0.107,0.797,0.989,1.126,,
30-06-2012,20:00:00,0.107,0.797,0.989,1.126,,
30-06-2012,21:00:00,0.107,0.797,0.989,1.126,,
30-06-2012,22:00:00,0.107,0.797,0.989,1.126,,
30-06-2012,23:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,00:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,01:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,02:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,03:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,04:00:00,0.107,0.797,0.989,1.126,,
01-07-2012,05:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,06:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,07:00:00,0.079,0.770,0.962,1.126,,
01-07-2012,08:00:00,0.107,0.797,0.989,1.126,,
01-07-2012,09:00:00,0.079,0.770,0.962,1.126,,
01-07-2012,10:00:00,0.107,0.770,0.989,1.126,,
01-07-2012,11:00:00,0.107,0.797,0.989,1.126,,
01-07-2012,12:00:00,0.079,0.797,0.989,1.126,,
01-07-2012,13:00:00,0.079,0.797,0.962,1.126,,
01-07-2012,14:00:00,0.079,0.770,0.962,1.126,,
01-07-2012,15:00:00,0.107,0.770,0.962,1.126,,
01-07-2012,16:00:00,0.107,0.797,0.989,1.126,,
01-07-2012,17:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,18:00:00,0.135,0.797,0.989,1.126,,
01-07-2012,19:00:00,0.107,0.770,0.989,1.126,,
01-07-2012,20:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,21:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,22:00:00,0.107,0.797,0.962,1.126,,
01-07-2012,23:00:00,0.107,0.797,0.962,1.126,,
02-07-2012,00:00:00,0.135,0.770,0.962,1.126,,
02-07-2012,01:00:00,0.107,0.770,0.989,1.126,,
02-07-2012,02:00:00,0.135,0.797,0.962,1.126,,
02-07-2012,03:00:00,0.107,0.797,0.989,1.126,,
02-07-2012,04:00:00,0.135,0.797,0.962,1.126,,
02-07-2012,05:00:00,0.107,0.797,0.962,1.126,,
02-07-2012,06:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,07:00:00,0.135,0.770,0.962,1.126,,
02-07-2012,08:00:00,0.107,0.797,0.962,1.126,,
02-07-2012,09:00:00,0.107,0.797,0.962,1.126,,
02-07-2012,10:00:00,0.135,0.770,0.962,1.126,,
02-07-2012,11:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,12:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,13:00:00,0.079,0.770,0.962,1.126,,
02-07-2012,14:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,15:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,16:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,17:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,18:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,19:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,20:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,21:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,22:00:00,0.107,0.770,0.962,1.126,,
02-07-2012,23:00:00,0.135,0.770,0.962,1.126,,
03-07-2012,00:00:00,0.135,0.770,0.962,1.126,,
03-07-2012,01:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,02:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,03:00:00,0.107,0.770,0.962,1.099,,
03-07-2012,04:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,05:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,06:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,07:00:00,0.107,0.770,0.962,1.099,,
03-07-2012,08:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,09:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,10:00:00,0.107,0.770,0.962,1.126,,
03-07-2012,11:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,12:00:00,0.079,0.770,0.962,1.126,,
03-07-2012,13:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,14:00:00,0.107,0.770,0.962,1.099,,
03-07-2012,15:00:00,0.079,0.770,0.962,1.126,,
03-07-2012,16:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,17:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,18:00:00,0.079,0.770,0.962,1.126,,
03-07-2012,19:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,20:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,21:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,22:00:00,0.079,0.770,0.962,1.099,,
03-07-2012,23:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,00:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,01:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,02:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,03:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,04:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,05:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,06:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,07:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,08:00:00,0.079,0.770,0.962,1.126,,
04-07-2012,09:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,10:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,11:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,12:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,13:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,14:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,15:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,16:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,17:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,18:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,19:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,20:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,21:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,22:00:00,0.079,0.770,0.962,1.099,,
04-07-2012,23:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,00:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,01:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,02:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,03:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,04:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,05:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,06:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,07:00:00,0.079,0.742,0.962,1.099,,
05-07-2012,08:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,09:00:00,0.079,0.742,0.962,1.099,,
05-07-2012,10:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,11:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,12:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,13:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,14:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,15:00:00,0.107,0.770,0.962,1.099,,
05-07-2012,16:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,17:00:00,0.079,0.742,0.962,1.099,,
05-07-2012,18:00:00,0.079,0.742,0.962,1.099,,
05-07-2012,19:00:00,0.107,0.770,0.962,1.099,,
05-07-2012,20:00:00,0.079,0.770,0.962,1.099,,
05-07-2012,21:00:00,0.079,0.742,0.962,1.071,,
05-07-2012,22:00:00,0.107,0.742,0.962,1.099,,
05-07-2012,23:00:00,0.079,0.770,0.934,1.099,,
06-07-2012,00:00:00,0.079,0.742,0.934,1.099,,
06-07-2012,01:00:00,0.079,0.742,0.934,1.099,,
06-07-2012,02:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,03:00:00,0.079,0.742,0.962,1.099,,
06-07-2012,04:00:00,0.079,0.742,0.962,1.099,,
06-07-2012,05:00:00,0.079,0.742,0.962,1.071,,
06-07-2012,06:00:00,0.079,0.742,0.934,1.099,,
06-07-2012,07:00:00,0.107,0.770,0.934,1.071,,
06-07-2012,08:00:00,0.079,0.742,0.934,1.099,,
06-07-2012,09:00:00,0.079,0.742,0.962,1.099,,
06-07-2012,10:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,11:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,12:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,13:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,14:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,15:00:00,0.079,0.742,0.934,1.099,,
06-07-2012,16:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,17:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,18:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,19:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,20:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,21:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,22:00:00,0.079,0.742,0.934,1.071,,
06-07-2012,23:00:00,0.079,0.742,0.934,1.071,,
07-07-2012,00:00:00,0.051,0.742,0.934,1.071,,
07-07-2012,01:00:00,0.079,0.742,0.934,1.071,,
07-07-2012,02:00:00,0.024,0.742,0.934,1.071,,
07-07-2012,03:00:00,-0.004,0.742,0.934,1.071,,
07-07-2012,04:00:00,-0.032,0.742,0.934,1.071,,
07-07-2012,05:00:00,-0.032,0.742,0.934,1.071,,
07-07-2012,06:00:00,-0.032,0.742,0.934,1.071,,
07-07-2012,07:00:00,-0.060,0.742,0.934,1.071,,
07-07-2012,08:00:00,-0.116,0.742,0.934,1.071,,
07-07-2012,09:00:00,-0.143,0.742,0.934,1.071,,
07-07-2012,10:00:00,-0.143,0.742,0.934,1.071,,
07-07-2012,11:00:00,-0.171,0.742,0.934,1.071,,
07-07-2012,12:00:00,-0.171,0.742,0.934,1.071,,
07-07-2012,13:00:00,-0.199,0.742,0.934,1.071,,
07-07-2012,14:00:00,-0.227,0.742,0.934,1.071,,
07-07-2012,15:00:00,-0.255,0.742,0.934,1.071,,
07-07-2012,16:00:00,-0.283,0.742,0.934,1.071,,
07-07-2012,17:00:00,-0.311,0.742,0.934,1.071,,
07-07-2012,18:00:00,-0.311,0.742,0.934,1.071,,
07-07-2012,19:00:00,-0.339,0.742,0.934,1.071,,
07-07-2012,20:00:00,-0.367,0.742,0.934,1.071,,
07-07-2012,21:00:00,-0.367,0.742,0.934,1.071,,
07-07-2012,22:00:00,-0.423,0.742,0.934,1.071,,
07-07-2012,23:00:00,-0.423,0.742,0.934,1.071,,
08-07-2012,00:00:00,-0.423,0.742,0.934,1.071,,
08-07-2012,01:00:00,-0.395,0.742,0.934,1.071,,
08-07-2012,02:00:00,-0.451,0.742,0.934,1.071,,
08-07-2012,03:00:00,-0.451,0.742,0.934,1.071,,
08-07-2012,04:00:00,-0.451,0.742,0.934,1.071,,
08-07-2012,05:00:00,-0.451,0.742,0.934,1.071,,
08-07-2012,06:00:00,-0.479,0.742,0.934,1.071,,
08-07-2012,07:00:00,-0.479,0.742,0.934,1.071,,
08-07-2012,08:00:00,-0.507,0.742,0.934,1.071,,
08-07-2012,09:00:00,-0.507,0.742,0.934,1.071,,
08-07-2012,10:00:00,-0.507,0.742,0.934,1.071,,
08-07-2012,11:00:00,-0.535,0.715,0.934,1.071,,
08-07-2012,12:00:00,-0.535,0.715,0.907,1.071,,
08-07-2012,13:00:00,-0.507,0.715,0.934,1.071,,
08-07-2012,14:00:00,-0.507,0.715,0.934,1.071,,
08-07-2012,15:00:00,-0.535,0.715,0.934,1.071,,
08-07-2012,16:00:00,-0.535,0.715,0.907,1.071,,
08-07-2012,17:00:00,-0.563,0.715,0.934,1.071,,
08-07-2012,18:00:00,-0.591,0.715,0.907,1.071,,
08-07-2012,19:00:00,-0.451,0.715,0.907,1.071,,
08-07-2012,20:00:00,-0.479,0.715,0.907,1.071,,
08-07-2012,21:00:00,-0.451,0.715,0.907,1.071,,
08-07-2012,22:00:00,-0.479,0.715,0.907,1.071,,
08-07-2012,23:00:00,-0.535,0.715,0.907,1.071,,
09-07-2012,00:00:00,-0.535,0.687,0.907,1.071,,
09-07-2012,01:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,02:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,03:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,04:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,05:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,06:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,07:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,08:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,09:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,10:00:00,-0.479,0.687,0.907,1.044,,
09-07-2012,11:00:00,-0.507,0.687,0.907,1.071,,
09-07-2012,12:00:00,-0.479,0.687,0.907,1.044,,
09-07-2012,13:00:00,-0.479,0.687,0.907,1.071,,
09-07-2012,14:00:00,-0.507,0.687,0.907,1.044,,
09-07-2012,15:00:00,-0.479,0.687,0.907,1.044,,
09-07-2012,16:00:00,-0.479,0.687,0.907,1.044,,
09-07-2012,17:00:00,-0.479,0.687,0.907,1.044,,
09-07-2012,18:00:00,-0.451,0.687,0.907,1.044,,
09-07-2012,19:00:00,-0.423,0.687,0.907,1.044,,
09-07-2012,20:00:00,-0.367,0.687,0.907,1.044,,
09-07-2012,21:00:00,-0.451,0.687,0.907,1.044,,
09-07-2012,22:00:00,-0.367,0.687,0.907,1.071,,
09-07-2012,23:00:00,-0.367,0.687,0.907,1.044,,
10-07-2012,00:00:00,-0.367,0.687,0.907,1.044,,
10-07-2012,01:00:00,-0.423,0.687,0.907,1.044,,
10-07-2012,02:00:00,-0.367,0.687,0.907,1.044,,
10-07-2012,03:00:00,-0.395,0.687,0.907,1.044,,
10-07-2012,04:00:00,-0.311,0.687,0.907,1.044,,
10-07-2012,05:00:00,-0.283,0.687,0.907,1.044,,
10-07-2012,06:00:00,-0.255,0.687,0.907,1.044,,
10-07-2012,07:00:00,-0.255,0.687,0.907,1.044,,
10-07-2012,08:00:00,-0.255,0.687,0.907,1.071,,
10-07-2012,09:00:00,-0.255,0.715,0.907,1.044,,
10-07-2012,10:00:00,-0.227,0.687,0.907,1.044,,
10-07-2012,11:00:00,-0.227,0.687,0.907,1.044,,
10-07-2012,12:00:00,-0.199,0.715,0.907,1.044,,
10-07-2012,13:00:00,-0.171,0.687,0.907,1.071,,
10-07-2012,14:00:00,-0.143,0.687,0.907,1.044,,
10-07-2012,15:00:00,-0.088,0.687,0.907,1.044,,
10-07-2012,16:00:00,-0.088,0.687,0.907,1.044,,
