"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
15/03/19,04:07:52,0.1463,5.514,80.100,2.4
15/03/19,05:07:53,0.1463,5.437,81.200,2.5
15/03/19,06:07:54,0.1456,5.282,82.200,2.5
15/03/19,07:07:55,0.1456,5.179,82.300,2.4
15/03/19,08:07:56,0.1456,5.334,83.000,2.7
15/03/19,09:07:57,0.1456,9.015,93.900,8.1
15/03/19,10:07:58,0.1456,12.389,94.300,11.5
15/03/19,11:07:59,0.1456,15.605,85.900,13.3
15/03/19,12:08:00,0.1456,18.485,80.800,15.1
15/03/19,13:08:01,0.1456,19.793,77.700,15.8
15/03/19,14:08:02,0.1456,20.222,74.900,15.6
15/03/19,15:08:03,0.1448,19.413,72.500,14.4
15/03/19,16:08:04,0.1441,17.605,69.600,12.0
15/03/19,17:08:05,0.1434,16.201,69.300,10.6
15/03/19,18:08:06,0.1419,14.385,70.600,9.1
15/03/19,19:08:07,0.1412,12.558,72.800,7.8
15/03/19,20:08:08,0.1412,11.175,76.600,7.2
15/03/19,21:08:09,0.1405,9.583,79.100,6.1
15/03/19,22:08:10,0.1405,8.990,82.000,6.1
15/03/19,23:08:11,0.1397,8.195,82.100,5.3
16/03/19,00:08:12,0.1397,7.544,82.500,4.8
16/03/19,01:08:13,0.1397,7.368,85.500,5.1
16/03/19,02:08:14,0.1397,7.167,87.600,5.3
16/03/19,03:08:15,0.1397,7.393,89.700,5.8
16/03/19,04:08:16,0.1397,7.519,90.300,6.0
16/03/19,05:08:17,0.1397,7.770,91.600,6.5
16/03/19,06:08:18,0.1390,8.270,93.100,7.2
16/03/19,07:08:19,0.1390,8.494,94.000,7.6
16/03/19,08:08:20,0.1390,8.866,94.700,8.1
16/03/19,09:08:21,0.1390,9.952,96.200,9.4
16/03/19,10:08:22,0.1390,11.151,97.200,10.7
16/03/19,11:08:23,0.1397,12.195,96.200,11.6
16/03/19,12:08:24,0.1397,15.557,95.800,14.9
16/03/19,13:08:25,0.1405,19.436,91.800,18.1
16/03/19,14:08:26,0.1405,21.342,86.600,19.0
16/03/19,15:08:27,0.1405,20.317,79.700,16.7
16/03/19,16:08:28,0.1390,18.913,79.200,15.3
16/03/19,17:08:29,0.1383,17.819,79.100,14.2
16/03/19,18:08:30,0.1368,15.891,79.200,12.3
16/03/19,19:08:31,0.1361,13.978,81.000,10.8
16/03/19,20:08:32,0.1354,12.871,83.700,10.2
16/03/19,21:08:33,0.1354,12.389,88.000,10.5
16/03/19,22:08:34,0.1354,12.122,90.300,10.6
16/03/19,23:08:35,0.1354,11.637,91.200,10.3
17/03/19,00:08:36,0.1347,11.637,92.500,10.5
17/03/19,01:08:37,0.1347,11.175,91.800,9.9
17/03/19,02:08:38,0.1347,11.078,92.700,10.0
17/03/19,03:08:39,0.1347,10.516,91.700,9.2
17/03/19,04:08:40,0.1347,8.717,84.400,6.2
17/03/19,05:08:41,0.1347,8.742,87.500,6.8
17/03/19,06:08:42,0.1347,7.870,85.100,5.5
17/03/19,07:08:43,0.1347,7.192,83.400,4.6
17/03/19,08:08:44,0.1339,7.368,85.200,5.1
17/03/19,09:08:45,0.1339,10.785,95.700,10.1
17/03/19,10:08:46,0.1339,12.823,97.800,12.5
17/03/19,11:08:47,0.1347,14.290,96.700,13.8
17/03/19,12:08:48,0.1354,17.296,95.800,16.6
17/03/19,13:08:49,0.1354,17.272,89.700,15.6
17/03/19,14:08:50,0.1347,15.891,89.600,14.2
17/03/19,15:08:51,0.1347,17.082,92.200,15.8
17/03/19,16:08:52,0.1347,16.820,91.100,15.4
17/03/19,17:08:53,0.1339,15.915,89.900,14.3
17/03/19,18:08:54,0.1332,14.721,88.600,12.9
17/03/19,19:08:55,0.1332,13.570,88.000,11.6
17/03/19,20:08:56,0.1332,12.437,87.700,10.5
17/03/19,21:08:57,0.1325,12.364,90.400,10.9
17/03/19,22:08:58,0.1325,12.098,91.600,10.8
17/03/19,23:08:59,0.1325,11.832,92.000,10.6
18/03/19,00:09:00,0.1325,10.980,91.000,9.6
18/03/19,01:09:01,0.1325,9.829,88.300,8.0
18/03/19,02:09:02,0.1325,9.238,88.800,7.5
18/03/19,03:09:03,0.1318,8.717,88.200,6.9
18/03/19,04:09:04,0.1325,7.995,87.400,6.0
18/03/19,05:09:05,0.1325,8.916,89.100,7.2
18/03/19,06:09:06,0.1318,9.854,93.300,8.8
18/03/19,07:09:07,0.1325,10.369,94.700,9.6
18/03/19,08:09:08,0.1325,10.565,95.100,9.8
18/03/19,09:09:09,0.1325,10.907,95.800,10.3
18/03/19,10:09:10,0.1325,11.273,96.400,10.7
18/03/19,11:09:11,0.1332,11.589,96.900,11.1
18/03/19,12:09:12,0.1339,12.098,97.200,11.7
18/03/19,13:09:13,0.1354,13.112,98.500,12.9
18/03/19,14:09:14,0.1368,13.257,98.900,13.1
18/03/19,15:09:15,0.1383,12.944,98.400,12.7
18/03/19,16:09:16,0.1390,13.040,98.700,12.9
18/03/19,17:09:17,0.1419,12.703,98.500,12.5
18/03/19,18:09:18,0.1470,12.992,98.800,12.8
18/03/19,19:09:19,0.1673,12.799,98.900,12.6
18/03/19,20:09:20,0.1906,12.292,98.400,12.1
18/03/19,21:09:21,0.1986,12.025,98.100,11.7
18/03/19,22:09:22,0.2022,11.880,98.200,11.6
18/03/19,23:09:23,0.2029,11.686,98.000,11.4
19/03/19,00:09:24,0.2044,11.565,97.900,11.3
19/03/19,01:09:25,0.2051,11.394,97.800,11.1
19/03/19,02:09:26,0.2058,11.224,97.700,10.9
19/03/19,03:09:27,0.2058,11.005,97.400,10.6
19/03/19,04:09:28,0.2058,10.980,97.400,10.6
19/03/19,05:09:29,0.2066,10.956,97.600,10.6
19/03/19,06:09:30,0.2066,10.810,97.400,10.4
19/03/19,07:09:31,0.2058,10.590,97.100,10.2
19/03/19,08:09:32,0.2058,10.687,97.300,10.3
19/03/19,09:09:33,0.2058,11.977,98.900,11.8
19/03/19,10:09:34,0.2066,13.834,99.900,13.8
19/03/19,11:09:35,0.2080,17.463,99.400,17.4
19/03/19,12:09:36,0.2066,18.557,99.300,18.5
19/03/19,13:09:37,0.2066,20.603,99.200,20.5
19/03/19,14:09:38,0.2058,17.486,98.800,17.3
19/03/19,15:09:39,0.2044,16.939,99.300,16.9
19/03/19,16:09:40,0.2037,16.939,98.800,16.8
19/03/19,17:09:41,0.2015,16.820,97.900,16.5
19/03/19,18:09:42,0.2000,15.891,97.500,15.5
19/03/19,19:09:43,0.1993,14.792,97.600,14.4
19/03/19,20:09:44,0.1986,13.930,97.800,13.6
19/03/19,21:09:45,0.1978,13.690,98.400,13.5
19/03/19,22:09:46,0.1978,13.377,98.600,13.2
19/03/19,23:09:47,0.1971,13.185,98.700,13.0
20/03/19,00:09:48,0.1964,12.871,98.700,12.7
20/03/19,01:09:49,0.1964,12.751,98.800,12.6
20/03/19,02:09:50,0.1964,12.654,98.800,12.5
20/03/19,03:09:51,0.1957,11.686,97.800,11.4
20/03/19,04:09:52,0.1957,10.614,95.800,10.0
20/03/19,05:09:53,0.1957,10.051,94.800,9.3
20/03/19,06:09:54,0.1949,9.534,93.700,8.6
20/03/19,07:09:55,0.1949,9.238,93.300,8.2
20/03/19,08:09:56,0.1942,9.386,93.500,8.4
20/03/19,09:09:57,0.1942,11.904,97.800,11.6
20/03/19,10:09:58,0.1935,13.882,99.800,13.9
20/03/19,11:09:59,0.1935,15.652,99.900,15.7
20/03/19,12:10:00,0.1928,16.439,99.700,16.4
20/03/19,13:10:01,0.1920,16.915,99.500,16.9
20/03/19,14:10:02,0.1913,16.987,98.300,16.7
20/03/19,15:10:03,0.1899,16.129,97.800,15.8
20/03/19,16:10:04,0.1891,15.414,97.100,15.0
20/03/19,17:10:05,0.1884,14.840,97.100,14.4
20/03/19,18:10:06,0.1877,14.242,97.300,13.8
20/03/19,19:10:07,0.1870,13.858,97.700,13.5
20/03/19,20:10:08,0.1862,13.473,97.400,13.1
20/03/19,21:10:09,0.1862,13.449,97.700,13.1
20/03/19,22:10:10,0.1855,13.185,97.500,12.8
20/03/19,23:10:11,0.1862,13.088,97.700,12.7
21/03/19,00:10:12,0.1855,12.944,97.700,12.6
21/03/19,01:10:13,0.1855,12.389,97.100,12.0
21/03/19,02:10:14,0.1855,10.834,93.600,9.9
21/03/19,03:10:15,0.1848,10.492,94.000,9.6
21/03/19,04:10:16,0.1848,9.854,93.200,8.8
21/03/19,05:10:17,0.1848,9.064,91.200,7.7
21/03/19,06:10:18,0.1840,8.742,90.700,7.3
21/03/19,07:10:19,0.1840,8.020,89.100,6.3
21/03/19,08:10:20,0.1833,8.270,90.700,6.8
21/03/19,09:10:21,0.1833,12.195,97.600,11.8
21/03/19,10:10:22,0.1826,14.792,99.000,14.7
21/03/19,11:10:23,0.1826,15.796,96.900,15.3
21/03/19,12:10:24,0.1819,16.963,95.200,16.2
21/03/19,13:10:25,0.1811,18.152,93.300,17.1
21/03/19,14:10:26,0.1804,19.199,90.900,17.7
21/03/19,15:10:27,0.1797,18.557,87.400,16.4
21/03/19,16:10:28,0.1782,16.487,89.100,14.7
21/03/19,17:10:29,0.1768,15.986,90.500,14.5
21/03/19,18:10:30,0.1761,15.485,89.800,13.8
21/03/19,19:10:31,0.1753,14.361,89.900,12.7
21/03/19,20:10:32,0.1746,13.281,91.200,11.9
21/03/19,21:10:33,0.1746,12.413,90.700,10.9
21/03/19,22:10:34,0.1739,11.880,90.100,10.3
21/03/19,23:10:35,0.1739,12.147,93.700,11.2
22/03/19,00:10:36,0.1732,11.613,93.200,10.6
22/03/19,01:10:37,0.1732,11.297,93.300,10.3
22/03/19,02:10:38,0.1732,11.029,93.100,10.0
22/03/19,03:10:39,0.1724,11.078,93.600,10.1
22/03/19,04:10:40,0.1724,10.687,92.800,9.6
22/03/19,05:10:41,0.1724,10.541,93.200,9.5
22/03/19,06:10:42,0.1717,10.590,93.900,9.7
22/03/19,07:10:43,0.1710,8.494,92.000,7.3
22/03/19,08:10:44,0.1724,8.494,92.400,7.3
22/03/19,09:10:45,0.1819,9.361,95.500,8.7
22/03/19,10:10:46,0.2334,9.608,96.500,9.1
22/03/19,11:10:47,0.2349,9.731,96.600,9.2
22/03/19,12:10:48,0.2320,10.761,98.200,10.5
22/03/19,13:10:49,0.2305,11.516,98.700,11.3
22/03/19,14:10:50,0.2305,14.792,99.700,14.8
22/03/19,15:10:51,0.2291,14.792,99.700,14.8
22/03/19,16:10:52,0.2284,15.294,99.900,15.3
22/03/19,17:10:53,0.2276,14.673,99.800,14.7
22/03/19,18:10:54,0.2269,13.209,99.200,13.1
22/03/19,19:10:55,0.2262,12.340,98.600,12.1
22/03/19,20:10:56,0.2254,11.321,98.000,11.0
22/03/19,21:10:57,0.2254,10.492,97.500,10.1
22/03/19,22:10:58,0.2247,10.271,96.900,9.8
22/03/19,23:10:59,0.2247,9.558,95.500,8.9
23/03/19,00:11:00,0.2247,8.693,92.300,7.5
23/03/19,01:11:01,0.2240,7.970,91.000,6.6
23/03/19,02:11:02,0.2233,7.569,90.300,6.1
23/03/19,03:11:03,0.2233,7.368,90.200,5.9
23/03/19,04:11:04,0.2225,7.116,90.200,5.6
23/03/19,05:11:05,0.2225,7.091,90.500,5.6
23/03/19,06:11:06,0.2218,7.318,92.200,6.1
23/03/19,07:11:07,0.2218,7.820,93.900,6.9
23/03/19,08:11:08,0.2218,8.419,95.500,7.7
23/03/19,09:11:09,0.2211,9.386,97.000,8.9
23/03/19,10:11:10,0.2211,9.854,97.200,9.4
23/03/19,11:11:11,0.2204,10.222,97.100,9.8
23/03/19,12:11:12,0.2196,11.127,97.700,10.8
23/03/19,13:11:13,0.2196,11.248,98.100,11.0
23/03/19,14:11:14,0.2196,12.243,99.200,12.1
23/03/19,15:11:15,0.2211,13.377,99.500,13.3
23/03/19,16:11:16,0.2233,12.727,99.200,12.6
23/03/19,17:11:17,0.2233,12.389,99.000,12.3
23/03/19,18:11:18,0.2240,11.589,98.600,11.4
23/03/19,19:11:19,0.2240,11.102,98.200,10.8
23/03/19,20:11:20,0.2240,10.785,98.200,10.5
23/03/19,21:11:21,0.2240,10.590,98.000,10.3
23/03/19,22:11:22,0.2240,10.687,98.100,10.4
23/03/19,23:11:23,0.2240,10.687,98.300,10.4
24/03/19,00:11:24,0.2240,10.638,98.000,10.3
24/03/19,01:11:25,0.2240,10.858,98.200,10.6
24/03/19,02:11:26,0.2233,10.834,98.000,10.5
24/03/19,03:11:27,0.2233,10.761,97.700,10.4
24/03/19,04:11:28,0.2233,10.712,97.700,10.4
24/03/19,05:11:29,0.2233,10.614,97.700,10.3
24/03/19,06:11:30,0.2225,10.320,97.400,9.9
24/03/19,07:11:31,0.2225,10.051,97.200,9.6
24/03/19,08:11:32,0.2225,9.903,97.400,9.5
24/03/19,09:11:33,0.2225,9.879,97.300,9.5
24/03/19,10:11:34,0.2225,10.394,97.900,10.1
24/03/19,11:11:35,0.2218,10.980,98.500,10.8
24/03/19,12:11:36,0.2218,12.025,99.200,11.9
24/03/19,13:11:37,0.2218,12.678,98.500,12.5
24/03/19,14:11:38,0.2204,13.594,96.900,13.1
24/03/19,15:11:39,0.2196,12.871,95.400,12.2
24/03/19,16:11:40,0.2189,12.219,95.700,11.6
24/03/19,17:11:41,0.2189,11.929,96.400,11.4
24/03/19,18:11:42,0.2182,11.783,97.100,11.4
24/03/19,19:11:43,0.2167,11.710,97.800,11.4
24/03/19,20:11:44,0.2458,11.613,98.200,11.4
24/03/19,21:11:45,0.2603,11.613,98.500,11.4
24/03/19,22:11:46,0.2763,11.540,98.700,11.4
24/03/19,23:11:47,0.2589,11.467,98.800,11.3
25/03/19,00:11:48,0.2654,11.419,99.000,11.3
25/03/19,01:11:49,0.2799,11.419,99.100,11.3
25/03/19,02:11:50,0.2959,11.346,99.200,11.2
25/03/19,03:11:51,0.2727,11.248,99.200,11.1
25/03/19,04:11:52,0.2639,11.078,99.100,11.0
25/03/19,05:11:53,0.2589,10.858,99.000,10.7
25/03/19,06:11:54,0.2603,10.736,99.000,10.6
25/03/19,07:11:55,0.2603,10.590,98.900,10.4
25/03/19,08:11:56,0.2930,10.565,99.100,10.4
25/03/19,09:11:57,0.2698,10.149,98.800,10.0
25/03/19,10:11:58,0.2625,9.706,98.400,9.5
25/03/19,11:11:59,0.2610,9.089,98.000,8.8
25/03/19,12:12:00,0.2589,8.444,97.500,8.1
25/03/19,13:12:01,0.2589,8.020,97.200,7.6
25/03/19,14:12:02,0.2705,7.544,96.900,7.1
25/03/19,15:12:03,0.2668,6.965,96.400,6.4
25/03/19,16:12:04,0.2610,6.763,96.400,6.2
25/03/19,17:12:05,0.2581,6.611,96.200,6.1
25/03/19,18:12:06,0.2552,6.408,96.000,5.8
25/03/19,19:12:07,0.2530,5.949,95.400,5.3
25/03/19,20:12:08,0.2509,5.539,95.100,4.8
25/03/19,21:12:09,0.2494,5.128,94.900,4.4
25/03/19,22:12:10,0.2480,4.662,94.600,3.9
25/03/19,23:12:11,0.2472,4.428,94.400,3.6
26/03/19,00:12:12,0.2465,4.246,94.200,3.4
26/03/19,01:12:13,0.2451,3.906,94.100,3.0
26/03/19,02:12:14,0.2443,3.749,94.100,2.9
26/03/19,03:12:15,0.2436,3.512,93.700,2.6
26/03/19,04:12:16,0.2429,3.248,93.100,2.2
26/03/19,05:12:17,0.2422,2.930,92.800,1.9
26/03/19,06:12:18,0.2422,2.797,92.900,1.8
26/03/19,07:12:19,0.2414,2.690,92.700,1.6
26/03/19,08:12:20,0.2407,2.797,92.600,1.7
26/03/19,09:12:21,0.2400,3.380,93.700,2.5
26/03/19,10:12:22,0.2400,4.610,95.400,3.9
26/03/19,11:12:23,0.2400,7.293,98.200,7.0
26/03/19,12:12:24,0.2400,10.516,99.600,10.5
26/03/19,13:12:25,0.2400,12.703,99.000,12.6
26/03/19,14:12:26,0.2400,13.666,97.300,13.3
26/03/19,15:12:27,0.2392,13.618,96.600,13.1
26/03/19,16:12:28,0.2378,13.353,97.100,12.9
26/03/19,17:12:29,0.2371,12.703,95.900,12.1
26/03/19,18:12:30,0.2363,10.834,92.200,9.6
26/03/19,19:12:31,0.2356,8.916,87.900,7.0
26/03/19,20:12:32,0.2349,7.066,82.300,4.3
26/03/19,21:12:33,0.2342,5.693,80.400,2.6
26/03/19,22:12:34,0.2334,5.024,79.900,1.8
26/03/19,23:12:35,0.2334,4.298,78.700,0.9
27/03/19,00:12:36,0.2327,3.617,78.000,0.1
27/03/19,01:12:37,0.2320,3.089,76.600,-0.6
27/03/19,02:12:38,0.2320,2.797,76.500,-0.9
27/03/19,03:12:39,0.2320,2.610,76.700,-1.1
27/03/19,04:12:40,0.2320,2.690,78.900,-0.6
27/03/19,05:12:41,0.2313,2.182,76.400,-1.5
27/03/19,06:12:42,0.2313,1.994,76.900,-1.6
27/03/19,07:12:43,0.2305,2.155,78.500,-1.2
27/03/19,08:12:44,0.2305,2.584,82.700,-0.1
27/03/19,09:12:45,0.2305,4.636,90.900,3.3
27/03/19,10:12:46,0.2305,7.995,91.100,6.6
27/03/19,11:12:47,0.2305,10.761,84.600,8.3
27/03/19,12:12:48,0.2305,13.497,84.600,11.0
27/03/19,13:12:49,0.2305,15.461,83.200,12.6
27/03/19,14:12:50,0.2298,16.392,83.500,13.6
27/03/19,15:12:51,0.2291,16.725,86.500,14.5
27/03/19,16:12:52,0.2284,16.272,85.400,13.8
27/03/19,17:12:53,0.2276,15.103,84.400,12.5
27/03/19,18:12:54,0.2262,13.064,82.700,10.2
27/03/19,19:12:55,0.2262,10.492,78.100,6.8
27/03/19,20:12:56,0.2254,8.369,74.000,4.0
27/03/19,21:12:57,0.2247,7.444,77.700,3.8
27/03/19,22:12:58,0.2247,6.914,79.500,3.6
27/03/19,23:12:59,0.2240,6.990,85.100,4.7
28/03/19,00:13:00,0.2240,6.864,87.200,4.9
28/03/19,01:13:01,0.2233,6.636,87.600,4.7
28/03/19,02:13:02,0.2233,6.661,88.200,4.9
28/03/19,03:13:03,0.2233,6.737,88.500,5.0
28/03/19,04:13:04,0.2233,6.712,88.900,5.0
28/03/19,05:13:05,0.2233,6.331,88.500,4.6
28/03/19,06:13:06,0.2233,6.687,90.900,5.3
28/03/19,07:13:07,0.2233,6.990,93.100,6.0
28/03/19,08:13:08,0.2233,7.268,94.100,6.4
28/03/19,09:13:09,0.2233,7.795,95.300,7.1
28/03/19,10:13:10,0.2233,9.485,96.900,9.0
28/03/19,11:13:11,0.2240,11.005,95.100,10.3
28/03/19,12:13:12,0.2240,12.678,92.100,11.4
28/03/19,13:13:13,0.2240,14.385,88.900,12.6
28/03/19,14:13:14,0.2233,14.673,83.800,12.0
28/03/19,15:13:15,0.2225,14.314,81.700,11.2
28/03/19,16:13:16,0.2218,12.920,82.600,10.0
28/03/19,17:13:17,0.2211,12.630,84.800,10.2
28/03/19,18:13:18,0.2211,11.419,84.900,9.0
28/03/19,19:13:19,0.2204,10.712,87.200,8.7
28/03/19,20:13:20,0.2196,9.977,88.600,8.2
28/03/19,21:13:21,0.2196,9.558,90.500,8.1
28/03/19,22:13:22,0.2196,9.213,91.200,7.9
28/03/19,23:13:23,0.2196,9.089,91.500,7.8
29/03/19,00:13:24,0.2189,8.941,91.400,7.6
29/03/19,01:13:25,0.2196,8.891,91.200,7.5
29/03/19,02:13:26,0.2196,8.990,91.000,7.6
29/03/19,03:13:27,0.2196,9.139,92.600,8.0
29/03/19,04:13:28,0.2189,9.583,94.700,8.8
29/03/19,05:13:29,0.2189,9.731,95.600,9.1
29/03/19,06:13:30,0.2196,9.756,96.000,9.2
29/03/19,07:13:31,0.2196,9.780,96.300,9.2
29/03/19,08:13:32,0.2196,9.928,96.700,9.4
29/03/19,09:13:33,0.2196,10.173,97.100,9.7
29/03/19,10:13:34,0.2196,10.394,97.600,10.0
29/03/19,11:13:35,0.2196,10.541,97.900,10.2
29/03/19,12:13:36,0.2196,10.565,98.100,10.3
29/03/19,13:13:37,0.2196,10.663,98.100,10.4
29/03/19,14:13:38,0.2581,9.903,97.500,9.5
29/03/19,15:13:39,0.2770,9.558,97.300,9.2
29/03/19,16:13:40,0.2698,9.558,97.700,9.2
29/03/19,17:13:41,0.2886,9.064,97.600,8.7
29/03/19,18:13:42,0.2705,8.866,97.500,8.5
29/03/19,19:13:43,0.2632,8.767,97.700,8.4
29/03/19,20:13:44,0.2589,8.817,97.800,8.5
29/03/19,21:13:45,0.2567,8.792,97.800,8.5
29/03/19,22:13:46,0.2545,8.817,97.900,8.5
29/03/19,23:13:47,0.2530,8.817,98.000,8.5
30/03/19,00:13:48,0.2516,8.891,98.100,8.6
30/03/19,01:13:49,0.2509,8.841,98.100,8.6
30/03/19,02:13:50,0.2552,8.717,98.100,8.4
30/03/19,03:13:51,0.2683,8.618,98.000,8.3
30/03/19,04:13:52,0.2756,8.344,97.700,8.0
30/03/19,05:13:53,0.2690,7.895,97.100,7.5
30/03/19,06:13:54,0.2923,6.737,96.200,6.2
30/03/19,07:13:55,0.2777,5.770,95.600,5.1
30/03/19,08:13:56,0.2756,5.385,95.400,4.7
30/03/19,09:13:57,0.2690,5.488,95.400,4.8
30/03/19,10:13:58,0.2639,5.975,96.100,5.4
30/03/19,11:13:59,0.2625,5.949,95.800,5.3
30/03/19,12:14:00,0.2676,6.990,97.300,6.6
30/03/19,13:14:01,0.2676,7.041,97.900,6.7
30/03/19,14:14:02,0.2654,6.712,97.000,6.3
30/03/19,15:14:03,0.2654,6.864,97.100,6.4
30/03/19,16:14:04,0.2632,7.091,97.800,6.8
30/03/19,17:14:05,0.2618,7.419,98.400,7.2
30/03/19,18:14:06,0.2596,6.712,96.800,6.2
30/03/19,19:14:07,0.2574,5.898,95.400,5.2
30/03/19,20:14:08,0.2560,5.488,94.600,4.7
30/03/19,21:14:09,0.2545,5.205,94.100,4.3
30/03/19,22:14:10,0.2530,4.973,93.500,4.0
30/03/19,23:14:11,0.2523,4.662,92.900,3.6
31/03/19,00:14:12,0.2516,4.298,92.500,3.2
31/03/19,01:14:13,0.2501,4.037,92.400,2.9
31/03/19,02:14:14,0.2501,4.115,93.000,3.1
31/03/19,03:14:15,0.2494,4.063,93.000,3.0
31/03/19,04:14:16,0.2487,3.958,93.100,2.9
31/03/19,05:14:17,0.2480,4.037,93.500,3.1
31/03/19,06:14:18,0.2480,4.063,93.700,3.1
31/03/19,07:14:19,0.2472,4.011,93.800,3.1
31/03/19,08:14:20,0.2465,3.958,93.800,3.1
31/03/19,09:14:21,0.2458,4.089,94.200,3.2
31/03/19,10:14:22,0.2676,5.719,96.500,5.2
31/03/19,11:14:23,0.2683,8.990,99.800,9.0
31/03/19,12:14:24,0.2632,10.394,100.000,10.4
31/03/19,13:14:25,0.2603,12.050,100.000,12.1
31/03/19,14:14:26,0.2581,11.613,99.900,11.6
31/03/19,15:14:27,0.2560,10.443,100.000,10.5
31/03/19,16:14:28,0.2545,10.394,100.000,10.4
31/03/19,17:14:29,0.2530,9.682,99.600,9.6
31/03/19,18:14:30,0.2516,8.916,98.900,8.8
31/03/19,19:14:31,0.2501,8.095,98.300,7.9
31/03/19,20:14:32,0.2494,7.393,97.900,7.1
31/03/19,21:14:33,0.2480,6.839,97.400,6.5
31/03/19,22:14:34,0.2472,6.179,95.800,5.6
31/03/19,23:14:35,0.2465,5.975,95.400,5.3
01/04/19,00:14:36,0.2458,5.565,94.600,4.8
01/04/19,01:14:37,0.2451,5.411,94.000,4.5
01/04/19,02:14:38,0.2443,5.308,94.000,4.4
01/04/19,03:14:39,0.2443,5.050,93.700,4.1
01/04/19,04:14:40,0.2436,4.844,93.300,3.9
01/04/19,05:14:41,0.2429,4.376,91.200,3.1
01/04/19,06:14:42,0.2422,3.775,89.000,2.1
01/04/19,07:14:43,0.2422,2.690,83.400,0.2
01/04/19,08:14:44,0.2414,2.584,82.400,-0.1
01/04/19,09:14:45,0.2407,4.298,91.200,3.0
01/04/19,10:14:46,0.2407,7.720,98.500,7.5
01/04/19,11:14:47,0.2414,11.273,99.600,11.2
01/04/19,12:14:48,0.2407,12.461,95.800,11.8
01/04/19,13:14:49,0.2407,14.026,94.800,13.2
01/04/19,14:14:50,0.2400,14.457,93.300,13.4
01/04/19,15:14:51,0.2392,14.864,93.000,13.8
01/04/19,16:14:52,0.2385,14.002,91.900,12.7
01/04/19,17:14:53,0.2378,13.882,93.700,12.9
01/04/19,18:14:54,0.2371,12.171,91.000,10.8
01/04/19,19:14:55,0.2371,10.541,90.200,9.0
01/04/19,20:14:56,0.2363,9.805,91.100,8.4
01/04/19,21:14:57,0.2363,8.568,89.600,7.0
01/04/19,22:14:58,0.2356,6.914,84.100,4.4
01/04/19,23:14:59,0.2349,6.000,83.200,3.4
02/04/19,00:15:00,0.2349,5.231,81.400,2.3
02/04/19,01:15:01,0.2342,5.179,84.200,2.7
02/04/19,02:15:02,0.2342,5.668,89.600,4.1
02/04/19,03:15:03,0.2334,5.693,91.300,4.4
02/04/19,04:15:04,0.2334,5.745,92.100,4.6
02/04/19,05:15:05,0.2334,5.770,92.700,4.7
02/04/19,06:15:06,0.2334,5.821,93.100,4.8
02/04/19,07:15:07,0.2327,5.872,93.600,4.9
02/04/19,08:15:08,0.2327,6.026,94.200,5.2
02/04/19,09:15:09,0.2327,7.670,96.900,7.2
02/04/19,10:15:10,0.2327,9.509,96.900,9.1
02/04/19,11:15:11,0.2334,11.248,93.300,10.2
02/04/19,12:15:12,0.2327,11.832,90.400,10.3
02/04/19,13:15:13,0.2334,13.449,89.400,11.8
02/04/19,14:15:14,0.2320,13.473,85.200,11.1
02/04/19,15:15:15,0.2320,12.992,83.300,10.2
02/04/19,16:15:16,0.2305,12.606,84.300,10.0
02/04/19,17:15:17,0.2298,10.761,84.300,8.2
02/04/19,18:15:18,0.2291,9.977,87.000,7.9
02/04/19,19:15:19,0.2291,9.460,88.000,7.6
02/04/19,20:15:20,0.2284,8.494,87.900,6.6
02/04/19,21:15:21,0.2284,8.045,89.000,6.4
02/04/19,22:15:22,0.2276,7.820,90.600,6.4
02/04/19,23:15:23,0.2276,7.795,92.200,6.6
03/04/19,00:15:24,0.2276,7.745,93.400,6.8
03/04/19,01:15:25,0.2276,7.670,94.200,6.8
03/04/19,02:15:26,0.2276,7.720,94.900,7.0
03/04/19,03:15:27,0.2276,7.745,95.100,7.0
03/04/19,04:15:28,0.2276,7.720,95.000,7.0
03/04/19,05:15:29,0.2276,7.670,95.100,6.9
03/04/19,06:15:30,0.2269,7.544,95.100,6.8
03/04/19,07:15:31,0.2269,7.569,95.300,6.9
03/04/19,08:15:32,0.2269,7.695,95.600,7.0
03/04/19,09:15:33,0.2269,8.170,96.300,7.6
03/04/19,10:15:34,0.2269,9.312,97.000,8.9
03/04/19,11:15:35,0.2269,12.074,97.100,11.6
03/04/19,12:15:36,0.2276,13.594,92.600,12.4
03/04/19,13:15:37,0.2269,13.329,90.000,11.7
03/04/19,14:15:38,0.2269,12.122,90.300,10.6
03/04/19,15:15:39,0.2262,12.920,93.000,11.8
03/04/19,16:15:40,0.2262,12.437,92.100,11.2
03/04/19,17:15:41,0.2262,11.710,92.500,10.5
03/04/19,18:15:42,0.2262,11.516,94.000,10.6
03/04/19,19:15:43,0.2262,10.492,92.800,9.4
03/04/19,20:15:44,0.2254,9.879,92.700,8.8
03/04/19,21:15:45,0.2254,9.287,92.900,8.2
03/04/19,22:15:46,0.2254,9.089,93.500,8.1
03/04/19,23:15:47,0.2254,8.767,93.300,7.8
