"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)"
12-11-2004,05:08:05,0.00,7.192,7.318,6.636,2.584,4.57,100.00,4.6,1.2
12-11-2004,06:08:05,0.00,7.041,7.242,6.382,2.956,4.99,100.00,5.0,6.2
12-11-2004,07:08:05,0.00,6.864,7.142,6.204,3.932,4.99,100.00,5.0,126.2
12-11-2004,08:08:05,0.00,6.737,7.041,6.153,6.560,5.40,100.00,5.4,338.7
12-11-2004,09:08:05,0.00,6.661,6.940,6.255,8.990,6.22,100.00,6.2,946.2
12-11-2004,10:08:05,0.00,6.687,6.889,6.636,16.963,8.23,100.00,8.2,1531.2
12-11-2004,11:08:05,0.00,6.864,6.839,7.293,22.345,8.63,61.75,1.7,1831.2
12-11-2004,12:08:05,0.00,7.192,6.889,8.170,23.617,9.03,50.25,-0.8,2021.2
12-11-2004,13:08:05,0.00,7.619,6.990,8.965,24.195,9.42,81.25,6.4,2121.2
12-11-2004,14:08:05,0.00,8.070,7.142,9.632,24.363,8.63,96.25,8.1,1963.7
12-11-2004,15:08:05,0.00,8.519,7.343,10.222,20.960,8.23,95.25,7.5,1341.2
12-11-2004,16:08:05,0.00,8.916,7.569,10.516,16.630,7.43,100.00,7.4,743.7
12-11-2004,17:08:05,0.00,9.188,7.795,10.516,13.930,7.03,100.00,7.0,536.2
12-11-2004,18:08:05,0.00,9.312,7.995,10.320,11.759,7.43,99.25,7.3,346.2
12-11-2004,19:08:05,0.00,9.312,8.145,10.075,10.124,7.03,100.00,7.0,138.7
12-11-2004,20:08:05,0.00,9.262,8.270,9.780,8.444,6.62,100.00,6.6,8.7
12-11-2004,21:08:05,0.00,9.163,8.319,9.460,7.945,6.62,100.00,6.6,1.2
12-11-2004,22:08:05,0.00,9.040,8.319,9.188,7.469,7.03,100.00,7.0,1.2
12-11-2004,23:08:05,0.00,8.891,8.319,8.941,7.293,7.03,100.00,7.0,1.2
13-11-2004,00:08:05,0.00,8.742,8.270,8.717,6.864,7.03,100.00,7.0,1.2
13-11-2004,01:08:05,0.00,8.618,8.220,8.519,6.737,7.03,100.00,7.0,1.2
13-11-2004,02:08:05,0.25,8.469,8.170,8.344,6.712,7.03,99.25,6.9,1.2
13-11-2004,03:08:05,0.25,8.369,8.120,8.220,6.661,6.62,100.00,6.6,1.2
13-11-2004,04:08:05,4.57,8.245,8.045,8.095,6.306,2.89,100.00,2.9,1.2
13-11-2004,05:08:05,3.56,8.145,7.995,7.920,3.274,1.17,100.00,1.2,1.2
13-11-2004,06:08:05,0.25,7.995,7.920,7.519,1.615,-0.16,100.00,-0.2,1.2
13-11-2004,07:08:05,0.00,7.770,7.845,7.116,2.316,-0.16,100.00,-0.2,38.7
13-11-2004,08:08:05,0.00,7.494,7.720,6.788,2.557,0.73,100.00,0.7,371.2
13-11-2004,09:08:05,3.56,7.268,7.594,6.535,2.770,1.17,96.25,0.6,818.7
13-11-2004,10:08:05,0.76,7.066,7.444,6.331,2.823,1.17,88.75,-0.5,1281.2
13-11-2004,11:08:05,0.00,6.889,7.318,6.179,2.664,0.73,95.25,0.1,1446.2
13-11-2004,12:08:05,0.00,6.763,7.192,6.051,2.610,1.60,87.75,-0.2,1526.2
13-11-2004,13:08:05,0.00,6.611,7.066,6.026,7.368,2.03,95.25,1.3,1863.7
13-11-2004,14:08:05,0.25,6.585,6.965,6.331,10.026,0.29,100.00,0.3,1251.2
13-11-2004,15:08:05,0.00,6.687,6.889,6.712,11.710,0.73,100.00,0.7,1296.2
13-11-2004,16:08:05,0.51,6.813,6.864,6.965,4.636,-0.16,100.00,-0.2,401.2
13-11-2004,17:08:05,1.27,6.914,6.864,6.889,3.089,-0.16,100.00,-0.2,556.2
13-11-2004,18:08:05,0.00,6.889,6.864,6.636,2.664,0.29,100.00,0.3,301.2
13-11-2004,19:08:05,0.25,6.788,6.864,6.357,2.155,-0.16,100.00,-0.2,116.2
13-11-2004,20:08:05,0.00,6.636,6.813,6.102,1.940,0.29,100.00,0.3,13.7
13-11-2004,21:08:05,0.00,6.484,6.763,5.898,1.805,0.29,100.00,0.3,1.2
13-11-2004,22:08:05,0.00,6.357,6.687,5.719,1.751,0.29,100.00,0.3,1.2
13-11-2004,23:08:05,0.00,6.230,6.611,5.539,1.778,0.29,100.00,0.3,1.2
14-11-2004,00:08:05,0.00,6.077,6.509,5.411,1.697,0.29,100.00,0.3,1.2
14-11-2004,01:08:05,0.00,5.975,6.433,5.282,1.670,0.29,100.00,0.3,1.2
14-11-2004,02:08:05,0.00,5.872,6.331,5.179,1.724,-0.16,100.00,-0.2,1.2
14-11-2004,03:08:05,0.00,5.770,6.255,5.076,1.778,-0.16,100.00,-0.2,1.2
14-11-2004,04:08:05,0.00,5.693,6.179,4.999,1.724,-0.16,100.00,-0.2,1.2
14-11-2004,05:08:05,0.00,5.616,6.102,4.921,1.670,0.29,100.00,0.3,1.2
14-11-2004,06:08:05,0.25,5.539,6.026,4.844,1.561,1.17,100.00,1.2,1.2
14-11-2004,07:08:05,0.00,5.462,5.975,4.792,1.208,1.17,100.00,1.2,51.2
14-11-2004,08:08:05,0.00,5.385,5.898,4.714,1.126,1.17,100.00,1.2,193.7
14-11-2004,09:08:05,0.00,5.308,5.821,4.636,1.425,1.60,100.00,1.6,351.2
14-11-2004,10:08:05,0.00,5.231,5.770,4.558,2.155,2.89,100.00,2.9,628.7
14-11-2004,11:08:05,0.00,5.154,5.693,4.558,6.484,3.74,100.00,3.7,1221.2
14-11-2004,12:08:05,0.00,5.154,5.616,4.947,11.467,3.74,100.00,3.7,1018.7
14-11-2004,13:08:05,0.00,5.334,5.591,5.539,14.481,4.57,100.00,4.6,1278.7
14-11-2004,14:08:05,0.00,5.591,5.591,6.153,15.676,4.99,100.00,5.0,1206.2
14-11-2004,15:08:05,0.00,5.924,5.668,6.763,12.630,4.99,100.00,5.0,778.7
14-11-2004,16:08:05,0.00,6.255,5.796,7.116,10.590,4.99,100.00,5.0,566.2
14-11-2004,17:08:05,0.00,6.509,5.949,7.217,8.494,4.99,100.00,5.0,263.7
14-11-2004,18:08:05,0.00,6.636,6.102,7.167,7.066,4.99,100.00,5.0,161.2
14-11-2004,19:08:05,0.00,6.712,6.204,7.041,6.153,4.99,99.25,4.9,83.7
14-11-2004,20:08:05,0.00,6.687,6.281,6.864,5.360,4.99,100.00,5.0,16.2
14-11-2004,21:08:05,0.00,6.661,6.331,6.687,5.282,4.99,100.00,5.0,1.2
14-11-2004,22:08:05,0.00,6.585,6.357,6.535,5.282,5.40,100.00,5.4,1.2
14-11-2004,23:08:05,0.00,6.535,6.357,6.433,5.360,5.40,100.00,5.4,1.2
15-11-2004,00:08:05,0.00,6.458,6.357,6.331,5.334,4.99,100.00,5.0,1.2
15-11-2004,01:08:05,0.00,6.408,6.331,6.281,4.999,4.99,99.75,5.0,1.2
15-11-2004,02:08:05,0.00,6.382,6.331,6.204,4.141,4.15,100.00,4.2,1.2
15-11-2004,03:08:05,0.00,6.331,6.306,6.102,3.459,3.74,94.75,3.0,1.2
15-11-2004,04:08:05,0.00,6.255,6.281,5.975,2.770,3.31,92.25,2.2,1.2
15-11-2004,05:08:05,0.00,6.179,6.255,5.821,2.074,2.46,98.75,2.3,1.2
15-11-2004,06:08:05,0.00,6.077,6.230,5.642,1.507,2.89,77.25,-0.7,8.7
15-11-2004,07:08:05,0.00,5.975,6.179,5.462,1.588,3.31,69.25,-1.8,258.7
15-11-2004,08:08:05,0.00,5.872,6.102,5.334,2.423,4.57,73.25,0.2,708.7
15-11-2004,09:08:05,0.00,5.770,6.051,5.385,5.050,4.57,78.75,1.2,1156.2
15-11-2004,10:08:05,0.00,5.796,6.000,5.719,14.290,6.22,45.75,-4.6,1548.7
15-11-2004,11:08:05,0.00,5.949,5.949,6.331,20.388,6.62,50.75,-2.9,1846.2
15-11-2004,12:08:05,0.00,6.230,5.975,7.116,22.848,7.43,47.25,-3.1,2043.7
15-11-2004,13:08:05,0.00,6.636,6.077,7.945,25.258,8.23,60.25,1.0,2161.2
15-11-2004,14:08:05,0.00,7.091,6.204,8.792,26.622,8.63,58.75,1.0,2206.2
15-11-2004,15:08:05,0.00,7.594,6.408,9.558,26.085,9.42,46.25,-1.5,1891.2
15-11-2004,16:08:05,0.00,8.095,6.661,10.173,23.400,8.63,50.25,-1.1,1576.2
15-11-2004,17:08:05,0.00,8.543,6.940,10.565,20.055,8.23,41.25,-4.2,1411.2
15-11-2004,18:08:05,0.00,8.891,7.217,10.687,15.461,7.83,43.25,-3.9,1008.7
15-11-2004,19:08:05,0.00,9.089,7.469,10.590,10.173,6.22,56.75,-1.7,418.7
15-11-2004,20:08:05,0.00,9.163,7.670,10.247,6.585,4.57,69.75,-0.5,61.2
15-11-2004,21:08:05,0.00,9.089,7.820,9.731,4.636,3.74,75.75,-0.1,1.2
15-11-2004,22:08:05,0.00,8.916,7.920,9.139,3.564,3.31,75.75,-0.6,1.2
15-11-2004,23:08:05,0.00,8.643,7.920,8.568,2.637,2.46,64.75,-3.5,1.2
16-11-2004,00:08:05,0.00,8.369,7.870,8.070,1.886,1.60,62.75,-4.7,1.2
16-11-2004,01:08:05,0.00,8.070,7.795,7.594,1.507,2.89,58.75,-4.4,1.2
16-11-2004,02:08:05,0.00,7.795,7.695,7.192,1.208,2.89,47.25,-7.2,1.2
16-11-2004,03:08:05,0.00,7.519,7.569,6.839,0.687,2.89,16.75,-19.9,1.2
16-11-2004,04:08:05,0.00,7.268,7.419,6.509,0.024,3.74,3.75,-35.3,1.2
16-11-2004,05:08:05,0.00,7.015,7.293,6.153,-0.171,2.89,5.75,-31.6,1.2
16-11-2004,06:08:05,0.00,6.788,7.142,5.847,-0.339,3.31,3.75,-35.6,8.7
16-11-2004,07:08:05,0.00,6.560,6.990,5.565,-0.116,5.81,1.00,-46.4,268.7
16-11-2004,08:08:05,0.00,6.331,6.839,5.360,0.962,7.03,1.00,-45.7,683.7
16-11-2004,09:08:05,0.00,6.179,6.712,5.411,4.376,8.63,1.00,-44.7,1158.7
16-11-2004,10:08:05,0.00,6.153,6.585,5.847,15.843,9.82,1.00,-44.0,1546.2
16-11-2004,11:08:05,0.00,6.306,6.509,6.585,24.823,10.60,4.25,-29.2,1846.2
16-11-2004,12:08:05,0.00,6.636,6.484,7.569,29.690,10.60,9.25,-20.6,2016.2
16-11-2004,13:08:05,0.00,7.116,6.560,8.643,32.665,10.99,13.75,-15.7,2111.2
16-11-2004,14:08:05,0.00,7.695,6.712,9.731,33.261,11.77,20.75,-10.0,2063.7
16-11-2004,15:08:05,0.00,8.319,6.965,10.687,32.253,11.77,22.25,-9.1,1958.7
16-11-2004,16:08:05,0.00,8.941,7.268,11.394,29.215,12.16,23.75,-7.9,1713.7
16-11-2004,17:08:05,0.00,9.460,7.569,11.783,23.833,11.77,21.25,-9.7,1373.7
16-11-2004,18:08:05,0.00,9.829,7.895,11.856,18.200,10.60,32.25,-5.3,956.2
16-11-2004,19:08:05,0.00,10.051,8.195,11.710,11.710,9.82,33.25,-5.6,501.2
16-11-2004,20:08:05,0.00,10.100,8.419,11.297,8.195,7.03,40.25,-5.6,91.2
16-11-2004,21:08:05,0.00,10.026,8.593,10.736,5.975,6.22,44.75,-4.9,1.2
16-11-2004,22:08:05,0.00,9.829,8.668,10.149,4.610,4.99,54.75,-3.4,1.2
16-11-2004,23:08:05,0.00,9.558,8.693,9.534,3.459,4.57,64.75,-1.5,1.2
17-11-2004,00:08:05,0.00,9.262,8.643,8.965,2.477,4.57,60.75,-2.4,1.2
17-11-2004,01:08:05,0.00,8.916,8.543,8.419,1.697,4.99,55.25,-3.2,1.2
17-11-2004,02:08:05,0.00,8.593,8.419,7.920,1.453,2.46,70.75,-2.3,1.2
17-11-2004,03:08:05,0.00,8.270,8.270,7.494,1.153,2.89,71.75,-1.7,1.2
17-11-2004,04:08:05,0.00,7.970,8.120,7.116,1.071,5.40,37.25,-8.0,1.2
17-11-2004,05:08:05,0.00,7.695,7.970,6.788,0.715,3.74,31.75,-11.5,1.2
17-11-2004,06:08:05,0.00,7.444,7.795,6.535,0.024,3.74,27.25,-13.4,8.7
17-11-2004,07:08:05,0.00,7.217,7.645,6.230,0.522,8.23,6.75,-26.0,268.7
17-11-2004,08:08:05,0.00,6.990,7.469,6.077,2.370,10.60,1.00,-43.5,718.7
17-11-2004,09:08:05,0.00,6.864,7.343,6.255,6.509,12.16,2.25,-34.7,1163.7
17-11-2004,10:08:05,0.00,6.889,7.217,6.737,19.555,12.55,14.25,-14.0,1551.2
17-11-2004,11:08:05,0.00,7.066,7.142,7.544,30.091,12.93,16.25,-12.1,1848.7
17-11-2004,12:08:05,0.00,7.444,7.142,8.543,34.863,12.93,12.25,-15.5,2033.7
17-11-2004,13:08:05,0.00,7.945,7.242,9.534,37.480,13.70,12.75,-14.4,2113.7
17-11-2004,14:08:05,0.00,8.494,7.419,10.443,37.783,14.47,15.25,-11.6,2098.7
17-11-2004,15:08:05,0.00,9.064,7.645,11.248,35.582,14.47,17.25,-10.1,1933.7
17-11-2004,16:08:05,0.00,9.608,7.945,11.904,32.047,14.85,14.75,-11.7,1713.7
17-11-2004,17:08:05,0.00,10.100,8.245,12.268,25.841,14.09,14.75,-12.3,1383.7
17-11-2004,18:08:05,0.00,10.443,8.543,12.316,19.080,12.93,18.25,-10.6,966.2
17-11-2004,19:08:05,0.00,10.614,8.817,12.025,12.171,11.38,18.75,-11.6,508.7
17-11-2004,20:08:05,0.00,10.614,9.015,11.565,8.767,9.82,19.75,-12.2,96.2
17-11-2004,21:08:05,0.00,10.492,9.139,11.029,6.560,9.42,19.75,-12.6,1.2
17-11-2004,22:08:05,0.00,10.271,9.188,10.467,6.153,10.21,15.25,-15.1,1.2
17-11-2004,23:08:05,0.00,10.001,9.188,9.977,6.535,10.60,13.25,-16.4,1.2
18-11-2004,00:08:05,0.00,9.731,9.139,9.558,6.484,10.99,13.75,-15.7,1.2
18-11-2004,01:08:05,0.00,9.485,9.040,9.213,6.077,10.99,13.75,-15.7,1.2
18-11-2004,02:08:05,0.00,9.238,8.941,8.941,6.102,10.60,16.25,-14.0,1.2
18-11-2004,03:08:05,0.00,9.040,8.817,8.693,6.128,11.38,11.75,-17.3,1.2
18-11-2004,04:08:05,0.00,8.866,8.717,8.494,6.636,11.38,11.75,-17.3,1.2
18-11-2004,05:08:05,0.00,8.693,8.593,8.319,7.015,12.16,9.25,-19.5,1.2
18-11-2004,06:08:05,0.00,8.543,8.494,8.195,7.343,12.55,8.25,-20.5,6.2
18-11-2004,07:08:05,0.00,8.419,8.394,8.095,7.945,11.77,12.25,-16.4,133.7
18-11-2004,08:08:05,0.00,8.319,8.319,8.020,8.344,12.55,10.25,-18.0,133.7
18-11-2004,09:08:05,0.00,8.245,8.245,7.995,9.188,13.70,9.75,-17.7,231.2
18-11-2004,10:08:05,0.00,8.195,8.170,7.995,18.366,15.23,10.25,-15.9,1133.7
18-11-2004,11:08:05,0.00,8.170,8.120,8.195,24.774,17.14,8.75,-16.3,1446.2
18-11-2004,12:08:05,0.00,8.270,8.070,8.668,35.904,18.66,5.25,-21.2,2126.2
18-11-2004,13:08:05,0.00,8.519,8.095,9.410,33.600,18.28,5.75,-20.4,1801.2
18-11-2004,14:08:05,0.00,8.891,8.170,10.100,35.075,19.04,7.25,-17.1,1993.7
18-11-2004,15:08:05,0.00,9.262,8.295,10.687,34.308,18.66,8.75,-15.2,1768.7
18-11-2004,16:08:05,0.00,9.657,8.494,11.151,29.340,20.19,7.75,-15.5,1443.7
18-11-2004,17:08:05,0.00,9.977,8.693,11.443,26.646,20.57,1.25,-35.2,1371.2
18-11-2004,18:08:05,0.00,10.247,8.891,11.565,21.604,20.57,1.00,-37.4,911.2
18-11-2004,19:08:05,0.00,10.394,9.064,11.540,14.960,18.66,1.00,-38.6,241.2
18-11-2004,20:08:05,0.00,10.467,9.213,11.321,11.856,16.76,2.25,-31.7,41.2
18-11-2004,21:08:05,0.00,10.418,9.312,10.980,10.124,15.62,1.25,-38.3,1.2
18-11-2004,22:08:05,0.00,10.320,9.386,10.638,10.761,15.23,2.25,-32.7,1.2
18-11-2004,23:08:05,0.00,10.149,9.386,10.320,11.005,13.70,10.75,-16.5,1.2
19-11-2004,00:08:05,0.25,10.001,9.361,10.100,9.706,10.21,57.75,2.3,1.2
19-11-2004,01:08:05,0.76,9.879,9.336,9.928,8.543,9.42,73.25,4.9,1.2
19-11-2004,02:08:05,3.56,9.756,9.287,9.756,8.419,8.63,92.25,7.5,1.2
19-11-2004,03:08:05,4.83,9.632,9.213,9.558,8.145,7.83,100.00,7.8,1.2
19-11-2004,04:08:05,3.05,9.485,9.163,9.336,8.145,7.43,100.00,7.4,1.2
19-11-2004,05:08:05,0.51,9.361,9.114,9.188,8.045,7.43,100.00,7.4,1.2
19-11-2004,06:08:05,0.76,9.238,9.040,9.064,7.895,7.03,100.00,7.0,1.2
19-11-2004,07:08:05,0.51,9.139,8.965,8.965,7.920,7.03,100.00,7.0,26.2
19-11-2004,08:08:05,3.81,9.040,8.891,8.866,7.820,6.62,100.00,6.6,36.2
19-11-2004,09:08:05,6.86,8.965,8.841,8.742,7.569,6.22,100.00,6.2,78.7
19-11-2004,10:08:05,1.78,8.841,8.767,8.568,7.192,4.57,100.00,4.6,98.7
19-11-2004,11:08:05,0.00,8.742,8.717,8.444,6.763,3.74,100.00,3.7,171.2
19-11-2004,12:08:05,0.00,8.643,8.643,8.319,11.078,4.57,100.00,4.6,838.7
19-11-2004,13:08:05,0.00,8.543,8.568,8.369,13.594,4.57,100.00,4.6,1148.7
19-11-2004,14:08:05,0.00,8.568,8.494,8.618,14.457,4.57,70.75,-0.3,1168.7
19-11-2004,15:08:05,0.00,8.643,8.469,8.866,14.218,4.57,73.25,0.2,1043.7
19-11-2004,16:08:05,0.00,8.767,8.469,9.089,13.353,5.40,52.75,-3.5,1033.7
19-11-2004,17:08:05,0.00,8.866,8.494,9.262,14.984,6.62,44.75,-4.5,1221.2
19-11-2004,18:08:05,0.00,8.990,8.543,9.509,13.353,6.62,42.25,-5.3,1063.7
19-11-2004,19:08:05,0.00,9.139,8.593,9.706,8.643,4.99,52.25,-4.0,456.2
19-11-2004,20:08:05,0.00,9.213,8.668,9.608,6.965,4.15,57.75,-3.4,123.7
19-11-2004,21:08:05,0.00,9.213,8.717,9.361,4.688,2.46,67.25,-3.0,1.2
19-11-2004,22:08:05,0.00,9.114,8.717,8.965,4.011,2.46,97.25,2.1,1.2
19-11-2004,23:08:05,0.00,8.916,8.717,8.543,3.591,0.73,93.25,-0.2,1.2
20-11-2004,00:08:05,0.00,8.717,8.643,8.195,1.615,-0.16,94.75,-0.9,1.2
20-11-2004,01:08:05,0.00,8.494,8.568,7.820,0.687,-1.06,88.75,-2.7,1.2
20-11-2004,02:08:05,0.00,8.245,8.469,7.444,0.190,-1.51,77.25,-5.0,1.2
20-11-2004,03:08:05,0.00,7.995,8.344,7.066,-0.004,-1.97,91.75,-3.1,1.2
20-11-2004,04:08:05,0.00,7.745,8.195,6.712,-0.004,-2.90,97.25,-3.3,1.2
20-11-2004,05:08:05,0.00,7.494,8.045,6.408,-0.004,-2.90,97.75,-3.2,1.2
20-11-2004,06:08:05,0.00,7.268,7.895,6.153,-0.255,-3.37,97.25,-3.8,16.2
20-11-2004,07:08:05,0.00,7.041,7.720,5.898,-0.227,-1.97,96.75,-2.4,261.2
20-11-2004,08:08:05,0.00,6.839,7.569,5.693,0.273,0.29,90.25,-1.1,653.7
20-11-2004,09:08:05,0.00,6.661,7.419,5.591,2.983,4.15,47.75,-5.9,1163.7
20-11-2004,10:08:05,0.00,6.611,7.293,6.000,13.714,6.22,43.25,-5.3,1583.7
20-11-2004,11:08:05,0.00,6.763,7.192,6.914,21.987,6.62,53.75,-2.1,1841.2
20-11-2004,12:08:05,0.00,7.142,7.192,8.070,23.472,7.83,46.75,-2.8,1943.7
20-11-2004,13:08:05,0.00,7.695,7.268,9.163,20.603,8.23,46.75,-2.5,1428.7
20-11-2004,14:08:05,0.00,8.245,7.444,9.977,20.103,8.63,47.75,-1.8,1323.7
20-11-2004,15:08:05,0.00,8.767,7.670,10.541,18.723,9.03,52.75,-0.1,1136.2
20-11-2004,16:08:05,0.00,9.163,7.895,10.883,16.010,7.83,58.25,0.1,788.7
20-11-2004,17:08:05,0.00,9.485,8.145,11.005,15.819,7.83,58.25,0.1,1023.7
20-11-2004,18:08:05,0.00,9.682,8.369,11.005,12.147,7.83,56.75,-0.2,568.7
20-11-2004,19:08:05,0.00,9.805,8.543,10.858,8.891,6.62,63.25,0.1,483.7
20-11-2004,20:08:05,0.00,9.829,8.693,10.565,6.179,3.74,79.75,0.6,113.7
20-11-2004,21:08:05,0.00,9.756,8.767,10.124,4.063,2.03,92.25,0.9,1.2
20-11-2004,22:08:05,0.00,9.558,8.817,9.583,4.428,2.89,97.25,2.5,1.2
20-11-2004,23:08:05,0.00,9.312,8.792,9.089,5.462,2.46,97.75,2.1,1.2
21-11-2004,00:08:05,0.00,9.064,8.742,8.792,5.076,0.73,98.25,0.5,1.2
21-11-2004,01:08:05,0.00,8.866,8.643,8.519,2.236,0.73,98.25,0.5,1.2
21-11-2004,02:08:05,0.00,8.643,8.568,8.120,1.425,2.03,93.75,1.1,1.2
21-11-2004,03:08:05,0.00,8.419,8.444,7.695,1.453,4.15,72.25,-0.4,1.2
21-11-2004,04:08:05,0.00,8.145,8.319,7.343,1.805,3.31,82.25,0.6,1.2
21-11-2004,05:08:05,0.00,7.920,8.195,7.116,1.724,2.89,86.25,0.8,1.2
21-11-2004,06:08:05,0.00,7.695,8.045,6.914,1.534,3.31,84.75,1.0,13.7
21-11-2004,07:08:05,0.00,7.519,7.920,6.737,2.236,4.15,80.25,1.1,281.2
21-11-2004,08:08:05,0.00,7.368,7.795,6.636,3.696,5.40,75.25,1.4,728.7
21-11-2004,09:08:05,0.00,7.293,7.670,6.788,7.368,6.62,56.25,-1.5,1171.2
21-11-2004,10:08:05,0.00,7.318,7.594,7.192,15.079,7.43,55.25,-1.0,1566.2
21-11-2004,11:08:05,0.00,7.469,7.544,7.845,24.002,8.63,48.25,-1.7,1888.7
21-11-2004,12:08:05,0.00,7.795,7.544,8.693,25.162,9.03,47.75,-1.5,1726.2
21-11-2004,13:08:05,0.00,8.220,7.645,9.583,25.695,9.82,46.75,-1.0,1633.7
21-11-2004,14:08:05,0.00,8.693,7.770,10.345,26.965,11.38,35.75,-3.2,1801.2
21-11-2004,15:08:05,0.00,9.163,7.970,11.005,29.740,11.77,32.25,-4.3,1808.7
21-11-2004,16:08:05,0.00,9.632,8.220,11.686,28.667,13.32,25.25,-6.2,1833.7
21-11-2004,17:08:05,0.00,10.100,8.469,12.219,21.628,10.99,56.75,2.7,928.7
21-11-2004,18:08:05,0.00,10.492,8.742,12.389,15.652,9.03,80.25,5.8,323.7
21-11-2004,19:08:05,0.00,10.712,8.990,12.195,12.219,7.03,93.25,6.0,86.2
21-11-2004,20:08:05,0.00,10.736,9.213,11.807,9.805,5.40,97.25,5.0,3.7
21-11-2004,21:08:05,0.00,10.663,9.336,11.321,8.841,4.99,97.75,4.7,1.2
21-11-2004,22:08:05,0.00,10.492,9.410,10.883,8.170,4.15,97.75,3.8,1.2
21-11-2004,23:08:05,0.00,10.320,9.410,10.492,6.331,2.89,89.75,1.4,1.2
22-11-2004,00:08:05,0.00,10.100,9.410,10.075,4.115,2.03,56.25,-5.8,1.2
22-11-2004,01:08:05,0.00,9.854,9.336,9.558,2.717,2.03,43.25,-9.2,1.2
22-11-2004,02:08:05,0.00,9.558,9.262,9.040,1.832,2.03,72.75,-2.3,1.2
22-11-2004,03:08:05,0.00,9.262,9.139,8.519,2.262,0.73,95.25,0.1,1.2
22-11-2004,04:08:05,0.00,8.941,8.990,8.120,1.670,-0.61,70.25,-5.4,1.2
22-11-2004,05:08:05,0.00,8.668,8.841,7.795,0.135,1.60,4.75,-34.5,1.2
22-11-2004,06:08:05,0.00,8.394,8.693,7.393,-0.339,2.46,1.00,-48.5,13.7
22-11-2004,07:08:05,0.00,8.120,8.519,6.990,0.605,4.99,1.00,-46.9,288.7
22-11-2004,08:08:05,0.00,7.845,8.369,6.687,2.557,6.22,1.00,-46.2,736.2
22-11-2004,09:08:05,0.00,7.645,8.195,6.611,6.914,7.03,1.00,-45.7,1176.2
22-11-2004,10:08:05,0.00,7.544,8.045,6.813,14.218,8.23,1.00,-44.9,1558.7
22-11-2004,11:08:05,0.00,7.569,7.920,7.192,23.448,8.63,1.00,-44.7,1868.7
22-11-2004,12:08:05,0.00,7.695,7.845,7.695,24.484,8.63,1.00,-44.7,1821.2
22-11-2004,13:08:05,0.00,7.920,7.845,8.195,24.050,8.63,1.00,-44.7,1783.7
22-11-2004,14:08:05,0.00,8.170,7.870,8.618,23.424,7.83,1.00,-45.2,1606.2
22-11-2004,15:08:05,0.00,8.419,7.945,9.015,24.050,9.03,1.00,-44.5,1791.2
22-11-2004,16:08:05,0.00,8.643,8.045,9.361,24.195,9.82,1.00,-44.0,1741.2
22-11-2004,17:08:05,0.00,8.891,8.170,9.731,20.436,9.03,2.75,-34.8,1403.7
22-11-2004,18:08:05,0.00,9.139,8.295,10.001,14.960,7.83,9.75,-22.2,966.2
22-11-2004,19:08:05,0.00,9.312,8.419,10.001,9.287,5.81,22.25,-14.1,493.7
22-11-2004,20:08:05,0.00,9.386,8.543,9.780,5.924,3.31,38.25,-9.6,136.2
22-11-2004,21:08:05,0.00,9.336,8.643,9.386,3.958,2.03,67.25,-3.4,1.2
22-11-2004,22:08:05,0.00,9.188,8.668,8.941,3.116,1.17,58.25,-6.1,1.2
22-11-2004,23:08:05,0.00,8.965,8.668,8.543,2.610,0.29,95.25,-0.4,1.2
23-11-2004,00:08:05,0.00,8.742,8.593,8.170,2.128,-0.16,95.75,-0.8,1.2
23-11-2004,01:08:05,0.00,8.519,8.519,7.845,1.670,-0.16,79.25,-3.3,1.2
23-11-2004,02:08:05,0.00,8.295,8.419,7.544,1.344,1.17,18.75,-20.0,1.2
23-11-2004,03:08:05,0.00,8.070,8.295,7.217,1.398,2.03,29.75,-13.8,1.2
23-11-2004,04:08:05,0.00,7.845,8.170,6.940,1.534,2.03,19.75,-18.7,1.2
23-11-2004,05:08:05,0.00,7.645,8.045,6.687,1.615,2.03,45.75,-8.4,1.2
23-11-2004,06:08:05,0.00,7.444,7.920,6.484,2.182,2.46,45.75,-8.0,16.2
23-11-2004,07:08:05,0.00,7.268,7.795,6.331,3.485,4.57,38.25,-8.4,348.7
23-11-2004,08:08:05,0.00,7.142,7.670,6.306,5.898,4.57,42.75,-7.0,826.2
23-11-2004,09:08:05,0.00,7.066,7.569,6.484,9.040,7.03,38.25,-6.2,1158.7
23-11-2004,10:08:05,0.00,7.091,7.469,6.839,17.058,8.63,33.25,-6.6,1556.2
23-11-2004,11:08:05,0.00,7.242,7.419,7.494,29.365,9.82,38.75,-3.6,1851.2
23-11-2004,12:08:05,0.00,7.569,7.444,8.444,32.924,11.38,25.25,-7.8,2041.2
23-11-2004,13:08:05,0.00,8.020,7.519,9.336,33.443,12.16,19.25,-10.6,2041.2
23-11-2004,14:08:05,0.00,8.543,7.670,10.075,35.182,13.32,12.25,-15.2,2111.2
23-11-2004,15:08:05,0.00,9.040,7.895,10.810,33.992,13.70,11.25,-16.0,1948.7
